# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   65       2.699549885833e-10       4.088610606282e-14      -5.891202021864e-13       2.075392389834e-16       3.244840920947e-11       4.408464146412e-12      -9.758390797316e-15 
   66       2.735647054706e-10       4.272146920633e-14      -6.491815595622e-13       2.139927846006e-16       3.130549504301e-11       4.274249060682e-12      -9.700785246651e-15 
   67       2.772080921411e-10       4.459618691304e-14      -7.112461872966e-13       2.205444184315e-16       3.021392866495e-11       4.145725981539e-12      -9.728725071124e-15 
   68       2.808847813233e-10       4.650951811161e-14      -7.752842023409e-13       2.271943909158e-16       2.916707058922e-11       4.022433259272e-12      -9.885362526009e-15 
   69       2.845961030325e-10       4.846028880228e-14      -8.412573687543e-13       2.339429545861e-16       2.816412701590e-11       3.904332533881e-12      -1.016285032517e-14 
   70       2.883434624512e-10       5.044712290676e-14      -9.091219002550e-13       2.407903899064e-16       2.720530888642e-11       3.791429314917e-12      -1.053716493849e-14 
   71       2.921277302186e-10       5.246852408638e-14      -9.788294220923e-13       2.477370156083e-16       2.629005318754e-11       3.683632398726e-12      -1.098062927276e-14 
   72       2.959492075623e-10       5.452287294039e-14      -1.050326887787e-12       2.547831902261e-16       2.541698298969e-11       3.580748896776e-12      -1.146177313817e-14 
   73       2.998075914299e-10       5.660842420427e-14      -1.123556495871e-12       2.619293136308e-16       2.458386748539e-11       3.482479263972e-12      -1.194519371479e-14 
   74       3.037019396215e-10       5.872330394802e-14      -1.198455606630e-12       2.691758285653e-16       2.378758202763e-11       3.388412326980e-12      -1.239141601907e-14 
   75       3.076306359207e-10       6.086550677451e-14      -1.274956658842e-12       2.765232221784e-16       2.302406816825e-11       3.298020312547e-12      -1.275675337027e-14 
   76       3.115921292641e-10       6.303305123743e-14      -1.352996741455e-12       2.839719464056e-16       2.228933788087e-11       3.210788301445e-12      -1.300304339238e-14 
   77       3.155873839399e-10       6.522448500804e-14      -1.432548507765e-12       2.915221589555e-16       2.158278598134e-11       3.126640833788e-12      -1.312921414703e-14 
