# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  140       6.084067080170e-10       1.646442084814e-13      -6.606131357851e-12       9.656351700731e-16       4.383422280998e-12       8.947656290079e-13      -5.075465766135e-15 
  141       6.135008122873e-10       1.645559286948e-13      -6.640930818003e-12       9.805065084345e-16       4.295496960331e-12       8.809454124685e-13      -5.006675519273e-15 
  142       6.185786862930e-10       1.643958520080e-13      -6.672613830952e-12       9.955272311459e-16       4.209785032883e-12       8.674132205027e-13      -4.938207352326e-15 
  143       6.236384569262e-10       1.641644225084e-13      -6.701118737900e-12       1.010698712445e-15       4.126110161120e-12       8.541461836346e-13      -4.870009336905e-15 
  144       6.286783178997e-10       1.638621928167e-13      -6.726385543547e-12       1.026022206805e-15       4.044315200290e-12       8.411239661087e-13      -4.802033955892e-15 
  145       6.336970076302e-10       1.634898529375e-13      -6.748357200076e-12       1.041498409338e-15       3.964377687886e-12       8.283444390647e-13      -4.734274378938e-15 
  146       6.386933753328e-10       1.630482079382e-13      -6.766978532953e-12       1.057127852154e-15       3.886305079417e-12       8.158094579430e-13      -4.666731464474e-15 
  147       6.436662302089e-10       1.625381715161e-13      -6.782195898898e-12       1.072911041174e-15       3.810098368674e-12       8.035199219460e-13      -4.599402269791e-15 
  148       6.486143405673e-10       1.619607679791e-13      -6.793957231635e-12       1.088848455476e-15       3.735751926430e-12       7.914757495491e-13      -4.532279952436e-15 
  149       6.535364329457e-10       1.613171342274e-13      -6.802212087642e-12       1.104940546641e-15       3.663253339152e-12       7.796758540125e-13      -4.465353671602e-15 
  150       6.584311912322e-10       1.606085217346e-13      -6.806911691904e-12       1.121187738102e-15       3.592583247710e-12       7.681181188926e-13      -4.398608489523e-15 
  151       6.632972557867e-10       1.598362985290e-13      -6.808008983662e-12       1.137590424491e-15       3.523715186081e-12       7.567993735538e-13      -4.332025272863e-15 
  152       6.681332225622e-10       1.590019511749e-13      -6.805458662162e-12       1.154148970981e-15       3.456615420059e-12       7.457153686797e-13      -4.265580594110e-15 
  153       6.729376422266e-10       1.581070867537e-13      -6.799217232409e-12       1.170863712641e-15       3.391242785963e-12       7.348607517852e-13      -4.199246632971e-15 
  154       6.777090192835e-10       1.571534348453e-13      -6.789243050916e-12       1.187734953774e-15       3.327548529343e-12       7.242290427273e-13      -4.132991077761e-15 
  155       6.824458111944e-10       1.561428495093e-13      -6.775496371453e-12       1.204762967272e-15       3.265476143689e-12       7.138126092173e-13      -4.066777026798e-15 
  156       6.871464274994e-10       1.550773112666e-13      -6.757939390802e-12       1.221947993956e-15       3.204961209139e-12       7.036026423322e-13      -4.000562889792e-15 
  157       6.918092289392e-10       1.539589290798e-13      -6.736536294502e-12       1.239290241929e-15       3.145931231186e-12       6.935891320261e-13      -3.934302289242e-15 
  158       6.964325265763e-10       1.527899423355e-13      -6.711253302605e-12       1.256789885917e-15       3.088305479385e-12       6.837608426418e-13      -3.867943961827e-15 
  159       7.010145809161e-10       1.515727228250e-13      -6.682058715422e-12       1.274447066621e-15       3.031994826062e-12       6.741052884225e-13      -3.801431659795e-15 
  160       7.055536010291e-10       1.503097767253e-13      -6.648922959278e-12       1.292261890060e-15       2.976901585023e-12       6.646087090232e-13      -3.734704052362e-15 
  161       7.100478670128e-10       1.490036875112e-13      -6.611818425068e-12       1.310234443833e-15       2.922939471979e-12       6.552590886285e-13      -3.667712459295e-15 
  162       7.144961113949e-10       1.476569348551e-13      -6.570718871849e-12       1.328364848885e-15       2.870095808091e-12       6.460555647531e-13      -3.600476021039e-15 
  163       7.188971699365e-10       1.462720634239e-13      -6.525600057698e-12       1.346653211087e-15       2.818374534606e-12       6.369998085588e-13      -3.533031241692e-15 
  164       7.232498610163e-10       1.448517422040e-13      -6.476439986600e-12       1.365099604172e-15       2.767776517714e-12       6.280930456806e-13      -3.465414579179e-15 
  165       7.275529853194e-10       1.433987662109e-13      -6.423218953247e-12       1.383704069155e-15       2.718299479826e-12       6.193360457417e-13      -3.397662428688e-15 
