# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.00946e-05 to 124.492 h/Mpc,
# number of wavenumbers equal to 713
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_tot                  7:phi                    8:psi                
       3.318939293797e-02      -6.990173147036e-01      -4.000205765259e+03      -4.025497479853e+03      -6.974396036382e-01      -4.020186977496e+03       1.743599009096e-01       1.743599009096e-01 
       3.334153480205e-02      -6.959390579968e-01      -4.019086790306e+03      -4.044615993126e+03      -6.943682949109e-01      -4.039261301924e+03       1.735920737277e-01       1.735920737277e-01 
       3.349436505096e-02      -6.928729704438e-01      -4.038035651539e+03      -4.063802987181e+03      -6.913091292083e-01      -4.058403982158e+03       1.728272823021e-01       1.728272823021e-01 
       3.364790360889e-02      -6.898116524078e-01      -4.057033471580e+03      -4.083038678909e+03      -6.882547205370e-01      -4.077595387457e+03       1.720636801343e-01       1.720636801343e-01 
       3.380217112969e-02      -6.867517898121e-01      -4.076073933708e+03      -4.102314786930e+03      -6.852017613369e-01      -4.096827556423e+03       1.713004403342e-01       1.713004403342e-01 
       3.395718903136e-02      -6.837102323430e-01      -4.095208915588e+03      -4.121688642177e+03      -6.821670729272e-01      -4.116156921382e+03       1.705417682318e-01       1.705417682318e-01 
       3.411297953245e-02      -6.806703344554e-01      -4.114397054908e+03      -4.141117082870e+03      -6.791340358869e-01      -4.135540624442e+03       1.697835089717e-01       1.697835089717e-01 
       3.426956569079e-02      -6.776381687724e-01      -4.133658391851e+03      -4.160617075072e+03      -6.761087144013e-01      -4.154996123253e+03       1.690271786003e-01       1.690271786003e-01 
       3.442697144448e-02      -6.746117458110e-01      -4.152994013859e+03      -4.180191122080e+03      -6.730891204870e-01      -4.174525691564e+03       1.682722801218e-01       1.682722801218e-01 
       3.458522165545e-02      -6.715928411128e-01      -4.172408176931e+03      -4.199843958965e+03      -6.700770299500e-01      -4.194133985594e+03       1.675192574875e-01       1.675192574875e-01 
       3.474434215565e-02      -6.685797901386e-01      -4.191902087763e+03      -4.219574979665e+03      -6.670707809449e-01      -4.213820692386e+03       1.667676952362e-01       1.667676952362e-01 
       3.490435979628e-02      -6.655743878692e-01      -4.211487413643e+03      -4.239397037436e+03      -6.640721627907e-01      -4.233598469651e+03       1.660180406977e-01       1.660180406977e-01 
       3.506530250003e-02      -6.625765789885e-01      -4.231165641104e+03      -4.259314469900e+03      -6.610811220046e-01      -4.253471192987e+03       1.652702805012e-01       1.652702805012e-01 
       3.522719931678e-02      -6.595808450427e-01      -4.250936715369e+03      -4.279323933053e+03      -6.580921465945e-01      -4.273436050908e+03       1.645230366486e-01       1.645230366486e-01 
       3.539008048290e-02      -6.565920603692e-01      -4.270801633228e+03      -4.299426613175e+03      -6.551101101210e-01      -4.293494198715e+03       1.637775275303e-01       1.637775275303e-01 
       3.555397748446e-02      -6.536099164170e-01      -4.290784403995e+03      -4.319646866261e+03      -6.521346952741e-01      -4.313669928978e+03       1.630336738185e-01       1.630336738185e-01 
       3.571892312477e-02      -6.506349497217e-01      -4.310879338349e+03      -4.339978927892e+03      -6.491664455459e-01      -4.333957491165e+03       1.622916113865e-01       1.622916113865e-01 
       3.588495159637e-02      -6.476604511269e-01      -4.331072650712e+03      -4.360408069089e+03      -6.461986605003e-01      -4.354342313218e+03       1.615496651251e-01       1.615496651251e-01 
       3.605209855814e-02      -6.446933924625e-01      -4.351400655295e+03      -4.380972766903e+03      -6.432382970232e-01      -4.374862510999e+03       1.608095742558e-01       1.608095742558e-01 
       3.622040121761e-02      -6.417326076078e-01      -4.371858373456e+03      -4.401666598634e+03      -6.402841973342e-01      -4.395511897105e+03       1.600710493336e-01       1.600710493336e-01 
       3.638989841925e-02      -6.387716838639e-01      -4.392436553863e+03      -4.422478741429e+03      -6.373299541285e-01      -4.416279905912e+03       1.593324885321e-01       1.593324885321e-01 
       3.656063073904e-02      -6.358164247830e-01      -4.413154938243e+03      -4.443432808656e+03      -6.343813653187e-01      -4.437189517997e+03       1.585953413297e-01       1.585953413297e-01 
       3.673264058585e-02      -6.328660616239e-01      -4.434028029010e+03      -4.464540606547e+03      -6.314376610636e-01      -4.458252971673e+03       1.578594152659e-01       1.578594152659e-01 
       3.690597231039e-02      -6.299186464052e-01      -4.455048630615e+03      -4.485795126063e+03      -6.284968983720e-01      -4.479463229897e+03       1.571242245930e-01       1.571242245930e-01 
       3.708067232226e-02      -6.269740852628e-01      -4.476221119027e+03      -4.507200359024e+03      -6.255589850131e-01      -4.500824345346e+03       1.563897462533e-01       1.563897462533e-01 
       3.725678921591e-02      -6.240340253409e-01      -4.497573262815e+03      -4.528783746136e+03      -6.226255619110e-01      -4.522363803363e+03       1.556563904777e-01       1.556563904777e-01 
       3.743437390626e-02      -6.210943734744e-01      -4.519097825251e+03      -4.550540295858e+03      -6.196925424930e-01      -4.544076251129e+03       1.549231356233e-01       1.549231356233e-01 
       3.761347977496e-02      -6.181614225097e-01      -4.540812441247e+03      -4.572485157124e+03      -6.167662145510e-01      -4.565977234677e+03       1.541915536378e-01       1.541915536378e-01 
       3.779416282820e-02      -6.152240583199e-01      -4.562696088167e+03      -4.594596946669e+03      -6.138354796534e-01      -4.588045435516e+03       1.534588699134e-01       1.534588699134e-01 
       3.797648186732e-02      -6.122909657250e-01      -4.584802197666e+03      -4.616932296298e+03      -6.109090045511e-01      -4.610336951127e+03       1.527272511378e-01       1.527272511378e-01 
       3.816049867327e-02      -6.093593507783e-01      -4.607112176275e+03      -4.639469534528e+03      -6.079840064200e-01      -4.632830613987e+03       1.519960016050e-01       1.519960016050e-01 
       3.834627820650e-02      -6.064295203565e-01      -4.629642978699e+03      -4.662227108490e+03      -6.050607897221e-01      -4.655544624458e+03       1.512651974305e-01       1.512651974305e-01 
       3.853388882362e-02      -6.034990095710e-01      -4.652404638340e+03      -4.685213504008e+03      -6.021368932217e-01      -4.678487715857e+03       1.505342233054e-01       1.505342233054e-01 
       3.872340251272e-02      -6.005691273515e-01      -4.675407874623e+03      -4.708440686991e+03      -5.992136259598e-01      -4.701671649036e+03       1.498034064900e-01       1.498034064900e-01 
       3.891489514922e-02      -5.976363579033e-01      -4.698658641196e+03      -4.731912671423e+03      -5.962874748292e-01      -4.725100750185e+03       1.490718687073e-01       1.490718687073e-01 
       3.910844677433e-02      -5.947051959637e-01      -4.722190053074e+03      -4.755664720927e+03      -5.933629274929e-01      -4.748809925017e+03       1.483407318732e-01       1.483407318732e-01 
       3.930414189869e-02      -5.917712904116e-01      -4.745987312166e+03      -4.779679426438e+03      -5.904356457459e-01      -4.772782191663e+03       1.476089114365e-01       1.476089114365e-01 
       3.950206983382e-02      -5.888367016324e-01      -4.770093311640e+03      -4.804003416022e+03      -5.875076784537e-01      -4.797063560495e+03       1.468769196134e-01       1.468769196134e-01 
       3.970232505453e-02      -5.858990623540e-01      -4.794500077986e+03      -4.828625972450e+03      -5.845766694677e-01      -4.821643760897e+03       1.461441673669e-01       1.461441673669e-01 
       3.990500759573e-02      -5.829583322211e-01      -4.819230387076e+03      -4.853569598126e+03      -5.816425765794e-01      -4.846545332619e+03       1.454106441449e-01       1.454106441449e-01 
       4.011022348764e-02      -5.800138439261e-01      -4.844299666256e+03      -4.878850008284e+03      -5.787047340026e-01      -4.871783939599e+03       1.446761835007e-01       1.446761835007e-01 
       4.031808523383e-02      -5.770650890018e-01      -4.869727219596e+03      -4.904486633244e+03      -5.757626343938e-01      -4.897378985847e+03       1.439406585984e-01       1.439406585984e-01 
       4.052871233725e-02      -5.741116554450e-01      -4.895530155634e+03      -4.930494638365e+03      -5.728158680837e-01      -4.923345946108e+03       1.432039670209e-01       1.432039670209e-01 
       4.074223188001e-02      -5.711536245741e-01      -4.921737798325e+03      -4.956904708172e+03      -5.698645137930e-01      -4.949715275725e+03       1.424661284482e-01       1.424661284482e-01 
       4.095877916360e-02      -5.681879879182e-01      -4.948357139195e+03      -4.983727140327e+03      -5.669055685884e-01      -4.976496734996e+03       1.417263921471e-01       1.417263921471e-01 
       4.117849841712e-02      -5.652159630278e-01      -4.975417137770e+03      -5.010986411871e+03      -5.639402515326e-01      -5.003715517836e+03       1.409850628832e-01       1.409850628832e-01 
       4.140154358224e-02      -5.622355968840e-01      -5.002940969639e+03      -5.038705191287e+03      -5.609666115706e-01      -5.031394367780e+03       1.402416528927e-01       1.402416528927e-01 
       4.162807918503e-02      -5.592454627579e-01      -5.030949087108e+03      -5.066904953256e+03      -5.579832254022e-01      -5.059554587776e+03       1.394958063505e-01       1.394958063505e-01 
       4.185828130610e-02      -5.562489869266e-01      -5.059489383317e+03      -5.095633640326e+03      -5.549935133577e-01      -5.088244097811e+03       1.387483783394e-01       1.387483783394e-01 
       4.209233866265e-02      -5.532439523628e-01      -5.088590597037e+03      -5.124913613545e+03      -5.519952639163e-01      -5.117486282702e+03       1.379988159791e-01       1.379988159791e-01 
       4.233045381778e-02      -5.502197099148e-01      -5.118230203143e+03      -5.154739630942e+03      -5.489778436281e-01      -5.147273109311e+03       1.372444609070e-01       1.372444609070e-01 
       4.257284453539e-02      -5.471879995961e-01      -5.148512580852e+03      -5.185198215728e+03      -5.459529759052e-01      -5.177693959870e+03       1.364882439763e-01       1.364882439763e-01 
       4.281974530159e-02      -5.441416861214e-01      -5.179441509785e+03      -5.216299520727e+03      -5.429135377305e-01      -5.208757954278e+03       1.357283844326e-01       1.357283844326e-01 
       4.307140903750e-02      -5.410803688755e-01      -5.211062968842e+03      -5.248087646514e+03      -5.398591295390e-01      -5.240509483218e+03       1.349647823848e-01       1.349647823848e-01 
       4.332810903241e-02      -5.380009748084e-01      -5.243412288562e+03      -5.280598047256e+03      -5.367866842642e-01      -5.272983970099e+03       1.341966710660e-01       1.341966710660e-01 
       4.359014113145e-02      -5.349063478501e-01      -5.276559358026e+03      -5.313899139473e+03      -5.336990414001e-01      -5.306250048593e+03       1.334247603500e-01       1.334247603500e-01 
       4.385782621832e-02      -5.317931680079e-01      -5.310536323985e+03      -5.348027612310e+03      -5.305928886269e-01      -5.340343662688e+03       1.326482221567e-01       1.326482221567e-01 
       4.413151304095e-02      -5.286578675785e-01      -5.345401128087e+03      -5.383035770015e+03      -5.274646641894e-01      -5.375318011668e+03       1.318661660474e-01       1.318661660474e-01 
       4.441158143710e-02      -5.254996844800e-01      -5.381214369645e+03      -5.418984829761e+03      -5.243136085087e-01      -5.411234194256e+03       1.310784021272e-01       1.310784021272e-01 
       4.469844602830e-02      -5.223183118968e-01      -5.418057302761e+03      -5.455956402602e+03      -5.211394158550e-01      -5.448173739013e+03       1.302848539637e-01       1.302848539637e-01 
       4.499256046370e-02      -5.191094054234e-01      -5.455983930832e+03      -5.494004036640e+03      -5.179377511499e-01      -5.486190251331e+03       1.294844377875e-01       1.294844377875e-01 
       4.529442231246e-02      -5.158724096112e-01      -5.495086578897e+03      -5.533217599105e+03      -5.147080608735e-01      -5.525373968271e+03       1.286770152184e-01       1.286770152184e-01 
       4.560457872367e-02      -5.126040965919e-01      -5.535455017793e+03      -5.573683814117e+03      -5.114471233712e-01      -5.565812079899e+03       1.278617808428e-01       1.278617808428e-01 
       4.592363299841e-02      -5.093018939819e-01      -5.577170182725e+03      -5.615493742107e+03      -5.081523736865e-01      -5.607593982840e+03       1.270380934216e-01       1.270380934216e-01 
       4.625225225019e-02      -5.059625970020e-01      -5.620359815257e+03      -5.658763116026e+03      -5.048206123795e-01      -5.650837315312e+03       1.262051530949e-01       1.262051530949e-01 
       4.659117636935e-02      -5.025837677447e-01      -5.665137348646e+03      -5.703607831078e+03      -5.014494086225e-01      -5.695657539461e+03       1.253623521556e-01       1.253623521556e-01 
       4.694122855707e-02      -4.991619715186e-01      -5.711645120253e+03      -5.750169661438e+03      -4.980353345650e-01      -5.742196477359e+03       1.245088336413e-01       1.245088336413e-01 
       4.730332775637e-02      -4.956926817801e-01      -5.760023926746e+03      -5.798587487474e+03      -4.945738741747e-01      -5.790593276803e+03       1.236434685437e-01       1.236434685437e-01 
       4.767850338678e-02      -4.921727667565e-01      -5.810455865200e+03      -5.849041652301e+03      -4.910619027341e-01      -5.841028509495e+03       1.227654756835e-01       1.227654756835e-01 
       4.806791288897e-02      -4.885949866974e-01      -5.863103564758e+03      -5.901694394750e+03      -4.874921971040e-01      -5.893664428010e+03       1.218730492760e-01       1.218730492760e-01 
       4.847286271253e-02      -4.849556914742e-01      -5.918209401447e+03      -5.956785077394e+03      -4.838611142205e-01      -5.948740809086e+03       1.209652785551e-01       1.209652785551e-01 
       4.889483354190e-02      -4.812506354808e-01      -5.976016273539e+03      -6.014554412163e+03      -4.801644218624e-01      -6.006498644754e+03       1.200411054656e-01       1.200411054656e-01 
       4.933551076140e-02      -4.774680239829e-01      -6.036784546493e+03      -6.075262678947e+03      -4.763903443674e-01      -6.067198149595e+03       1.190975860919e-01       1.190975860919e-01 
       4.979682142297e-02      -4.736050820644e-01      -6.100848012644e+03      -6.139239478996e+03      -4.725361203514e-01      -6.131169501880e+03       1.181340300879e-01       1.181340300879e-01 
       5.028097931328e-02      -4.696505434533e-01      -6.168565626893e+03      -6.206840363292e+03      -4.685905058907e-01      -6.198768694525e+03       1.171476264727e-01       1.171476264727e-01 
       5.079054013723e-02      -4.655936176951e-01      -6.240354405201e+03      -6.278479205195e+03      -4.645427343141e-01      -6.270409982863e+03       1.161356835785e-01       1.161356835785e-01 
       5.132846935679e-02      -4.614251242136e-01      -6.316711224683e+03      -6.354648649990e+03      -4.603836482708e-01      -6.346586546212e+03       1.150959120677e-01       1.150959120677e-01 
       5.189822585796e-02      -4.571310088369e-01      -6.398208864596e+03      -6.435920949988e+03      -4.560992236754e-01      -6.427870548045e+03       1.140248059188e-01       1.140248059188e-01 
       5.250386535445e-02      -4.526935017542e-01      -6.485489548035e+03      -6.522930621002e+03      -4.516717305579e-01      -6.514897556667e+03       1.129179326395e-01       1.129179326395e-01 
       5.315016822173e-02      -4.480945358825e-01      -6.579332850587e+03      -6.616452136890e+03      -4.470831429273e-01      -6.608442634846e+03       1.117707857318e-01       1.117707857318e-01 
       5.384279713828e-02      -4.433117186812e-01      -6.680647330146e+03      -6.717387970871e+03      -4.423111180962e-01      -6.709408964629e+03       1.105777795241e-01       1.105777795241e-01 
       5.458849014299e-02      -4.383188274759e-01      -6.790498603538e+03      -6.826798633979e+03      -4.373294942977e-01      -6.818857559651e+03       1.093323735744e-01       1.093323735744e-01 
       5.539529375382e-02      -4.330837008895e-01      -6.910131775486e+03      -6.945930232263e+03      -4.321061811666e-01      -6.938033985297e+03       1.080265452917e-01       1.080265452917e-01 
       5.627283713907e-02      -4.275683218335e-01      -7.041012603326e+03      -7.076236935305e+03      -4.266032489921e-01      -7.068393841473e+03       1.066508122480e-01       1.066508122480e-01 
       5.723263914213e-02      -4.217225596964e-01      -7.184798642491e+03      -7.219375156576e+03      -4.207706789944e-01      -7.211593222564e+03       1.051926697486e-01       1.051926697486e-01 
       5.828842014362e-02      -4.154893739729e-01      -7.343396475527e+03      -7.377256324923e+03      -4.145515595857e-01      -7.369542193164e+03       1.036378898964e-01       1.036378898964e-01 
       5.945635205651e-02      -4.087978668549e-01      -7.518873429749e+03      -7.551959098964e+03      -4.078751536701e-01      -7.544316948889e+03       1.019687884175e-01       1.019687884175e-01 
       6.075511121826e-02      -4.015584717715e-01      -7.713284881009e+03      -7.745563630850e+03      -4.006520965640e-01      -7.737993005877e+03       1.001630241410e-01       1.001630241410e-01 
       6.220549288340e-02      -3.936698481913e-01      -7.928509460385e+03      -7.959998921920e+03      -3.927812757624e-01      -7.952490639716e+03       9.819531894059e-02       9.819531894059e-02 
       6.382921903931e-02      -3.850143958190e-01      -8.165624623730e+03      -8.196429725797e+03      -3.841453577384e-01      -8.188960143575e+03       9.603633943461e-02       9.603633943461e-02 
       6.564651141214e-02      -3.754673453493e-01      -8.424208518681e+03      -8.454575045990e+03      -3.746198547902e-01      -8.447097845693e+03       9.365496369755e-02       9.365496369755e-02 
       6.767222329502e-02      -3.649179671771e-01      -8.701415891503e+03      -8.731788745166e+03      -3.640942876773e-01      -8.724226238322e+03       9.102357191933e-02       9.102357191933e-02 
       6.991110374379e-02      -3.532977780831e-01      -8.991196444668e+03      -9.022279804366e+03      -3.525003280192e-01      -9.014514166733e+03       8.812508200480e-02       8.812508200480e-02 
       7.235402303507e-02      -3.406180563462e-01      -9.284315928361e+03      -9.317088769698e+03      -3.398492282568e-01      -9.308960497163e+03       8.496230706420e-02       8.496230706420e-02 
       7.497766921501e-02      -3.270112198013e-01      -9.569986806701e+03      -9.605651915422e+03      -3.262731064988e-01      -9.596968550489e+03       8.156827662471e-02       8.156827662471e-02 
       7.774885069617e-02      -3.127316561406e-01      -9.838420125143e+03      -9.878277342943e+03      -3.120257781089e-01      -9.868833691707e+03       7.800644452723e-02       7.800644452723e-02 
       8.063154935316e-02      -2.981268596750e-01      -1.008365303766e+04      -1.012888752879e+04      -2.974539514419e-01      -1.011849877573e+04       7.436348786046e-02       7.436348786046e-02 
       8.359320627205e-02      -2.835939391374e-01      -1.030529082045e+04      -1.035677878551e+04      -2.829538379238e-01      -1.034531025408e+04       7.073845948094e-02       7.073845948094e-02 
       8.660801054284e-02      -2.695259618144e-01      -1.050852185677e+04      -1.056666754615e+04      -2.689176193331e-01      -1.055405938765e+04       6.722940483327e-02       6.722940483327e-02 
       8.965731364929e-02      -2.562628132356e-01      -1.070283066438e+04      -1.076745458635e+04      -2.556844102895e-01      -1.075373857198e+04       6.392110257238e-02       6.392110257238e-02 
       9.272846719326e-02      -2.440677507029e-01      -1.089999944633e+04      -1.097036855003e+04      -2.435168753733e-01      -1.095566248591e+04       6.087921884332e-02       6.087921884332e-02 
       9.581324164731e-02      -2.331073810543e-01      -1.111205534970e+04      -1.118692215072e+04      -2.325812457366e-01      -1.117142346930e+04       5.814531143414e-02       5.814531143414e-02 
       9.890642303802e-02      -2.234476539133e-01      -1.134936529047e+04      -1.142710822184e+04      -2.229433211245e-01      -1.141107176482e+04       5.573583028113e-02       5.573583028113e-02 
       1.020047625258e-01      -2.150605445308e-01      -1.161908087175e+04      -1.169789951254e+04      -2.145751412475e-01      -1.168160690242e+04       5.364378531187e-02       5.364378531187e-02 
       1.051062564442e-01      -2.078338304645e-01      -1.192415820479e+04      -1.200226602818e+04      -2.073647362086e-01      -1.198599573932e+04       5.184118405216e-02       5.184118405216e-02 
       1.082096767536e-01      -2.015950943623e-01      -1.226306780185e+04      -1.233889565005e+04      -2.011400788587e-01      -1.232289143140e+04       5.028501971467e-02       5.028501971467e-02 
       1.113142735736e-01      -1.961304320865e-01      -1.262985400744e+04      -1.270221804645e+04      -1.956877471698e-01      -1.268666307660e+04       4.892193679245e-02       4.892193679245e-02 
       1.144195899570e-01      -1.912089900240e-01      -1.301477967897e+04      -1.308301461356e+04      -1.907774102098e-01      -1.306801108395e+04       4.769435255246e-02       4.769435255246e-02 
       1.175253477395e-01      -1.866069277566e-01      -1.340563714997e+04      -1.346966666826e+04      -1.861857324867e-01      -1.345522512986e+04       4.654643312168e-02       4.654643312168e-02 
       1.206313776288e-01      -1.821247275443e-01      -1.378893568205e+04      -1.384927891025e+04      -1.817136473403e-01      -1.383531761867e+04       4.542841183508e-02       4.542841183508e-02 
       1.237375765471e-01      -1.776037727675e-01      -1.415158210281e+04      -1.420928702863e+04      -1.772028951092e-01      -1.419564260152e+04       4.430072377730e-02       4.430072377730e-02 
       1.268438816625e-01      -1.729383164037e-01      -1.448247653897e+04      -1.453900389562e+04      -1.725479685695e-01      -1.452544950494e+04       4.313699214238e-02       4.313699214238e-02 
       1.299502545999e-01      -1.680736293363e-01      -1.477342180036e+04      -1.483048275016e+04      -1.676942618409e-01      -1.481675351748e+04       4.192356546021e-02       4.192356546021e-02 
       1.330566718482e-01      -1.630102840001e-01      -1.502042984912e+04      -1.507979722800e+04      -1.626423463127e-01      -1.506561950288e+04       4.066058657817e-02       4.066058657817e-02 
       1.361631189354e-01      -1.577917474425e-01      -1.522377052931e+04      -1.528709630978e+04      -1.574355896964e-01      -1.527221592663e+04       3.935889742410e-02       3.935889742410e-02 
       1.392695868913e-01      -1.524974976816e-01      -1.538810597785e+04      -1.545673700358e+04      -1.521532914278e-01      -1.544094777743e+04       3.803832285696e-02       3.803832285696e-02 
       1.423760700991e-01      -1.472270575131e-01      -1.552173043931e+04      -1.559656925773e+04      -1.468947490838e-01      -1.557973441010e+04       3.672368727095e-02       3.672368727095e-02 
       1.454825649909e-01      -1.420872031713e-01      -1.563559265489e+04      -1.571704179221e+04      -1.417664978985e-01      -1.569910216553e+04       3.544162447463e-02       3.544162447463e-02 
       1.485890692545e-01      -1.371796348654e-01      -1.574220586085e+04      -1.583007913587e+04      -1.368700081331e-01      -1.581106707543e+04       3.421750203328e-02       3.421750203328e-02 
       1.516955813511e-01      -1.325918685634e-01      -1.585435798293e+04      -1.594794555197e+04      -1.322925981019e-01      -1.592797429213e+04       3.307314952547e-02       3.307314952547e-02 
       1.548021002217e-01      -1.283869020521e-01      -1.598357640308e+04      -1.608173215792e+04      -1.280971233971e-01      -1.606098205630e+04       3.202428084928e-02       3.202428084928e-02 
       1.579086251078e-01      -1.245997213343e-01      -1.613911501792e+04      -1.624036957840e+04      -1.243184911316e-01      -1.621907051442e+04       3.107962278290e-02       3.107962278290e-02 
       1.610151554420e-01      -1.212340701922e-01      -1.632687507554e+04      -1.642958322798e+04      -1.209604363184e-01      -1.640799175301e+04       3.024010907961e-02       3.024010907961e-02 
       1.641216907807e-01      -1.182663788575e-01      -1.654901018416e+04      -1.665154683000e+04      -1.179994430218e-01      -1.662991558415e+04       2.949986075545e-02       2.949986075545e-02 
       1.672282307624e-01      -1.156479881733e-01      -1.680371592969e+04      -1.690462418100e+04      -1.153869611549e-01      -1.688317912098e+04       2.884674028873e-02       2.884674028873e-02 
       1.703347750822e-01      -1.133132721113e-01      -1.708561219899e+04      -1.718373855674e+04      -1.130575136521e-01      -1.716265815857e+04       2.826437841303e-02       2.826437841303e-02 
       1.734413234752e-01      -1.111877418455e-01      -1.738657751278e+04      -1.748118122966e+04      -1.109367800222e-01      -1.746057961718e+04       2.773419500555e-02       2.773419500555e-02 
       1.765478757066e-01      -1.091945477457e-01      -1.769661976081e+04      -1.778744328523e+04      -1.089480834219e-01      -1.776735939446e+04       2.723702085546e-02       2.723702085546e-02 
       1.796544315647e-01      -1.072751899514e-01      -1.800709528340e+04      -1.809434211138e+04      -1.070330567949e-01      -1.807474286617e+04       2.675826419873e-02       2.675826419873e-02 
       1.827609908563e-01      -1.053514768152e-01      -1.830467128260e+04      -1.838900666669e+04      -1.051136850029e-01      -1.836978828956e+04       2.627842125073e-02       2.627842125073e-02 
       1.858675534037e-01      -1.033736615720e-01      -1.857944921362e+04      -1.866189875167e+04      -1.031403334273e-01      -1.864290213745e+04       2.578508335682e-02       2.578508335682e-02 
       1.889741190426e-01      -1.013119720699e-01      -1.882406329551e+04      -1.890589211566e+04      -1.010832974793e-01      -1.888692162045e+04       2.527082436983e-02       2.527082436983e-02 
       1.920806876203e-01      -9.915491929441e-02      -1.903416554339e+04      -1.911675136610e+04      -9.893111314493e-02      -1.909759444008e+04       2.473277828623e-02       2.473277828623e-02 
       1.951872589945e-01      -9.691221720659e-02      -1.920915839198e+04      -1.929384763252e+04      -9.669347347803e-02      -1.927429697562e+04       2.417336836951e-02       2.417336836951e-02 
       1.982938330322e-01      -9.460949917503e-02      -1.935215704428e+04      -1.944012698933e+04      -9.439595377959e-02      -1.942000173500e+04       2.359898844490e-02       2.359898844490e-02 
       2.014004096089e-01      -9.228066353460e-02      -1.946884806476e+04      -1.956100313983e+04      -9.207237497479e-02      -1.954016486679e+04       2.301809374370e-02       2.301809374370e-02 
       2.045069886077e-01      -8.996710606865e-02      -1.956724348540e+04      -1.966412934087e+04      -8.976404018875e-02      -1.964249527489e+04       2.244101004719e-02       2.244101004719e-02 
       2.076135699190e-01      -8.770752986908e-02      -1.965599795304e+04      -1.975777725201e+04      -8.750956498275e-02      -1.973532399034e+04       2.187739124569e-02       2.187739124569e-02 
       2.107201534398e-01      -8.553602681835e-02      -1.974382341063e+04      -1.985026623365e+04      -8.534296357286e-02      -1.982703128095e+04       2.133574089322e-02       2.133574089322e-02 
       2.138267390729e-01      -8.348129623833e-02      -1.983889553668e+04      -1.994942428769e+04      -8.329287123304e-02      -1.992549894918e+04       2.082321780826e-02       2.082321780826e-02 
       2.169333267269e-01      -8.156221364343e-02      -1.994795465099e+04      -2.006169937215e+04      -8.137812050877e-02      -2.003722023494e+04       2.034453012719e-02       2.034453012719e-02 
       2.200399163157e-01      -7.979050240866e-02      -2.007636408587e+04      -2.019228150194e+04      -7.961040827348e-02      -2.016741158128e+04       1.990260206837e-02       1.990260206837e-02 
       2.231465077579e-01      -7.816903360750e-02      -2.022749670690e+04      -2.034447003568e+04      -7.799259941333e-02      -2.031938322160e+04       1.949814985333e-02       1.949814985333e-02 
       2.262531009766e-01      -7.669071491112e-02      -2.040225546854e+04      -2.051919733551e+04      -7.651761706024e-02      -2.049406248263e+04       1.912940426506e-02       1.912940426506e-02 
       2.293596958991e-01      -7.534184338677e-02      -2.059935692277e+04      -2.071532227675e+04      -7.517178978431e-02      -2.069028558883e+04       1.879294744608e-02       1.879294744608e-02 
       2.324662924566e-01      -7.409940947037e-02      -2.081469143448e+04      -2.092893347544e+04      -7.393215968224e-02      -2.090411031034e+04       1.848303992056e-02       1.848303992056e-02 
       2.355728905841e-01      -7.293868733077e-02      -2.104271256911e+04      -2.115479510065e+04      -7.277405708665e-02      -2.113025221815e+04       1.819351427166e-02       1.819351427166e-02 
       2.386794902199e-01      -7.183040797063e-02      -2.127609431807e+04      -2.138586339539e+04      -7.166827890665e-02      -2.136162408820e+04       1.791706972666e-02       1.791706972666e-02 
       2.417860913054e-01      -7.074880625256e-02      -2.150757338380e+04      -2.161518326114e+04      -7.058911823553e-02      -2.159122313516e+04       1.764727955888e-02       1.764727955888e-02 
       2.448926937851e-01      -6.967162549639e-02      -2.173024201613e+04      -2.183612274622e+04      -6.951436853333e-02      -2.181237485785e+04       1.737859213333e-02       1.737859213333e-02 
       2.479992976063e-01      -6.858242020003e-02      -2.193844811138e+04      -2.204324732338e+04      -6.842762134213e-02      -2.201961122343e+04       1.710690533553e-02       1.710690533553e-02 
       2.511059027189e-01      -6.747158335951e-02      -2.212823567347e+04      -2.223273798063e+04      -6.731929169701e-02      -2.220909224599e+04       1.682982292425e-02       1.682982292425e-02 
       2.542125090753e-01      -6.633509958272e-02      -2.229733054709e+04      -2.240238175708e+04      -6.618537313431e-02      -2.237859574914e+04       1.654634328358e-02       1.654634328358e-02 
       2.573191166302e-01      -6.517354119915e-02      -2.244504353265e+04      -2.255146930590e+04      -6.502643659557e-02      -2.252741585726e+04       1.625660914889e-02       1.625660914889e-02 
       2.604257253404e-01      -6.399347955616e-02      -2.257273307710e+04      -2.268125616108e+04      -6.384903870391e-02      -2.265682435217e+04       1.596225967598e-02       1.596225967598e-02 
       2.635323351648e-01      -6.280431566052e-02      -2.268316532421e+04      -2.279433201923e+04      -6.266255922746e-02      -2.276943865492e+04       1.566563980686e-02       1.566563980686e-02 
       2.666389460642e-01      -6.161850395009e-02      -2.278058887250e+04      -2.289475866791e+04      -6.147942412130e-02      -2.286934950466e+04       1.536985603032e-02       1.536985603032e-02 
