# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  133       5.854252090411e-10       1.675714593170e-13      -6.429248571612e-12       9.170994556985e-16       5.245967645684e-12       9.232469535098e-13      -5.773703485760e-15 
  134       5.907195079443e-10       1.680293108611e-13      -6.486385363992e-12       9.317827488927e-16       5.135513571665e-12       9.079768570242e-13      -5.688270420831e-15 
  135       5.960087658971e-10       1.684135136075e-13      -6.540845514178e-12       9.466146895333e-16       5.028127703221e-12       8.930636389788e-13      -5.602661931896e-15 
  136       6.012916578330e-10       1.687238191248e-13      -6.592557304527e-12       9.615964790321e-16       4.923747715620e-12       8.785040786383e-13      -5.517092621207e-15 
  137       6.065667825151e-10       1.689600651889e-13      -6.641449918709e-12       9.767293346246e-16       4.822295368021e-12       8.642931316157e-13      -5.431784607582e-15 
  138       6.118326607412e-10       1.691221777245e-13      -6.687453484607e-12       9.920144894316e-16       4.723676116043e-12       8.504238831941e-13      -5.346967612058e-15 
  139       6.170877335476e-10       1.692101727467e-13      -6.730499117213e-12       1.007453192520e-15       4.627778724353e-12       8.368875016479e-13      -5.262879043548e-15 
  140       6.223303604136e-10       1.692241583031e-13      -6.770518961532e-12       1.023046708964e-15       4.534474879232e-12       8.236731915646e-13      -5.179764084499e-15 
  141       6.275588174664e-10       1.691643364147e-13      -6.807446235471e-12       1.038796319906e-15       4.443618801160e-12       8.107681471662e-13      -5.097875776545e-15 
  142       6.327712956848e-10       1.690310050183e-13      -6.841215272746e-12       1.054703322617e-15       4.355046857387e-12       7.981575056306e-13      -5.017475106164e-15 
  143       6.379658991038e-10       1.688245599080e-13      -6.871761565774e-12       1.070769030559e-15       4.268577174515e-12       7.858243004133e-13      -4.938831090335e-15 
  144       6.431407976152e-10       1.685455087674e-13      -6.899022439789e-12       1.086994658874e-15       4.184047681004e-12       7.737529700327e-13      -4.862159816969e-15 
  145       6.482947061356e-10       1.681945107284e-13      -6.922939059529e-12       1.103380967994e-15       4.101435279548e-12       7.619403728352e-13      -4.787434612087e-15 
  146       6.534264494846e-10       1.677723444215e-13      -6.943454702845e-12       1.119928584852e-15       4.020747741725e-12       7.503857744603e-13      -4.714557233373e-15 
  147       6.585348111310e-10       1.672798982289e-13      -6.960514193373e-12       1.136638113699e-15       3.941986167952e-12       7.390873638728e-13      -4.643416972056e-15 
  148       6.636185322863e-10       1.667181722953e-13      -6.974063947051e-12       1.153510135513e-15       3.865144820926e-12       7.280422271180e-13      -4.573890387735e-15 
  149       6.686763109976e-10       1.660882805396e-13      -6.984052018647e-12       1.170545207397e-15       3.790210959060e-12       7.172463210769e-13      -4.505841043199e-15 
  150       6.737068012397e-10       1.653914526654e-13      -6.990428148287e-12       1.187743861986e-15       3.717164669926e-12       7.066944472218e-13      -4.439119239248e-15 
  151       6.787086120091e-10       1.646290361725e-13      -6.993143807980e-12       1.205106606845e-15       3.645978703689e-12       6.963802253708e-13      -4.373561749514e-15 
  152       6.836803064157e-10       1.638024983682e-13      -6.992152248141e-12       1.222633923874e-15       3.576618306548e-12       6.862960674436e-13      -4.308991555285e-15 
  153       6.886204007767e-10       1.629134283782e-13      -6.987408544119e-12       1.240326268711e-15       3.509041054173e-12       6.764331512164e-13      -4.245217580321e-15 
  154       6.935273637088e-10       1.619635391579e-13      -6.978869642726e-12       1.258184070135e-15       3.443196685144e-12       6.667813940774e-13      -4.182034425681e-15 
  155       6.983996152213e-10       1.609546695036e-13      -6.966494408753e-12       1.276207729464e-15       3.379026934390e-12       6.573294267815e-13      -4.119222104543e-15 
  156       7.032355258090e-10       1.598887860634e-13      -6.950243671506e-12       1.294397619964e-15       3.316465366626e-12       6.480645672061e-13      -4.056545777021e-15 
  157       7.080334155449e-10       1.587679853488e-13      -6.930080271327e-12       1.312754086249e-15       3.255437209795e-12       6.389727941058e-13      -3.993755484992e-15 
  158       7.127915531735e-10       1.575944957455e-13      -6.905969106119e-12       1.331277443680e-15       3.195859188501e-12       6.300387208680e-13      -3.930585886914e-15 
  159       7.175081552029e-10       1.563706795248e-13      -6.877877177875e-12       1.349967977773e-15       3.137639357451e-12       6.212455692677e-13      -3.866755992648e-15 
  160       7.221813849986e-10       1.550990348544e-13      -6.845773639199e-12       1.368825943600e-15       3.080676934895e-12       6.125751432233e-13      -3.801968898280e-15 
  161       7.268094796026e-10       1.537821394057e-13      -6.809629600487e-12       1.387851556694e-15       3.024882903342e-12       6.040118493305e-13      -3.735980340688e-15 
  162       7.313911447007e-10       1.524224713459e-13      -6.769417434624e-12       1.407044966129e-15       2.970244208680e-12       5.955552131209e-13      -3.668811730825e-15 
  163       7.359251930125e-10       1.510225762857e-13      -6.725111499426e-12       1.426406277907e-15       2.916764946462e-12       5.872084246446e-13      -3.600555540442e-15 
  164       7.404104193887e-10       1.495851259883e-13      -6.676688416529e-12       1.445935562608e-15       2.864446034790e-12       5.789743836752e-13      -3.531308227773e-15 
  165       7.448456004918e-10       1.481129201118e-13      -6.624127116807e-12       1.465632854755e-15       2.813285143304e-12       5.708556920833e-13      -3.461170288983e-15 
  166       7.492294944767e-10       1.466088879519e-13      -6.567408885801e-12       1.485498152176e-15       2.763276622162e-12       5.628546462110e-13      -3.390246309626e-15 
  167       7.535608406708e-10       1.450760901841e-13      -6.506517409142e-12       1.505531415367e-15       2.714411431031e-12       5.549732292452e-13      -3.318645016092e-15 
  168       7.578383592551e-10       1.435177206063e-13      -6.441438817975e-12       1.525732566858e-15       2.666677068073e-12       5.472131035920e-13      -3.246479327061e-15 
  169       7.620607509442e-10       1.419371078815e-13      -6.372161734384e-12       1.546101490573e-15       2.620057498929e-12       5.395756032505e-13      -3.173866404958e-15 
