# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.024e-05 to 131.393 h/Mpc,
# number of wavenumbers equal to 625
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_tot                  7:phi                    8:psi                
       3.593922882337e-02      -6.760630144824e-01      -4.373812317251e+03      -4.402665723388e+03      -6.745609814069e-01      -4.396878362239e+03       1.686402453517e-01       1.686402453517e-01 
       3.610607163159e-02      -6.730530245201e-01      -4.394768077197e+03      -4.423859626470e+03      -6.715576795573e-01      -4.418028937879e+03       1.678894198893e-01       1.678894198893e-01 
       3.627401954264e-02      -6.700444669986e-01      -4.415833787717e+03      -4.445161290866e+03      -6.685558075897e-01      -4.439287584392e+03       1.671389518974e-01       1.671389518974e-01 
       3.644310907647e-02      -6.670386852706e-01      -4.437023479738e+03      -4.466586537564e+03      -6.655567025671e-01      -4.460669839172e+03       1.663891756418e-01       1.663891756418e-01 
       3.661337834616e-02      -6.640403917985e-01      -4.458364285228e+03      -4.488162767682e+03      -6.625650717749e-01      -4.482203053358e+03       1.656412679437e-01       1.656412679437e-01 
       3.678486714915e-02      -6.610455239481e-01      -4.479841256465e+03      -4.509874877653e+03      -6.595768594414e-01      -4.503872152100e+03       1.648942148604e-01       1.648942148604e-01 
       3.695761706500e-02      -6.580529442656e-01      -4.501462716413e+03      -4.531733504066e+03      -6.565909286552e-01      -4.525687408325e+03       1.641477321638e-01       1.641477321638e-01 
       3.713167156030e-02      -6.550637511891e-01      -4.523242415797e+03      -4.553748326765e+03      -6.536083767638e-01      -4.547659133420e+03       1.634020941910e-01       1.634020941910e-01 
       3.730707610138e-02      -6.520747502619e-01      -4.545174928665e+03      -4.575914337867e+03      -6.506260145000e-01      -4.569782255820e+03       1.626565036250e-01       1.626565036250e-01 
       3.748387827544e-02      -6.490906549059e-01      -4.567284653243e+03      -4.598256779448e+03      -6.476485490407e-01      -4.592081878699e+03       1.619121372602e-01       1.619121372602e-01 
       3.766212792096e-02      -6.461086667735e-01      -4.589569952420e+03      -4.620774852469e+03      -6.446731862376e-01      -4.614557072650e+03       1.611682965594e-01       1.611682965594e-01 
       3.784187726823e-02      -6.431284521887e-01      -4.612040829611e+03      -4.643476884164e+03      -6.416995929491e-01      -4.637216423674e+03       1.604248982373e-01       1.604248982373e-01 
       3.802318109082e-02      -6.401520399953e-01      -4.634708506135e+03      -4.666374536654e+03      -6.387297966656e-01      -4.660071521778e+03       1.596824491664e-01       1.596824491664e-01 
       3.820609686922e-02      -6.371747184493e-01      -4.657583615608e+03      -4.689477569387e+03      -6.357590887495e-01      -4.683132259771e+03       1.589397721874e-01       1.589397721874e-01 
       3.839068496773e-02      -6.341982759127e-01      -4.680661890403e+03      -4.712786869435e+03      -6.327892595997e-01      -4.706398721190e+03       1.581973148999e-01       1.581973148999e-01 
       3.857700882583e-02      -6.312215672127e-01      -4.703960667106e+03      -4.736315133082e+03      -6.298191642949e-01      -4.729884321710e+03       1.574547910737e-01       1.574547910737e-01 
       3.876513516560e-02      -6.282432198177e-01      -4.727487471045e+03      -4.760068894340e+03      -6.268474320843e-01      -4.753595747909e+03       1.567118580211e-01       1.567118580211e-01 
       3.895513421671e-02      -6.252664161306e-01      -4.751265079549e+03      -4.784072182873e+03      -6.238772420848e-01      -4.777556827246e+03       1.559693105212e-01       1.559693105212e-01 
       3.914707996089e-02      -6.222889509485e-01      -4.775299476630e+03      -4.808330486054e+03      -6.209063920368e-01      -4.801773122879e+03       1.552265980092e-01       1.552265980092e-01 
       3.934105039770e-02      -6.193097699462e-01      -4.799599511524e+03      -4.832853259886e+03      -6.179338299515e-01      -4.826253993480e+03       1.544834574879e-01       1.544834574879e-01 
       3.953712783418e-02      -6.163310023449e-01      -4.824186280615e+03      -4.857661945667e+03      -6.149616828888e-01      -4.851020820314e+03       1.537404207222e-01       1.537404207222e-01 
       3.973539920062e-02      -6.133454296478e-01      -4.849054770659e+03      -4.882749771817e+03      -6.119827407464e-01      -4.876067107789e+03       1.529956851866e-01       1.529956851866e-01 
       3.993595639556e-02      -6.103589054542e-01      -4.874236908374e+03      -4.908148946508e+03      -6.090028517265e-01      -4.901425010776e+03       1.522507129316e-01       1.522507129316e-01 
       4.013889666314e-02      -6.073690856019e-01      -4.899742397329e+03      -4.933871883622e+03      -6.060196744041e-01      -4.927106517155e+03       1.515049186010e-01       1.515049186010e-01 
       4.034432300653e-02      -6.043752600498e-01      -4.925588737455e+03      -4.959933119608e+03      -6.030325003358e-01      -4.953126620923e+03       1.507581250840e-01       1.507581250840e-01 
       4.055234464161e-02      -6.013792280772e-01      -4.951801900438e+03      -4.986358609637e+03      -6.000431273613e-01      -4.979511272212e+03       1.500107818403e-01       1.500107818403e-01 
       4.076307749556e-02      -5.983725606283e-01      -4.978372773872e+03      -5.013139651210e+03      -5.970431369181e-01      -5.006251707197e+03       1.492607842295e-01       1.492607842295e-01 
       4.097664475587e-02      -5.953623930331e-01      -5.005344513233e+03      -5.040319899736e+03      -5.940396570640e-01      -5.033391490579e+03       1.485099142660e-01       1.485099142660e-01 
       4.119317747582e-02      -5.923476870883e-01      -5.032749031942e+03      -5.067930254870e+03      -5.910316487600e-01      -5.060961670929e+03       1.477579121900e-01       1.477579121900e-01 
       4.141281524343e-02      -5.893214734586e-01      -5.060565224915e+03      -5.095946988894e+03      -5.880121584280e-01      -5.088938936181e+03       1.470030396070e-01       1.470030396070e-01 
       4.163570692203e-02      -5.862884093492e-01      -5.088852704383e+03      -5.124435807676e+03      -5.849858326845e-01      -5.117388023339e+03       1.462464581711e-01       1.462464581711e-01 
       4.186201147165e-02      -5.832465405100e-01      -5.117628966824e+03      -5.153409507318e+03      -5.819507218833e-01      -5.146322457230e+03       1.454876804708e-01       1.454876804708e-01 
       4.209189886184e-02      -5.801944292997e-01      -5.146919114632e+03      -5.182893075597e+03      -5.789053913881e-01      -5.175767236164e+03       1.447263478470e-01       1.447263478470e-01 
       4.232555108830e-02      -5.771338822348e-01      -5.176761819658e+03      -5.212926217050e+03      -5.758516464843e-01      -5.205761892103e+03       1.439629116211e-01       1.439629116211e-01 
       4.256316330751e-02      -5.740559355127e-01      -5.207159335871e+03      -5.243510897011e+03      -5.727805351475e-01      -5.236308434786e+03       1.431951337869e-01       1.431951337869e-01 
       4.280494510593e-02      -5.709673414395e-01      -5.238176267485e+03      -5.274709449389e+03      -5.696988025243e-01      -5.267469533629e+03       1.424247006311e-01       1.424247006311e-01 
       4.305112192309e-02      -5.678652355627e-01      -5.269840398804e+03      -5.306551778416e+03      -5.666035884297e-01      -5.299274753739e+03       1.416508971074e-01       1.416508971074e-01 
       4.330193665092e-02      -5.647455935090e-01      -5.302172524147e+03      -5.339059959665e+03      -5.634908769865e-01      -5.331745964549e+03       1.408727192466e-01       1.408727192466e-01 
       4.355765143591e-02      -5.616101159396e-01      -5.335238958083e+03      -5.372295480941e+03      -5.603623651921e-01      -5.364945388006e+03       1.400905912980e-01       1.400905912980e-01 
       4.381854971490e-02      -5.584564660117e-01      -5.369076277044e+03      -5.406296558390e+03      -5.572157214297e-01      -5.398910973523e+03       1.393039303574e-01       1.393039303574e-01 
       4.408493852127e-02      -5.552827875901e-01      -5.403734317724e+03      -5.441113928839e+03      -5.540490936711e-01      -5.433693302776e+03       1.385122734178e-01       1.385122734178e-01 
       4.435715110455e-02      -5.520891297255e-01      -5.439281443937e+03      -5.476813683874e+03      -5.508625303728e-01      -5.469358802056e+03       1.377156325932e-01       1.377156325932e-01 
       4.463554991504e-02      -5.488711083825e-01      -5.475745703418e+03      -5.513420558467e+03      -5.476516603755e-01      -5.505932715324e+03       1.369129150939e-01       1.369129150939e-01 
       4.492053001465e-02      -5.456270408727e-01      -5.513201695827e+03      -5.551019386300e+03      -5.444147998053e-01      -5.543498256570e+03       1.361036999513e-01       1.361036999513e-01 
       4.521252298709e-02      -5.423540243132e-01      -5.551723363524e+03      -5.589673177030e+03      -5.411490521155e-01      -5.582120120658e+03       1.352872630289e-01       1.352872630289e-01 
       4.551200143559e-02      -5.390539671911e-01      -5.591398804397e+03      -5.629471909240e+03      -5.378563264622e-01      -5.621887966706e+03       1.344640816155e-01       1.344640816155e-01 
       4.581948417415e-02      -5.357217760661e-01      -5.632304233869e+03      -5.670491941752e+03      -5.345315379055e-01      -5.662878108795e+03       1.336328844764e-01       1.336328844764e-01 
       4.613554224081e-02      -5.323544863249e-01      -5.674531304154e+03      -5.712825070960e+03      -5.311717283641e-01      -5.705182293926e+03       1.327929320910e-01       1.327929320910e-01 
       4.646080588911e-02      -5.289500757767e-01      -5.718182386224e+03      -5.756571059015e+03      -5.277748810282e-01      -5.748900661535e+03       1.319437202570e-01       1.319437202570e-01 
       4.679597274847e-02      -5.255049575742e-01      -5.763385463614e+03      -5.801855711557e+03      -5.243374152091e-01      -5.794159319755e+03       1.310843538023e-01       1.310843538023e-01 
       4.714181738722e-02      -5.220161168123e-01      -5.810249474544e+03      -5.848790542572e+03      -5.208563253927e-01      -5.841069348472e+03       1.302140813482e-01       1.302140813482e-01 
       4.749920256636e-02      -5.184810761000e-01      -5.858935580275e+03      -5.897538170607e+03      -5.173291396098e-01      -5.889793091448e+03       1.293322849025e-01       1.293322849025e-01 
       4.786909254018e-02      -5.148917337317e-01      -5.909584352282e+03      -5.948230235974e+03      -5.137477707828e-01      -5.940463542160e+03       1.284369426957e-01       1.284369426957e-01 
       4.825256884622e-02      -5.112456236382e-01      -5.962386155683e+03      -6.001058842808e+03      -5.101097602037e-01      -5.993272477406e+03       1.275274400509e-01       1.275274400509e-01 
       4.865084913658e-02      -5.075363735968e-01      -6.017538699860e+03      -6.056220537776e+03      -5.064087484650e-01      -6.048416567399e+03       1.266021871162e-01       1.266021871162e-01 
       4.906530974176e-02      -5.037587619701e-01      -6.075262662883e+03      -6.113932709514e+03      -5.026395286124e-01      -6.106113649620e+03       1.256598821531e-01       1.256598821531e-01 
       4.949751283582e-02      -4.999078706997e-01      -6.135854957663e+03      -6.174487913104e+03      -4.987971908903e-01      -6.166656872450e+03       1.246992977226e-01       1.246992977226e-01 
       4.994923929776e-02      -4.959750493667e-01      -6.199561900008e+03      -6.238146906284e+03      -4.948731077488e-01      -6.230304666603e+03       1.237182769372e-01       1.237182769372e-01 
       5.042252865201e-02      -4.919505208967e-01      -6.266753754139e+03      -6.305256514454e+03      -4.908575194177e-01      -6.297407408324e+03       1.227143798544e-01       1.227143798544e-01 
       5.091972783590e-02      -4.878252636979e-01      -6.337813054217e+03      -6.376203980180e+03      -4.867414259053e-01      -6.368351492877e+03       1.216853564763e-01       1.216853564763e-01 
       5.144355099983e-02      -4.835886963549e-01      -6.413197171236e+03      -6.451442416337e+03      -4.825142692233e-01      -6.443590563803e+03       1.206285673058e-01       1.206285673058e-01 
       5.199715311148e-02      -4.792243204870e-01      -6.493390663966e+03      -6.531456240892e+03      -4.781595879619e-01      -6.523608918935e+03       1.195398969905e-01       1.195398969905e-01 
       5.258422081343e-02      -4.747233660353e-01      -6.579062638245e+03      -6.616907292012e+03      -4.736686322828e-01      -6.609069334884e+03       1.184171580707e-01       1.184171580707e-01 
       5.320908475279e-02      -4.700629064087e-01      -6.670880043157e+03      -6.708459384504e+03      -4.690185249649e-01      -6.700635920191e+03       1.172546312412e-01       1.172546312412e-01 
       5.387685838283e-02      -4.652246369295e-01      -6.769690631188e+03      -6.806953202351e+03      -4.641910035910e-01      -6.799150213792e+03       1.160477508977e-01       1.160477508977e-01 
       5.459360882305e-02      -4.601818715029e-01      -6.876462473218e+03      -6.913355349587e+03      -4.591594394309e-01      -6.905578764808e+03       1.147898598577e-01       1.147898598577e-01 
       5.536656529399e-02      -4.549066209181e-01      -6.992350880355e+03      -7.028809640624e+03      -4.538959082814e-01      -7.021066843762e+03       1.134739770703e-01       1.134739770703e-01 
       5.620436895361e-02      -4.493603875299e-01      -7.118687377909e+03      -7.154649772816e+03      -4.483619940796e-01      -7.146947418368e+03       1.120904985199e-01       1.120904985199e-01 
       5.711736275649e-02      -4.435024131614e-01      -7.257049282794e+03      -7.292446480527e+03      -4.425170325544e-01      -7.284791788098e+03       1.106292581386e-01       1.106292581386e-01 
       5.811790769141e-02      -4.372788303923e-01      -7.409223947430e+03      -7.443988072043e+03      -4.363072756100e-01      -7.436387587787e+03       1.090768189025e-01       1.090768189025e-01 
       5.922068626966e-02      -4.306236327616e-01      -7.577230039555e+03      -7.611297138587e+03      -4.296668609955e-01      -7.603756204039e+03       1.074167152489e-01       1.074167152489e-01 
       6.044290595677e-02      -4.234600510545e-01      -7.763227196625e+03      -7.796551494010e+03      -4.225191929734e-01      -7.789071979473e+03       1.056297982434e-01       1.056297982434e-01 
       6.180423324400e-02      -4.156932838013e-01      -7.969356256890e+03      -8.001919858128e+03      -4.147696796272e-01      -7.994498652936e+03       1.036924199068e-01       1.036924199068e-01 
       6.332617042163e-02      -4.072148730456e-01      -8.197386288582e+03      -8.229240533889e+03      -4.063101052972e-01      -8.221863199084e+03       1.015775263243e-01       1.015775263243e-01 
       6.503046678076e-02      -3.979013422128e-01      -8.448127558257e+03      -8.479417906722e+03      -3.970172651414e-01      -8.472055071157e+03       9.925431628534e-02       9.925431628534e-02 
       6.693616254666e-02      -3.876349575944e-01      -8.720619651212e+03      -8.751657354912e+03      -3.867736902686e-01      -8.744254044275e+03       9.669342256714e-02       9.669342256714e-02 
       6.905525622067e-02      -3.763177725488e-01      -9.011161809860e+03      -9.042468592538e+03      -3.754816504136e-01      -9.034938057491e+03       9.387041260339e-02       9.387041260339e-02 
       7.138798863467e-02      -3.639124208055e-01      -9.312747417243e+03      -9.345123943866e+03      -3.631038620978e-01      -9.337337939645e+03       9.077596552446e-02       9.077596552446e-02 
       7.391997834836e-02      -3.504800502587e-01      -9.615599325956e+03      -9.650096519742e+03      -3.497013376235e-01      -9.641890596928e+03       8.742533440587e-02       8.742533440587e-02 
       7.662353958717e-02      -3.362017839607e-01      -9.908949405733e+03      -9.946814000692e+03      -3.354547982896e-01      -9.937996296608e+03       8.386369957241e-02       8.386369957241e-02 
       7.946334509301e-02      -3.213759731911e-01      -1.018404778748e+04      -1.022654544712e+04      -3.206619326519e-01      -1.021692370994e+04       8.016548316297e-02       8.016548316297e-02 
       8.240366793934e-02      -3.063752660697e-01      -1.043653446786e+04      -1.048475415242e+04      -3.056945584939e-01      -1.047416499732e+04       7.642363962347e-02       7.642363962347e-02 
       8.541380327168e-02      -2.916011188086e-01      -1.066767320724e+04      -1.072233138103e+04      -2.909532420195e-01      -1.071066920944e+04       7.273831050488e-02       7.273831050488e-02 
       8.847027182335e-02      -2.774273671746e-01      -1.088384059215e+04      -1.094514534214e+04      -2.768109856832e-01      -1.093238205700e+04       6.920274642081e-02       6.920274642081e-02 
       9.155652592416e-02      -2.641691780157e-01      -1.109507936424e+04      -1.116266157426e+04      -2.635822572423e-01      -1.114885625040e+04       6.589556431058e-02       6.589556431058e-02 
       9.466152568885e-02      -2.520506188991e-01      -1.131291211614e+04      -1.138585132876e+04      -2.514906248031e-01      -1.137114574110e+04       6.287265620077e-02       6.287265620077e-02 
       9.777816407197e-02      -2.412041602808e-01      -1.154860966930e+04      -1.162553066925e+04      -2.406682658552e-01      -1.161013428731e+04       6.016706646379e-02       6.016706646379e-02 
       1.009019683148e-01      -2.316601194322e-01      -1.181120896023e+04      -1.189043264047e+04      -2.311454292150e-01      -1.187459972921e+04       5.778635730374e-02       5.778635730374e-02 
       1.040301629724e-01      -2.233588848410e-01      -1.210625722072e+04      -1.218597979473e+04      -2.228626366090e-01      -1.216998245803e+04       5.571565915224e-02       5.571565915224e-02 
       1.071610406735e-01      -2.161677173525e-01      -1.243519505777e+04      -1.251370068164e+04      -2.156874431100e-01      -1.249779687064e+04       5.392186077750e-02       5.392186077750e-02 
       1.102935565704e-01      -2.099002475572e-01      -1.279500089206e+04      -1.287085406215e+04      -2.094338961816e-01      -1.285525884532e+04       5.235847404540e-02       5.235847404540e-02 
       1.134270732107e-01      -2.043347156307e-01      -1.317854779352e+04      -1.325075082687e+04      -2.038807256973e-01      -1.323561300710e+04       5.097018142433e-02       5.097018142433e-02 
       1.165612023400e-01      -1.992449229977e-01      -1.357550582963e+04      -1.364359752713e+04      -1.988022384689e-01      -1.362898517707e+04       4.970055961722e-02       4.970055961722e-02 
       1.196957076545e-01      -1.944154219471e-01      -1.397348225685e+04      -1.403759255301e+04      -1.939834649991e-01      -1.402348508774e+04       4.849586624977e-02       4.849586624977e-02 
       1.228304453334e-01      -1.896622503936e-01      -1.435943985787e+04      -1.442027909195e+04      -1.892408522598e-01      -1.440656913308e+04       4.731021306494e-02       4.731021306494e-02 
       1.259653277867e-01      -1.848431979740e-01      -1.472107645411e+04      -1.477982970266e+04      -1.844325057634e-01      -1.476633936033e+04       4.610812644085e-02       4.610812644085e-02 
       1.291003015971e-01      -1.798725190292e-01      -1.504865166215e+04      -1.510687586993e+04      -1.794728704656e-01      -1.509337205219e+04       4.486821761640e-02       4.486821761640e-02 
       1.322353341135e-01      -1.747138093833e-01      -1.533551624951e+04      -1.539494871680e+04      -1.743256227583e-01      -1.538117212336e+04       4.358140568959e-02       4.358140568959e-02 
       1.353704053078e-01      -1.693828227813e-01      -1.557920153797e+04      -1.564157626182e+04      -1.690064822581e-01      -1.562726883213e+04       4.225162056453e-02       4.225162056453e-02 
       1.385055028292e-01      -1.639353546980e-01      -1.578156360065e+04      -1.584842812635e+04      -1.635711185384e-01      -1.583336036573e+04       4.089277963459e-02       4.089277963459e-02 
       1.416406190016e-01      -1.584572383751e-01      -1.594837554111e+04      -1.602092100134e+04      -1.581051756544e-01      -1.600491736771e+04       3.952629391360e-02       3.952629391360e-02 
       1.447757490003e-01      -1.530477590340e-01      -1.608854623299e+04      -1.616749918433e+04      -1.527077166934e-01      -1.615045405582e+04       3.817692917335e-02       3.817692917335e-02 
       1.479108897438e-01      -1.478133652077e-01      -1.621350776299e+04      -1.629905717106e+04      -1.474849545754e-01      -1.628094550560e+04       3.687123864385e-02       3.687123864385e-02 
       1.510460392204e-01      -1.428496906595e-01      -1.633562730871e+04      -1.642740357258e+04      -1.425323098468e-01      -1.640828390851e+04       3.563307746171e-02       3.563307746171e-02 
       1.541811960787e-01      -1.382339014876e-01      -1.646692904133e+04      -1.656406698942e+04      -1.379267771053e-01      -1.654407171073e+04       3.448169427632e-02       3.448169427632e-02 
       1.573163593778e-01      -1.340191915339e-01      -1.661803097516e+04      -1.671925910257e+04      -1.337214321372e-01      -1.669858091891e+04       3.343035803431e-02       3.343035803431e-02 
       1.604515284352e-01      -1.302280883898e-01      -1.679675685819e+04      -1.690054046436e+04      -1.299387519658e-01      -1.687941088282e+04       3.248468799146e-02       3.248468799146e-02 
       1.635867027331e-01      -1.268551857613e-01      -1.700769200512e+04      -1.711239050622e+04      -1.265733429170e-01      -1.709105622037e+04       3.164333572925e-02       3.164333572925e-02 
       1.667218818616e-01      -1.238672533889e-01      -1.725155229200e+04      -1.735559797554e+04      -1.235920484198e-01      -1.733429409179e+04       3.089801210494e-02       3.089801210494e-02 
       1.698570654827e-01      -1.212096345186e-01      -1.752537414528e+04      -1.762740440343e+04      -1.209403332197e-01      -1.760633487491e+04       3.023508330492e-02       3.023508330492e-02 
       1.729922533088e-01      -1.188131073552e-01      -1.782287626959e+04      -1.792188408853e+04      -1.185491295350e-01      -1.790119919263e+04       2.963728238375e-02       2.963728238375e-02 
       1.761274450881e-01      -1.166014030015e-01      -1.813531557455e+04      -1.823074279838e+04      -1.163423379620e-01      -1.821052529769e+04       2.908558449049e-02       2.908558449049e-02 
       1.792626405962e-01      -1.145055073319e-01      -1.845351273182e+04      -1.854525086827e+04      -1.142510979114e-01      -1.852551601276e+04       2.856277447785e-02       2.856277447785e-02 
       1.823978396298e-01      -1.124601255852e-01      -1.876748343942e+04      -1.885590802102e+04      -1.122102596100e-01      -1.883659841939e+04       2.805256490250e-02       2.805256490250e-02 
       1.855330420031e-01      -1.103968725239e-01      -1.906523320100e+04      -1.915114432772e+04      -1.101515900833e-01      -1.913213981986e+04       2.753789752082e-02       2.753789752082e-02 
       1.886682475447e-01      -1.082730236939e-01      -1.933793214215e+04      -1.942244090588e+04      -1.080324597591e-01      -1.940357536699e+04       2.700811493977e-02       2.700811493977e-02 
       1.918034560960e-01      -1.060647440339e-01      -1.957931570800e+04      -1.966373052929e+04      -1.058290863443e-01      -1.964480886348e+04       2.645727158607e-02       2.645727158607e-02 
       1.949386675093e-01      -1.037680677095e-01      -1.978635533417e+04      -1.987205479461e+04      -1.035375131244e-01      -1.985287184014e+04       2.588437828111e-02       2.588437828111e-02 
       1.980738816469e-01      -1.013980314519e-01      -1.995985449020e+04      -2.004813102759e+04      -1.011727428801e-01      -2.002849483650e+04       2.529318572003e-02       2.529318572003e-02 
       2.012090983799e-01      -9.898302171323e-02      -2.010365617607e+04      -2.019558094105e+04      -9.876309934216e-02      -2.017533298724e+04       2.469077483554e-02       2.469077483554e-02 
       2.043443175877e-01      -9.656101749302e-02      -2.022438359332e+04      -2.032074605218e+04      -9.634647713297e-02      -2.029976984570e+04       2.408661928324e-02       2.408661928324e-02 
       2.074795391571e-01      -9.417107497529e-02      -2.033004741194e+04      -2.043125767913e+04      -9.396184529236e-02      -2.040949360783e+04       2.349046132309e-02       2.349046132309e-02 
       2.106147629818e-01      -9.185079366792e-02      -2.042926352431e+04      -2.053533737654e+04      -9.164671979898e-02      -2.051278486825e+04       2.291167994974e-02       2.291167994974e-02 
       2.137499889618e-01      -8.963259462881e-02      -2.053048232814e+04      -2.064105752449e+04      -8.943344973963e-02      -2.061777254757e+04       2.235836243491e-02       2.235836243491e-02 
       2.168852170028e-01      -8.754021335599e-02      -2.064103460909e+04      -2.075543370133e+04      -8.734571767823e-02      -2.073151928660e+04       2.183642941956e-02       2.183642941956e-02 
       2.200204470161e-01      -8.559051078645e-02      -2.076717684424e+04      -2.088444963350e+04      -8.540034715885e-02      -2.086004956068e+04       2.135008678971e-02       2.135008678971e-02 
       2.231556789180e-01      -8.379132808312e-02      -2.091334204631e+04      -2.103242458555e+04      -8.360516194765e-02      -2.100769909345e+04       2.090129048691e-02       2.090129048691e-02 
       2.262909126294e-01      -8.214179126261e-02      -2.108199128213e+04      -2.120176956717e+04      -8.195928993065e-02      -2.117688598807e+04       2.048982248266e-02       2.048982248266e-02 
       2.294261480757e-01      -8.063243151410e-02      -2.127325319390e+04      -2.139268318023e+04      -8.045328338845e-02      -2.136779788609e+04       2.011332084711e-02       2.011332084711e-02 
       2.325613851861e-01      -7.924648104129e-02      -2.148494698254e+04      -2.160314927273e+04      -7.907041188170e-02      -2.157839356919e+04       1.976760297043e-02       1.976760297043e-02 
       2.356966238940e-01      -7.796013329298e-02      -2.171250307006e+04      -2.182885177525e+04      -7.778692196597e-02      -2.180431872853e+04       1.944673049149e-02       1.944673049149e-02 
       2.388318641358e-01      -7.674617905363e-02      -2.194976658028e+04      -2.206391550854e+04      -7.657566433397e-02      -2.203965632165e+04       1.914391608349e-02       1.914391608349e-02 
       2.419671058517e-01      -7.557717375905e-02      -2.218962023310e+04      -2.230152911221e+04      -7.540925588295e-02      -2.227754931310e+04       1.885231397074e-02       1.885231397074e-02 
       2.451023489847e-01      -7.442866591923e-02      -2.242504322938e+04      -2.253497104360e+04      -7.426329947961e-02      -2.251123149722e+04       1.856582486990e-02       1.856582486990e-02 
       2.482375934808e-01      -7.328065232834e-02      -2.264974657772e+04      -2.275820064948e+04      -7.311783638561e-02      -2.273462529284e+04       1.827945909640e-02       1.827945909640e-02 
       2.513728392886e-01      -7.211853518085e-02      -2.285865655172e+04      -2.296633815465e+04      -7.195830108947e-02      -2.294282213174e+04       1.798957527237e-02       1.798957527237e-02 
       2.545080863594e-01      -7.093484458132e-02      -2.304854166175e+04      -2.315626577572e+04      -7.077724039381e-02      -2.313268742561e+04       1.769431009845e-02       1.769431009845e-02 
       2.576433346468e-01      -6.972743122045e-02      -2.321775763654e+04      -2.332635763246e+04      -6.957250992105e-02      -2.330259290511e+04       1.739312748026e-02       1.739312748026e-02 
       2.607785841067e-01      -6.849893698141e-02      -2.336639146816e+04      -2.347667218018e+04      -6.834674505065e-02      -2.345260145541e+04       1.708668626266e-02       1.708668626266e-02 
       2.639138346969e-01      -6.725702219397e-02      -2.349627446051e+04      -2.360888800091e+04      -6.710758975900e-02      -2.358441496550e+04       1.677689743975e-02       1.677689743975e-02 
       2.670490863776e-01      -6.601187773989e-02      -2.361058981525e+04      -2.372602386685e+04      -6.586521192798e-02      -2.370107694592e+04       1.646630298200e-02       1.646630298200e-02 
       2.701843391104e-01      -6.477705987614e-02      -2.371397455582e+04      -2.383249774981e+04      -6.463313784563e-02      -2.380703820845e+04       1.615828446141e-02       1.615828446141e-02 
       2.733195928590e-01      -6.356682434374e-02      -2.381188668768e+04      -2.393353551765e+04      -6.342559153316e-02      -2.390755926325e+04       1.585639788329e-02       1.585639788329e-02 
       2.764548475886e-01      -6.239469962484e-02      -2.391007995700e+04      -2.403464183838e+04      -6.225607120755e-02      -2.400818197874e+04       1.556401780189e-02       1.556401780189e-02 
       2.795901032661e-01      -6.127188362881e-02      -2.401371928137e+04      -2.414082143298e+04      -6.113575004200e-02      -2.411393457217e+04       1.528393751050e-02       1.528393751050e-02 
       2.827253598597e-01      -6.020640079829e-02      -2.412711134917e+04      -2.425623568926e+04      -6.007263460283e-02      -2.422899985369e+04       1.501815865071e-02       1.501815865071e-02 
       2.858606173391e-01      -5.920158334872e-02      -2.425289851807e+04      -2.438342853928e+04      -5.907004979733e-02      -2.435593634730e+04       1.476751244933e-02       1.476751244933e-02 
       2.889958756754e-01      -5.825632055230e-02      -2.439203212241e+04      -2.452332586492e+04      -5.812688709503e-02      -2.449567362970e+04       1.453172177376e-02       1.453172177376e-02 
       2.921311348407e-01      -5.736675929272e-02      -2.454410701165e+04      -2.467556417976e+04      -5.723930219984e-02      -2.464784182840e+04       1.430982554996e-02       1.430982554996e-02 
       2.952663948087e-01      -5.652605456945e-02      -2.470737018175e+04      -2.483847564647e+04      -5.640046514434e-02      -2.481076032333e+04       1.410011628608e-02       1.410011628608e-02 
       2.984016555537e-01      -5.572672137249e-02      -2.487937114341e+04      -2.500974228338e+04      -5.560290783481e-02      -2.498209116346e+04       1.390072695870e-02       1.390072695870e-02 
       3.015369170515e-01      -5.495973376757e-02      -2.505686706051e+04      -2.518627320281e+04      -5.483762417416e-02      -2.515872068888e+04       1.370940604354e-02       1.370940604354e-02 
       3.046721792787e-01      -5.421672362281e-02      -2.523644330186e+04      -2.536484164484e+04      -5.409626469675e-02      -2.533739380929e+04       1.352406617419e-02       1.352406617419e-02 
       3.078074422129e-01      -5.348919657068e-02      -2.541437994358e+04      -2.554187567851e+04      -5.337035395308e-02      -2.551451657899e+04       1.334258848827e-02       1.334258848827e-02 
       3.109427058326e-01      -5.276951127509e-02      -2.558708397171e+04      -2.571391354413e+04      -5.265226757683e-02      -2.568660779967e+04       1.316306689421e-02       1.316306689421e-02 
       3.140779701172e-01      -5.205162713840e-02      -2.575146761380e+04      -2.587800111786e+04      -5.193597838039e-02      -2.585069338690e+04       1.298399459510e-02       1.298399459510e-02 
       3.172132350469e-01      -5.133150612937e-02      -2.590526475858e+04      -2.603192518200e+04      -5.121745735625e-02      -2.600455252946e+04       1.280436433906e-02       1.280436433906e-02 
