# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.01244e-05 to 163.241 h/Mpc,
# number of wavenumbers equal to 626
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_nudm                 5:d_ur                   6:d_ncdm[0]              7:d_ncdm[1]              8:d_ncdm[2]              9:d_tot                 10:phi                   11:psi                
       2.121745196994e-02      -9.961723437415e-01      -2.329879422157e+03      -2.337554457057e+03      -9.939279562583e-01      -6.790194924278e+02      -6.790194924278e+02      -6.790194924278e+02      -2.320517405886e+03       2.484819890646e-01       2.484819887725e-01 
       2.134556067858e-02      -9.921415121760e-01      -2.348519078434e+03      -2.356338046056e+03      -9.899061898247e-01      -6.801045763182e+02      -6.801045763182e+02      -6.801045763182e+02      -2.339110354241e+03       2.474765474562e-01       2.474765471672e-01 
       2.147375810686e-02      -9.881238430860e-01      -2.367149017344e+03      -2.375113292715e+03      -9.858975565378e-01      -6.811641197610e+02      -6.811641197610e+02      -6.811641197610e+02      -2.357694581993e+03       2.464743891344e-01       2.464743888486e-01 
       2.160204603412e-02      -9.841191354368e-01      -2.385767956070e+03      -2.393879316613e+03      -9.819018558659e-01      -6.822002671797e+02      -6.822002671797e+02      -6.822002671797e+02      -2.376269172520e+03       2.454754639665e-01       2.454754636837e-01 
       2.173042628282e-02      -9.801272551250e-01      -2.404375077196e+03      -2.412635349369e+03      -9.779189540192e-01      -6.832142567704e+02      -6.832142567704e+02      -6.832142567704e+02      -2.394833368350e+03       2.444797385048e-01       2.444797382251e-01 
       2.185890071957e-02      -9.761486483366e-01      -2.422972159871e+03      -2.431381853479e+03      -9.739492959036e-01      -6.842076355027e+02      -6.842076355027e+02      -6.842076355027e+02      -2.413387852767e+03       2.434873239759e-01       2.434873236991e-01 
       2.198747125615e-02      -9.721828053701e-01      -2.441556108933e+03      -2.450117472957e+03      -9.699923733357e-01      -6.851808950145e+02      -6.851808950145e+02      -6.851808950145e+02      -2.431931008716e+03       2.424980933339e-01       2.424980930601e-01 
       2.211613985062e-02      -9.682298937622e-01      -2.460127655045e+03      -2.468842123843e+03      -9.660483532257e-01      -6.861345486685e+02      -6.861345486685e+02      -6.861345486685e+02      -2.450462888224e+03       2.415120883064e-01       2.415120880355e-01 
       2.224490850842e-02      -9.642898449077e-01      -2.478686463406e+03      -2.487555426174e+03      -9.621171671286e-01      -6.870686218286e+02      -6.870686218286e+02      -6.870686218286e+02      -2.468983122387e+03       2.405292917821e-01       2.405292915141e-01 
       2.237377928353e-02      -9.603627132393e-01      -2.497231861028e+03      -2.506257031385e+03      -9.581988694472e-01      -6.879821589205e+02      -6.879821589205e+02      -6.879821589205e+02      -2.487491305129e+03       2.395497173618e-01       2.395497170966e-01 
       2.250275427963e-02      -9.564483838091e-01      -2.515763745890e+03      -2.524946443156e+03      -9.542933453680e-01      -6.888743684731e+02      -6.888743684731e+02      -6.888743684731e+02      -2.505987000606e+03       2.385733363420e-01       2.385733360796e-01 
       2.263183565135e-02      -9.525468840602e-01      -2.534281406193e+03      -2.543623385662e+03      -9.504006223894e-01      -6.897437189289e+02      -6.897437189289e+02      -6.897437189289e+02      -2.524469851588e+03       2.376001555973e-01       2.376001553377e-01 
       2.276102560551e-02      -9.486581262753e-01      -2.552785173004e+03      -2.562287630936e+03      -9.465206126980e-01      -6.905889011524e+02      -6.905889011525e+02      -6.905889011524e+02      -2.542939709622e+03       2.366301531745e-01       2.366301529176e-01 
       2.289032640245e-02      -9.447820982664e-01      -2.571273864278e+03      -2.580938637158e+03      -9.426533044402e-01      -6.914077326242e+02      -6.914077326242e+02      -6.914077326242e+02      -2.561395915252e+03       2.356633261101e-01       2.356633258559e-01 
       2.301974035734e-02      -9.409188142040e-01      -2.589748004132e+03      -2.599576371777e+03      -9.387987115583e-01      -6.921984263679e+02      -6.921984263679e+02      -6.921984263679e+02      -2.579838508778e+03       2.346996778896e-01       2.346996776381e-01 
       2.314926984158e-02      -9.370683072268e-01      -2.608207654056e+03      -2.618200574165e+03      -9.349568670987e-01      -6.929589420778e+02      -6.929589420778e+02      -6.929589420778e+02      -2.598267264679e+03       2.337392167747e-01       2.337392165258e-01 
       2.327891728424e-02      -9.332302379892e-01      -2.626650598754e+03      -2.636810674834e+03      -9.311274326262e-01      -6.936870694385e+02      -6.936870694385e+02      -6.936870694385e+02      -2.616681334833e+03       2.327818581566e-01       2.327818579103e-01 
       2.340868517353e-02      -9.294048746723e-01      -2.645078589263e+03      -2.655406718459e+03      -9.273106755474e-01      -6.943810119931e+02      -6.943810119931e+02      -6.943810119931e+02      -2.635081020022e+03       2.318276688869e-01       2.318276686431e-01 
       2.353857605831e-02      -9.255919902603e-01      -2.663490579774e+03      -2.673988200713e+03      -9.235063693973e-01      -6.950390887385e+02      -6.950390887385e+02      -6.950390887385e+02      -2.653465718395e+03       2.308765923493e-01       2.308765921082e-01 
       2.366859254967e-02      -9.217919619833e-01      -2.681888136990e+03      -2.692555983654e+03      -9.197148904354e-01      -6.956601628602e+02      -6.956601628602e+02      -6.956601628602e+02      -2.671836386127e+03       2.299287226088e-01       2.299287223702e-01 
       2.379873732257e-02      -9.180041234624e-01      -2.700267544072e+03      -2.711108390919e+03      -9.159355741384e-01      -6.962425143778e+02      -6.962425143778e+02      -6.962425143778e+02      -2.690191020050e+03       2.289838935346e-01       2.289838932984e-01 
       2.392901311750e-02      -9.142289686106e-01      -2.718632019953e+03      -2.729646356058e+03      -9.121689129346e-01      -6.967857799582e+02      -6.967857799582e+02      -6.967857799582e+02      -2.708530907422e+03       2.280422282337e-01       2.280422279999e-01 
       2.405942274222e-02      -9.104661275467e-01      -2.736979372376e+03      -2.748169076914e+03      -9.084145380523e-01      -6.972894577637e+02      -6.972894577637e+02      -6.972894577637e+02      -2.726855026449e+03       2.271036345131e-01       2.271036342818e-01 
       2.418996907353e-02      -9.067157404799e-01      -2.755310571180e+03      -2.766676977292e+03      -9.046725891454e-01      -6.977538212402e+02      -6.977538212402e+02      -6.977538212402e+02      -2.745163886890e+03       2.261681472864e-01       2.261681470575e-01 
       2.432065505917e-02      -9.029776650909e-01      -2.773624700471e+03      -2.785169601741e+03      -9.009429244083e-01      -6.981792037477e+02      -6.981792037477e+02      -6.981792037477e+02      -2.763456966976e+03       2.252357311021e-01       2.252357308756e-01 
       2.445148371965e-02      -8.992520592143e-01      -2.791923194269e+03      -2.803647416708e+03      -8.972257010725e-01      -6.985668143066e+02      -6.985668143066e+02      -6.985668143066e+02      -2.781734894877e+03       2.243064252681e-01       2.243064250440e-01 
       2.458245815030e-02      -8.955387828975e-01      -2.810204978069e+03      -2.822109961916e+03      -8.935207797785e-01      -6.989178707238e+02      -6.989178707238e+02      -6.989178707238e+02      -2.799997127627e+03       2.233801949446e-01       2.233801947229e-01 
       2.471358152325e-02      -8.918378467011e-01      -2.828470027109e+03      -2.840557225623e+03      -8.898281710657e-01      -6.992339490416e+02      -6.992339490416e+02      -6.992339490416e+02      -2.818243666139e+03       2.224570427664e-01       2.224570425470e-01 
       2.484485708960e-02      -8.881491502018e-01      -2.846719054150e+03      -2.858989436511e+03      -8.861477744449e-01      -6.995171120878e+02      -6.995171120878e+02      -6.995171120878e+02      -2.836474833578e+03       2.215369436112e-01       2.215369433941e-01 
       2.497628818154e-02      -8.844726639772e-01      -2.864950726015e+03      -2.877406357843e+03      -8.824795609347e-01      -6.997694037409e+02      -6.997694037409e+02      -6.997694037409e+02      -2.854690238866e+03       2.206198902337e-01       2.206198900188e-01 
       2.510787821464e-02      -8.808084687783e-01      -2.883166135081e+03      -2.895808175514e+03      -8.788236110516e-01      -6.999931842776e+02      -6.999931842776e+02      -6.999931842776e+02      -2.872890233178e+03       2.197059027629e-01       2.197059025503e-01 
       2.523963069017e-02      -8.771563915565e-01      -2.901365695028e+03      -2.914195202738e+03      -8.751797517491e-01      -7.001908761440e+02      -7.001908761440e+02      -7.001908761440e+02      -2.891075165333e+03       2.187949379373e-01       2.187949377269e-01 
       2.537154919753e-02      -8.735164781950e-01      -2.919548326255e+03      -2.932567110619e+03      -8.715480293387e-01      -7.003644987749e+02      -7.003644987749e+02      -7.003644987749e+02      -2.909244608089e+03       2.178870073347e-01       2.178870071265e-01 
       2.550363741670e-02      -8.698888031983e-01      -2.937715609414e+03      -2.950924536544e+03      -8.679285178512e-01      -7.005164014182e+02      -7.005164014182e+02      -7.005164014182e+02      -2.927399365633e+03       2.169821294628e-01       2.169821292568e-01 
       2.563589912090e-02      -8.662731058389e-01      -2.955866137091e+03      -2.969267133196e+03      -8.643209572369e-01      -7.006484431642e+02      -7.006484431642e+02      -7.006484431642e+02      -2.945538941454e+03       2.160802393092e-01       2.160802391053e-01 
       2.576833817920e-02      -8.626695539235e-01      -2.974001893118e+03      -2.987595599664e+03      -8.607255148256e-01      -7.007623637681e+02      -7.007623637681e+02      -7.007623637681e+02      -2.963664249874e+03       2.151813787064e-01       2.151813785047e-01 
       2.590095855931e-02      -8.590780714237e-01      -2.992122059597e+03      -3.005909869085e+03      -8.571421148809e-01      -7.008594570239e+02      -7.008594570239e+02      -7.008594570239e+02      -2.981775116420e+03       2.142855287202e-01       2.142855285206e-01 
       2.603376433046e-02      -8.554985628875e-01      -3.010226276091e+03      -3.024209892205e+03      -8.535706623186e-01      -7.009404772084e+02      -7.009404772084e+02      -7.009404772084e+02      -2.999871449481e+03       2.133926655796e-01       2.133926653821e-01 
       2.616675966636e-02      -8.519310215613e-01      -3.028316362272e+03      -3.042496544466e+03      -8.500111499634e-01      -7.010063837199e+02      -7.010063837199e+02      -7.010063837199e+02      -3.017954276301e+03       2.125027874908e-01       2.125027872953e-01 
       2.629994884827e-02      -8.483753805701e-01      -3.046392168862e+03      -3.060770012545e+03      -8.464635111505e-01      -7.010572303201e+02      -7.010572303201e+02      -7.010572303201e+02      -3.036023728502e+03       2.116158777876e-01       2.116158775942e-01 
       2.643333626823e-02      -8.448315726782e-01      -3.064452315439e+03      -3.079030103043e+03      -8.429276792415e-01      -7.010926310118e+02      -7.010926310118e+02      -7.010926310118e+02      -3.054079420879e+03       2.107319198104e-01       2.107319196189e-01 
       2.656692643232e-02      -8.412997461087e-01      -3.082500117533e+03      -3.097277915969e+03      -8.394038016608e-01      -7.011122539090e+02      -7.011122539090e+02      -7.011122539090e+02      -3.072122794680e+03       2.098509504152e-01       2.098509502257e-01 
       2.670072396410e-02      -8.377796914243e-01      -3.100533968115e+03      -3.115513316966e+03      -8.358916696303e-01      -7.011149806559e+02      -7.011149806559e+02      -7.011149806559e+02      -3.090153470654e+03       2.089729174076e-01       2.089729172201e-01 
       2.683473360822e-02      -8.342713784954e-01      -3.118554922244e+03      -3.133736862128e+03      -8.323912530133e-01      -7.010997802401e+02      -7.010997802401e+02      -7.010997802401e+02      -3.108172069956e+03       2.080978132533e-01       2.080978130678e-01 
       2.696896023401e-02      -8.307747740928e-01      -3.136563037285e+03      -3.151948956865e+03      -8.289025187147e-01      -7.010652744160e+02      -7.010652744160e+02      -7.010652744160e+02      -3.126178925643e+03       2.072256296787e-01       2.072256294950e-01 
       2.710340883942e-02      -8.272897773204e-01      -3.154558475966e+03      -3.170149968738e+03      -8.254253660798e-01      -7.010100704965e+02      -7.010100704965e+02      -7.010100704965e+02      -3.144174356084e+03       2.063563415200e-01       2.063563413382e-01 
       2.723808455491e-02      -8.238164687877e-01      -3.172543011626e+03      -3.188340744291e+03      -8.219598753934e-01      -7.009328617628e+02      -7.009328617628e+02      -7.009328617628e+02      -3.162159336073e+03       2.054899688483e-01       2.054899686685e-01 
       2.737299264762e-02      -8.203546982306e-01      -3.190516436934e+03      -3.206521464962e+03      -8.185058967986e-01      -7.008320423068e+02      -7.008320423068e+02      -7.008320423068e+02      -3.180133968187e+03       2.046264741996e-01       2.046264740216e-01 
       2.750813852564e-02      -8.169044617149e-01      -3.208479242387e+03      -3.224692870728e+03      -8.150634263905e-01      -7.007065021162e+02      -7.007065021162e+02      -7.007065021162e+02      -3.198098935157e+03       2.037658565976e-01       2.037658564214e-01 
       2.764352774247e-02      -8.134656766888e-01      -3.226432270899e+03      -3.242855521082e+03      -8.116323817577e-01      -7.005553395576e+02      -7.005553395576e+02      -7.005553395576e+02      -3.216054828197e+03       2.029080954394e-01       2.029080952651e-01 
       2.777916600163e-02      -8.100382879094e-01      -3.244375869881e+03      -3.261009894034e+03      -8.082127078353e-01      -7.003776163869e+02      -7.003776163869e+02      -7.003776163869e+02      -3.234002091175e+03       2.020531769588e-01       2.020531767863e-01 
       2.791505916150e-02      -8.066222591257e-01      -3.262311275172e+03      -3.279156882690e+03      -8.048043683056e-01      -7.001730724534e+02      -7.001730724534e+02      -7.001730724534e+02      -3.251941661214e+03       2.012010920764e-01       2.012010919056e-01 
       2.805121324029e-02      -8.032175255013e-01      -3.280238276314e+03      -3.297296934556e+03      -8.014072986898e-01      -6.999414584340e+02      -6.999414584340e+02      -6.999414584340e+02      -3.269873873924e+03       2.003518246725e-01       2.003518245034e-01 
       2.818763442125e-02      -7.998240529566e-01      -3.298158365313e+03      -3.315430911020e+03      -7.980214648559e-01      -6.996832253499e+02      -6.996832253499e+02      -6.996832253499e+02      -3.287799687701e+03       1.995053662140e-01       1.995053660467e-01 
       2.832432905806e-02      -7.964418139561e-01      -3.316072215091e+03      -3.333559540730e+03      -7.946468393712e-01      -6.993989693402e+02      -6.993989693402e+02      -6.993989693402e+02      -3.305719820910e+03       1.986617098428e-01       1.986617096773e-01 
       2.846130368051e-02      -7.930706818077e-01      -3.333980526752e+03      -3.351683627416e+03      -7.912832957888e-01      -6.990897179813e+02      -6.990897179813e+02      -6.990897179813e+02      -3.323635062785e+03       1.978208239472e-01       1.978208237834e-01 
       2.859856500031e-02      -7.897105918822e-01      -3.351883830992e+03      -3.369803836881e+03      -7.879307696829e-01      -6.987565625722e+02      -6.987565625722e+02      -6.987565625722e+02      -3.341546061325e+03       1.969826924207e-01       1.969826922586e-01 
       2.873611991719e-02      -7.863615378725e-01      -3.369783202685e+03      -3.387921064499e+03      -7.845892547557e-01      -6.984010581368e+02      -6.984010581368e+02      -6.984010581368e+02      -3.359453746607e+03       1.961473136889e-01       1.961473135285e-01 
       2.887397552532e-02      -7.830234819630e-01      -3.387679907730e+03      -3.406036421242e+03      -7.812587132496e-01      -6.980249135095e+02      -6.980249135094e+02      -6.980249135095e+02      -3.377359259757e+03       1.953146783124e-01       1.953146781536e-01 
       2.901213911986e-02      -7.796963468269e-01      -3.405574715412e+03      -3.424150732344e+03      -7.779390680326e-01      -6.976298531188e+02      -6.976298531188e+02      -6.976298531188e+02      -3.395263425250e+03       1.944847670081e-01       1.944847668510e-01 
       2.915061820390e-02      -7.763800064603e-01      -3.423468222041e+03      -3.442264803618e+03      -7.746301933894e-01      -6.972174646562e+02      -6.972174646562e+02      -6.972174646562e+02      -3.413167022466e+03       1.936575483473e-01       1.936575481918e-01 
       2.928942049566e-02      -7.730745001011e-01      -3.441361969848e+03      -3.460379764441e+03      -7.713321285067e-01      -6.967894975711e+02      -6.967894975711e+02      -6.967894975711e+02      -3.431071252439e+03       1.928330321267e-01       1.928330319728e-01 
       2.942855393599e-02      -7.697796753660e-01      -3.459256476320e+03      -3.478496661329e+03      -7.680447212759e-01      -6.963473759974e+02      -6.963473759974e+02      -6.963473759974e+02      -3.448977080299e+03       1.920111803190e-01       1.920111801667e-01 
       2.956802669622e-02      -7.664954578767e-01      -3.477152947363e+03      -3.496616545537e+03      -7.647678975472e-01      -6.958923500483e+02      -6.958923500483e+02      -6.958923500483e+02      -3.466885583719e+03       1.911919743868e-01       1.911919742361e-01 
       2.970784718632e-02      -7.632218417478e-01      -3.495052891447e+03      -3.514740610255e+03      -7.615016514057e-01      -6.954254171180e+02      -6.954254171180e+02      -6.954254171180e+02      -3.484798004339e+03       1.903754128514e-01       1.903754127023e-01 
       2.984802406347e-02      -7.599587557706e-01      -3.512957743105e+03      -3.532870088933e+03      -7.582459117865e-01      -6.949473198640e+02      -6.949473198640e+02      -6.949473198640e+02      -3.502715603031e+03       1.895614779466e-01       1.895614777990e-01 
       2.998856624096e-02      -7.567060535480e-01      -3.530867703618e+03      -3.551005964847e+03      -7.550005327043e-01      -6.944580990733e+02      -6.944580990733e+02      -6.944580990733e+02      -3.520639228943e+03       1.887501331761e-01       1.887501330300e-01 
       3.012948289755e-02      -7.534637249733e-01      -3.548785174676e+03      -3.569149801278e+03      -7.517655039585e-01      -6.939580569329e+02      -6.939580569329e+02      -6.939580569329e+02      -3.538570567611e+03       1.879413759896e-01       1.879413758451e-01 
       3.027078348716e-02      -7.502316940380e-01      -3.566711203411e+03      -3.587302916512e+03      -7.485407497630e-01      -6.934466790012e+02      -6.934466790012e+02      -6.934466790012e+02      -3.556510876664e+03       1.871351874408e-01       1.871351872977e-01 
       3.041247774913e-02      -7.470098178606e-01      -3.584646794805e+03      -3.605466329912e+03      -7.453261275506e-01      -6.929233690994e+02      -6.929233690994e+02      -6.929233690994e+02      -3.574461157989e+03       1.863315318877e-01       1.863315317461e-01 
       3.055457571886e-02      -7.437980655437e-01      -3.602593818220e+03      -3.623641810772e+03      -7.421216064739e-01      -6.923873196577e+02      -6.923873196577e+02      -6.923873196577e+02      -3.592423172671e+03       1.855304016185e-01       1.855304014784e-01 
       3.069708773900e-02      -7.405963440758e-01      -3.620553547473e+03      -3.641830833851e+03      -7.389270937442e-01      -6.918374623758e+02      -6.918374623758e+02      -6.918374623758e+02      -3.610398339433e+03       1.847317734361e-01       1.847317732974e-01 
       3.084002447110e-02      -7.374045794074e-01      -3.638528416702e+03      -3.660034795864e+03      -7.357425153728e-01      -6.912726938155e+02      -6.912726938155e+02      -6.912726938155e+02      -3.628388197642e+03       1.839356288432e-01       1.839356287060e-01 
       3.098339690791e-02      -7.342225187477e-01      -3.656516984374e+03      -3.678254941543e+03      -7.325676194352e-01      -6.906918065510e+02      -6.906918065510e+02      -6.906918065510e+02      -3.646393538955e+03       1.831419048588e-01       1.831419047230e-01 
       3.112721638622e-02      -7.310503458993e-01      -3.674525196447e+03      -3.696493727737e+03      -7.294025889128e-01      -6.900939218222e+02      -6.900939218222e+02      -6.900939218222e+02      -3.664417347466e+03       1.823506472282e-01       1.823506470938e-01 
       3.127149460029e-02      -7.278878193158e-01      -3.692552715597e+03      -3.714752385711e+03      -7.262471830041e-01      -6.894781157551e+02      -6.894781157551e+02      -6.894781157551e+02      -3.682460583075e+03       1.815617957510e-01       1.815617956180e-01 
       3.141624361599e-02      -7.247346968035e-01      -3.710599007401e+03      -3.733032103702e+03      -7.231011602708e-01      -6.888434040641e+02      -6.888434040641e+02      -6.888434040641e+02      -3.700524137833e+03       1.807752900677e-01       1.807752899361e-01 
       3.156147588564e-02      -7.215910874472e-01      -3.728669748655e+03      -3.751335635118e+03      -7.199646291082e-01      -6.881898516017e+02      -6.881898516017e+02      -6.881898516017e+02      -3.718611207765e+03       1.799911572770e-01       1.799911571468e-01 
       3.170720426359e-02      -7.184568615305e-01      -3.746765742104e+03      -3.769664610215e+03      -7.168374603240e-01      -6.875170077711e+02      -6.875170077711e+02      -6.875170077711e+02      -3.736723271036e+03       1.792093650810e-01       1.792093649521e-01 
       3.185344202251e-02      -7.153318256762e-01      -3.764887748802e+03      -3.788020620430e+03      -7.137194610286e-01      -6.868253375580e+02      -6.868253375580e+02      -6.868253375580e+02      -3.754861775394e+03       1.784298652571e-01       1.784298651296e-01 
       3.200020287063e-02      -7.122158954907e-01      -3.783038257186e+03      -3.806405911124e+03      -7.106105469811e-01      -6.861151787386e+02      -6.861151787386e+02      -6.861151787386e+02      -3.773028987013e+03       1.776526367453e-01       1.776526366191e-01 
       3.214750096979e-02      -7.091089704294e-01      -3.801220090543e+03      -3.824822438201e+03      -7.075106177685e-01      -6.853874460096e+02      -6.853874460096e+02      -6.853874460096e+02      -3.791226990664e+03       1.768776544421e-01       1.768776543173e-01 
       3.229535095447e-02      -7.060110370861e-01      -3.819435363038e+03      -3.843272760101e+03      -7.044196601206e-01      -6.846432832199e+02      -6.846432832199e+02      -6.846432832199e+02      -3.809458260069e+03       1.761049150301e-01       1.761049149066e-01 
       3.244376795177e-02      -7.029218673232e-01      -3.837685654430e+03      -3.861758839241e+03      -7.013374464327e-01      -6.838839491518e+02      -6.838839491518e+02      -6.838839491518e+02      -3.827724689498e+03       1.753343616082e-01       1.753343614859e-01 
       3.259276760252e-02      -6.998412858926e-01      -3.855973360693e+03      -3.880282716136e+03      -6.982638017488e-01      -6.831107996694e+02      -6.831107996694e+02      -6.831107996694e+02      -3.846028369662e+03       1.745659504372e-01       1.745659503162e-01 
       3.274236608345e-02      -6.967693342162e-01      -3.874301824604e+03      -3.898847415956e+03      -6.951987674611e-01      -6.823252711584e+02      -6.823252711584e+02      -6.823252711584e+02      -3.864372361298e+03       1.737996918653e-01       1.737996917456e-01 
       3.289258013066e-02      -6.937057402106e-01      -3.892671938906e+03      -3.917454636007e+03      -6.921420721648e-01      -6.815285533113e+02      -6.815285533113e+02      -6.815285533113e+02      -3.882758227880e+03       1.730355180412e-01       1.730355179228e-01 
       3.304342706423e-02      -6.906505036930e-01      -3.911088801279e+03      -3.936107927396e+03      -6.890937154956e-01      -6.807222100768e+02      -6.807222100768e+02      -6.807222100768e+02      -3.901189749062e+03       1.722734288739e-01       1.722734287567e-01 
       3.319492481439e-02      -6.876033460142e-01      -3.929552278511e+03      -3.954809079961e+03      -6.860534196526e-01      -6.799068300338e+02      -6.799068300338e+02      -6.799068300338e+02      -3.919668395316e+03       1.715133549131e-01       1.715133547972e-01 
       3.334709194897e-02      -6.845643155351e-01      -3.948068254491e+03      -3.973561428815e+03      -6.830212326805e-01      -6.790833665438e+02      -6.790833665438e+02      -6.790833665438e+02      -3.938197887140e+03       1.707553081701e-01       1.707553080554e-01 
       3.349994770252e-02      -6.815330889457e-01      -3.966636559809e+03      -3.992367671330e+03      -6.799968321671e-01      -6.782521693774e+02      -6.782521693774e+02      -6.782521693774e+02      -3.956780440641e+03       1.699992080418e-01       1.699992079283e-01 
       3.365351200709e-02      -6.785095850867e-01      -3.985261510076e+03      -4.011230350585e+03      -6.769801371031e-01      -6.774129716619e+02      -6.774129716619e+02      -6.774129716619e+02      -3.975418856167e+03       1.692450342758e-01       1.692450341635e-01 
       3.380780552473e-02      -6.754936071316e-01      -4.003946288474e+03      -4.030153335826e+03      -6.739709509490e-01      -6.765658958457e+02      -6.765658958457e+02      -6.765658958457e+02      -3.994116857655e+03       1.684927377373e-01       1.684927376262e-01 
       3.396284968198e-02      -6.724850769650e-01      -4.022694622710e+03      -4.049139554313e+03      -6.709691958421e-01      -6.757100409598e+02      -6.757100409598e+02      -6.757100409598e+02      -4.012877464478e+03       1.677422989605e-01       1.677422988506e-01 
       3.411866670635e-02      -6.694839021644e-01      -4.041510020443e+03      -4.068192248433e+03      -6.679747796791e-01      -6.748446227505e+02      -6.748446227505e+02      -6.748446227505e+02      -4.031703923548e+03       1.669936949198e-01       1.669936948111e-01 
       3.427527966501e-02      -6.664896815053e-01      -4.060393786930e+03      -4.087314880059e+03      -6.649873020061e-01      -6.739686131838e+02      -6.739686131838e+02      -6.739686131838e+02      -4.050599309160e+03       1.662468255015e-01       1.662468253940e-01 
       3.443271250581e-02      -6.635023727316e-01      -4.079351675058e+03      -4.106510842170e+03      -6.620067207025e-01      -6.730807951721e+02      -6.730807951721e+02      -6.730807951721e+02      -4.069567348747e+03       1.655016801756e-01       1.655016800692e-01 
       3.459099010090e-02      -6.605218662512e-01      -4.098387233068e+03      -4.125784243795e+03      -6.590329264178e-01      -6.721800144184e+02      -6.721800144184e+02      -6.721800144184e+02      -4.088612011977e+03       1.647582316045e-01       1.647582314992e-01 
       3.475013829293e-02      -6.575478399540e-01      -4.117502721988e+03      -4.145138432877e+03      -6.560655978752e-01      -6.712653088461e+02      -6.712653088461e+02      -6.712653088461e+02      -4.107736432170e+03       1.640163994688e-01       1.640163993647e-01 
       3.491018394429e-02      -6.545802581438e-01      -4.136704828816e+03      -4.164578186022e+03      -6.531046992564e-01      -6.703360176877e+02      -6.703360176877e+02      -6.703360176877e+02      -4.126945640491e+03       1.632761748141e-01       1.632761747111e-01 
       3.507115498941e-02      -6.516187919810e-01      -4.155996310812e+03      -4.184107414536e+03      -6.501499024642e-01      -6.693915850577e+02      -6.693915850578e+02      -6.693915850577e+02      -4.146243321321e+03       1.625374756161e-01       1.625374755142e-01 
       3.523308049046e-02      -6.486632773575e-01      -4.175380965473e+03      -4.203730139231e+03      -6.472010439584e-01      -6.684316432039e+02      -6.684316432039e+02      -6.684316432039e+02      -4.165633418273e+03       1.618002609896e-01       1.618002608888e-01 
       3.539599069672e-02      -6.457135854778e-01      -4.194864688555e+03      -4.223451104005e+03      -6.442579951565e-01      -6.674564234213e+02      -6.674564234213e+02      -6.674564234213e+02      -4.185120816944e+03       1.610644987891e-01       1.610644986895e-01 
       3.555991710782e-02      -6.427694504769e-01      -4.214451515024e+03      -4.243275132486e+03      -6.413204907687e-01      -6.664666362126e+02      -6.664666362126e+02      -6.664666362126e+02      -4.204710175658e+03       1.603301226922e-01       1.603301225936e-01 
       3.572489254129e-02      -6.398306459129e-01      -4.234147784731e+03      -4.263207547474e+03      -6.383883046830e-01      -6.654633412707e+02      -6.654633412707e+02      -6.654633412707e+02      -4.224406939544e+03       1.595970761708e-01       1.595970760733e-01 
       3.589095120464e-02      -6.368968300792e-01      -4.253956129087e+03      -4.283252677868e+03      -6.354610961497e-01      -6.644475441056e+02      -6.644475441057e+02      -6.644475441056e+02      -4.244215134104e+03       1.588652740374e-01       1.588652739410e-01 
       3.605812877248e-02      -6.339679362229e-01      -4.273883356766e+03      -4.303416113985e+03      -6.325387986595e-01      -6.634203584206e+02      -6.634203584206e+02      -6.634203584206e+02      -4.264140502183e+03       1.581346996649e-01       1.581346995695e-01 
       3.622646246891e-02      -6.310437981582e-01      -4.293936550603e+03      -4.323703739884e+03      -6.296212462937e-01      -6.623832052704e+02      -6.623832052704e+02      -6.623832052704e+02      -4.284189077309e+03       1.574053115734e-01       1.574053114792e-01 
       3.639599115585e-02      -6.281238758178e-01      -4.314117613843e+03      -4.344120729882e+03      -6.267079002981e-01      -6.613375528194e+02      -6.613375528194e+02      -6.613375528194e+02      -4.304365474754e+03       1.566769750745e-01       1.566769749813e-01 
       3.656675542765e-02      -6.252080574587e-01      -4.334436382902e+03      -4.364674327000e+03      -6.237986488726e-01      -6.602847672838e+02      -6.602847672838e+02      -6.602847672838e+02      -4.324677296935e+03       1.559496622182e-01       1.559496621260e-01 
       3.673879771261e-02      -6.222960718055e-01      -4.354897269646e+03      -4.385369490565e+03      -6.208932217182e-01      -6.592251727272e+02      -6.592251727272e+02      -6.592251727272e+02      -4.345129371624e+03       1.552233054295e-01       1.552233053384e-01 
       3.691216238191e-02      -6.193878282900e-01      -4.375509912172e+03      -4.406214743554e+03      -6.179915282514e-01      -6.581595945412e+02      -6.581595945412e+02      -6.581595945412e+02      -4.365730327386e+03       1.544978820629e-01       1.544978819727e-01 
       3.708689586680e-02      -6.164826848258e-01      -4.396277005722e+03      -4.427214970897e+03      -6.150929279885e-01      -6.570877162729e+02      -6.570877162729e+02      -6.570877162729e+02      -4.386484649420e+03       1.537732319971e-01       1.537732319080e-01 
