# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.01244e-05 to 163.241 h/Mpc,
# number of wavenumbers equal to 626
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_nudm                 5:d_ur                   6:d_ncdm[0]              7:d_ncdm[1]              8:d_ncdm[2]              9:d_tot                 10:phi                   11:psi                
       2.070587020016e-02      -1.012410612897e+00      -2.255128862323e+03      -2.262322229543e+03      -1.010129725303e+00      -6.743598884502e+02      -6.743598884502e+02      -6.743598884502e+02      -2.246030643500e+03       2.525324313257e-01       2.525324310206e-01 
       2.083364099492e-02      -1.008327623182e+00      -2.273802855069e+03      -2.281134890840e+03      -1.006055916880e+00      -6.755743160028e+02      -6.755743160028e+02      -6.755743160028e+02      -2.264654432330e+03       2.515139792201e-01       2.515139789183e-01 
       2.096149380398e-02      -1.004257719264e+00      -2.292469173143e+03      -2.299941146538e+03      -1.001995165048e+00      -6.767520114847e+02      -6.767520114847e+02      -6.767520114847e+02      -2.283271332083e+03       2.504987912621e-01       2.504987909636e-01 
       2.108943024374e-02      -1.000200915446e+00      -2.311126930929e+03      -2.318740359465e+03      -9.979474841158e-01      -6.778959017822e+02      -6.778959017822e+02      -6.778959017822e+02      -2.301880698996e+03       2.494868710289e-01       2.494868707337e-01 
       2.121745196994e-02      -9.961571448184e-01      -2.329775642965e+03      -2.337532038627e+03      -9.939128073520e-01      -6.790091591303e+02      -6.790091591303e+02      -6.790091591303e+02      -2.320482077045e+03       2.484782018380e-01       2.484782015459e-01 
       2.134556067858e-02      -9.921263941747e-01      -2.348414518042e+03      -2.356315469544e+03      -9.898911215983e-01      -6.800942673308e+02      -6.800942673308e+02      -6.800942673308e+02      -2.339074769273e+03       2.474727803996e-01       2.474727801106e-01 
       2.147375810686e-02      -9.881087458728e-01      -2.367043346506e+03      -2.375090445299e+03      -9.858825090273e-01      -6.811537828087e+02      -6.811537828087e+02      -6.811537828086e+02      -2.357658594005e+03       2.464706272568e-01       2.464706269710e-01 
       2.160204603412e-02      -9.841041593140e-01      -2.385661794622e+03      -2.393856393271e+03      -9.818869290740e-01      -6.821898361110e+02      -6.821898361110e+02      -6.821898361110e+02      -2.376233042057e+03       2.454717322685e-01       2.454717319857e-01 
       2.173042628282e-02      -9.801123872556e-01      -2.404268575852e+03      -2.412612327291e+03      -9.779041350638e-01      -6.832038507283e+02      -6.832038507283e+02      -6.832038507283e+02      -2.394797101705e+03       2.444760337660e-01       2.444760334862e-01 
       2.185890071957e-02      -9.761338407453e-01      -2.422864790147e+03      -2.431358649443e+03      -9.739345370536e-01      -6.841972600550e+02      -6.841972600550e+02      -6.841972600550e+02      -2.413351296267e+03       2.434836342634e-01       2.434836339867e-01 
       2.198747125615e-02      -9.721679361927e-01      -2.441447202550e+03      -2.450093892970e+03      -9.699775530346e-01      -6.851705254054e+02      -6.851705254054e+02      -6.851705254054e+02      -2.431893894036e+03       2.424943882587e-01       2.424943879848e-01 
       2.211613985062e-02      -9.682151531604e-01      -2.460018439668e+03      -2.468818499982e+03      -9.660336610914e-01      -6.861241581450e+02      -6.861241581450e+02      -6.861241581450e+02      -2.450425687443e+03       2.415084152729e-01       2.415084150020e-01 
       2.224490850842e-02      -9.642751721010e-01      -2.478576193218e+03      -2.487531612065e+03      -9.621025426613e-01      -6.870581729306e+02      -6.870581729306e+02      -6.870581729306e+02      -2.468945594192e+03       2.405256356653e-01       2.405256353973e-01 
       2.237377928353e-02      -9.603481027565e-01      -2.497121063846e+03      -2.506233077213e+03      -9.581843070239e-01      -6.879718032387e+02      -6.879718032387e+02      -6.879718032387e+02      -2.487453577109e+03       2.395460767560e-01       2.395460764908e-01 
       2.250275427963e-02      -9.564338341493e-01      -2.515651958433e+03      -2.524922282741e+03      -9.542788435943e-01      -6.888639324648e+02      -6.888639324648e+02      -6.888639324648e+02      -2.505948942018e+03       2.385697108986e-01       2.385697106362e-01 
       2.263183565135e-02      -9.525324358490e-01      -2.534169242085e+03      -2.543599193905e+03      -9.503862216615e-01      -6.897333637820e+02      -6.897333637820e+02      -6.897333637820e+02      -2.524431707419e+03       2.375965554154e-01       2.375965551558e-01 
       2.276102560551e-02      -9.486436871545e-01      -2.552671429132e+03      -2.562263054005e+03      -9.465062211506e-01      -6.905783955395e+02      -6.905783955395e+02      -6.905783955395e+02      -2.542900991261e+03       2.366265552876e-01       2.366265550308e-01 
       2.289032640245e-02      -9.447677485008e-01      -2.571159482776e+03      -2.580913939231e+03      -9.426390019632e-01      -6.913972527905e+02      -6.913972527905e+02      -6.913972527905e+02      -2.561356994561e+03       2.356597504908e-01       2.356597502366e-01 
       2.301974035734e-02      -9.409044705438e-01      -2.589632724745e+03      -2.599551450887e+03      -9.387844150952e-01      -6.921879503847e+02      -6.921879503847e+02      -6.921879503847e+02      -2.579799259209e+03       2.346961037738e-01       2.346961035223e-01 
       2.314926984158e-02      -9.370539416159e-01      -2.608090906699e+03      -2.618175360575e+03      -9.349425487318e-01      -6.929483593537e+02      -6.929483593537e+02      -6.929483593537e+02      -2.598227536017e+03       2.337356371830e-01       2.337356369341e-01 
       2.327891728424e-02      -9.332160867221e-01      -2.626533704071e+03      -2.636785351714e+03      -9.311133281111e-01      -6.936764999945e+02      -6.936764999945e+02      -6.936764999945e+02      -2.616641491747e+03       2.327783320278e-01       2.327783317815e-01 
       2.340868517353e-02      -9.293907116501e-01      -2.644960725829e+03      -2.655381259913e+03      -9.272965591599e-01      -6.943705732242e+02      -6.943705732242e+02      -6.943705732242e+02      -2.635040910582e+03       2.318241397900e-01       2.318241395462e-01 
       2.353857605831e-02      -9.255778859934e-01      -2.663371974565e+03      -2.673962563385e+03      -9.234923115561e-01      -6.950286389512e+02      -6.950286389512e+02      -6.950286389512e+02      -2.653425341622e+03       2.308730778890e-01       2.308730776479e-01 
       2.366859254967e-02      -9.217778589724e-01      -2.681767943505e+03      -2.692530033109e+03      -9.197008339155e-01      -6.956495522582e+02      -6.956495522582e+02      -6.956495522582e+02      -2.671795493459e+03       2.299252084789e-01       2.299252082402e-01 
       2.379873732257e-02      -9.179901046623e-01      -2.700147032984e+03      -2.711082334267e+03      -9.159216014948e-01      -6.962319514377e+02      -6.962319514377e+02      -6.962319514377e+02      -2.690149988858e+03       2.289804003737e-01       2.289804001375e-01 
       2.392901311750e-02      -9.142149712226e-01      -2.718510559423e+03      -2.729620105317e+03      -9.121549615932e-01      -6.967752317424e+02      -6.967752317424e+02      -6.967752317424e+02      -2.708489563175e+03       2.280387403983e-01       2.280387401646e-01 
       2.405942274222e-02      -9.104522621975e-01      -2.736857159545e+03      -2.748142670806e+03      -9.084007184543e-01      -6.972788693263e+02      -6.972788693263e+02      -6.972788693263e+02      -2.726813432357e+03       2.271001796136e-01       2.271001793823e-01 
       2.418996907353e-02      -9.067018373740e-01      -2.755187562659e+03      -2.766650399903e+03      -9.046587316722e-01      -6.977432595268e+02      -6.977432595268e+02      -6.977432595268e+02      -2.745122023413e+03       2.261646829180e-01       2.261646826892e-01 
       2.432065505917e-02      -9.029639971951e-01      -2.773501375796e+03      -2.785142912892e+03      -9.009293016764e-01      -6.981686340588e+02      -6.981686340588e+02      -6.981686340588e+02      -2.763414960245e+03       2.252323254191e-01       2.252323251926e-01 
       2.445148371965e-02      -8.992384103172e-01      -2.791798696948e+03      -2.803620431894e+03      -8.972120973216e-01      -6.985561895838e+02      -6.985561895838e+02      -6.985561895838e+02      -2.781692454105e+03       2.243030243304e-01       2.243030241063e-01 
       2.458245815030e-02      -8.955251869442e-01      -2.810079521135e+03      -2.822082754134e+03      -8.935072288118e-01      -6.989072014634e+02      -6.989072014634e+02      -6.989072014634e+02      -2.799954347641e+03       2.233768072029e-01       2.233768069812e-01 
       2.471358152325e-02      -8.918241850777e-01      -2.828343897391e+03      -2.840529980092e+03      -8.898145542741e-01      -6.992233982719e+02      -6.992233982719e+02      -6.992233982719e+02      -2.818200748186e+03       2.224536385685e-01       2.224536383491e-01 
       2.484485708960e-02      -8.881355125017e-01      -2.846591394772e+03      -2.858961845340e+03      -8.861341816083e-01      -6.995064859055e+02      -6.995064859055e+02      -6.995064859055e+02      -2.836431382983e+03       2.215335454021e-01       2.215335451849e-01 
       2.497628818154e-02      -8.844591890581e-01      -2.864823340926e+03      -2.877378793000e+03      -8.824661303339e-01      -6.997588318376e+02      -6.997588318376e+02      -6.997588318376e+02      -2.854646854554e+03       2.206165325835e-01       2.206165323686e-01 
       2.510787821464e-02      -8.807949464241e-01      -2.883037323711e+03      -2.895780403588e+03      -8.788101330349e-01      -6.999825977513e+02      -6.999825977513e+02      -6.999825977513e+02      -2.872846448401e+03       2.197025332587e-01       2.197025330461e-01 
       2.523963069017e-02      -8.771430408807e-01      -2.901236000734e+03      -2.914167130978e+03      -8.751664452058e-01      -7.001802505481e+02      -7.001802505481e+02      -7.001802505481e+02      -2.891030989837e+03       2.187916113015e-01       2.187916110911e-01 
       2.537154919753e-02      -8.735031960488e-01      -2.919418011454e+03      -2.932538901665e+03      -8.715347910662e-01      -7.003538886520e+02      -7.003538886520e+02      -7.003538886520e+02      -2.909200219458e+03       2.178836977665e-01       2.178836975583e-01 
       2.550363741670e-02      -8.698755736311e-01      -2.937584442391e+03      -2.950896141042e+03      -8.679153319832e-01      -7.005058280966e+02      -7.005058280966e+02      -7.005058280966e+02      -2.927354685981e+03       2.169788329958e-01       2.169788327898e-01 
       2.563589912090e-02      -8.662598794798e-01      -2.955734610069e+03      -2.969238696757e+03      -8.643077743516e-01      -7.006379733794e+02      -7.006379733794e+02      -7.006379733794e+02      -2.945494171129e+03       2.160769435879e-01       2.160769433840e-01 
       2.576833817920e-02      -8.626564383134e-01      -2.973869188655e+03      -2.987566884052e+03      -8.607124425328e-01      -7.007518256190e+02      -7.007518256190e+02      -7.007518256190e+02      -2.963619058561e+03       2.151781106332e-01       2.151781104315e-01 
       2.590095855931e-02      -8.590649902812e-01      -2.991988882245e+03      -3.005881085487e+03      -8.571290768012e-01      -7.008489266200e+02      -7.008489266200e+02      -7.008489266200e+02      -2.981729793007e+03       2.142822692003e-01       2.142822690007e-01 
       2.603376433046e-02      -8.554854930139e-01      -3.010092769198e+03      -3.024181127259e+03      -8.535576352270e-01      -7.009301661760e+02      -7.009301661760e+02      -7.009301661760e+02      -2.999826090831e+03       2.133894088068e-01       2.133894086092e-01 
       2.616675966636e-02      -8.519179735820e-01      -3.028181394641e+03      -3.042467475951e+03      -8.499981447546e-01      -7.009959588380e+02      -7.009959588380e+02      -7.009959588380e+02      -3.017908430624e+03       2.124995361887e-01       2.124995359932e-01 
       2.629994884827e-02      -8.483624739269e-01      -3.046255726101e+03      -3.060740419626e+03      -8.464506472641e-01      -7.010465720352e+02      -7.010465720352e+02      -7.010465720352e+02      -3.035977208996e+03       2.116126618160e-01       2.116126616226e-01 
       2.643333626823e-02      -8.448187068448e-01      -3.064316052958e+03      -3.079000647599e+03      -8.429148557363e-01      -7.010820864500e+02      -7.010820864500e+02      -7.010820864500e+02      -3.054033045457e+03       2.107287139341e-01       2.107287137426e-01 
       2.656692643232e-02      -8.412869118701e-01      -3.082362597174e+03      -3.097248217339e+03      -8.393910096675e-01      -7.011016793528e+02      -7.011016793528e+02      -7.011016793528e+02      -3.072076015633e+03       2.098477524169e-01       2.098477522274e-01 
       2.670072396410e-02      -8.377668953382e-01      -3.100395551555e+03      -3.115483432653e+03      -8.358789156684e-01      -7.011043865231e+02      -7.011043865231e+02      -7.011043865231e+02      -3.090106393738e+03       2.089697289171e-01       2.089697287296e-01 
       2.683473360822e-02      -8.342586997922e-01      -3.118416242586e+03      -3.133706910505e+03      -8.323786160655e-01      -7.010892267718e+02      -7.010892267718e+02      -7.010892267718e+02      -3.108124895395e+03       2.080946540164e-01       2.080946538308e-01 
       2.696896023401e-02      -8.307620430391e-01      -3.136422387454e+03      -3.151918585719e+03      -8.288898295935e-01      -7.010546632594e+02      -7.010546632594e+02      -7.010546632594e+02      -3.126131086721e+03       2.072224573984e-01       2.072224572147e-01 
       2.710340883942e-02      -8.272771713915e-01      -3.154417813524e+03      -3.170119606638e+03      -8.254128016608e-01      -7.009995337185e+02      -7.009995337185e+02      -7.009995337185e+02      -3.144126523344e+03       2.063532004152e-01       2.063532002335e-01 
       2.723808455491e-02      -8.238039014877e-01      -3.172401438196e+03      -3.188310130440e+03      -8.219473494821e-01      -7.009222433984e+02      -7.009222433984e+02      -7.009222433984e+02      -3.162111147658e+03       2.054868373705e-01       2.054868371907e-01 
       2.737299264762e-02      -8.203421867905e-01      -3.190374041963e+03      -3.206490696135e+03      -8.184934265639e-01      -7.008214552954e+02      -7.008214552954e+02      -7.008214552954e+02      -3.180085519829e+03       2.046233566410e-01       2.046233564630e-01 
       2.750813852564e-02      -8.168919879934e-01      -3.208336093082e+03      -3.224661920814e+03      -8.150509937200e-01      -7.006959716996e+02      -7.006959716996e+02      -7.006959716996e+02      -3.198050216169e+03       2.037627484300e-01       2.037627482538e-01 
       2.764352774247e-02      -8.134532769355e-01      -3.226288469206e+03      -3.242824454325e+03      -8.116200228219e-01      -7.005448680706e+02      -7.005448680706e+02      -7.005448680706e+02      -3.216005908271e+03       2.029050057055e-01       2.029050055311e-01 
       2.777916600163e-02      -8.100259511579e-01      -3.244231514640e+03      -3.260978738371e+03      -8.082004116414e-01      -7.003672219418e+02      -7.003672219418e+02      -7.003672219418e+02      -3.233953009507e+03       2.020501029104e-01       2.020501027378e-01 
       2.791505916150e-02      -8.066100164750e-01      -3.262166171155e+03      -3.279125449530e+03      -8.047921660440e-01      -7.001625594210e+02      -7.001625594210e+02      -7.001625594210e+02      -3.251892228117e+03       2.011980415110e-01       2.011980413402e-01 
       2.805121324029e-02      -8.032052753844e-01      -3.280092026768e+03      -3.297265314000e+03      -8.013950888886e-01      -6.999309224923e+02      -6.999309224923e+02      -6.999309224923e+02      -3.269824101586e+03       2.003487722221e-01       2.003487720531e-01 
       2.818763442125e-02      -7.998118824635e-01      -3.298011552553e+03      -3.315399177484e+03      -7.980093344317e-01      -6.996727170634e+02      -6.996727170634e+02      -6.996727170634e+02      -3.287749731622e+03       1.995023336079e-01       1.995023334407e-01 
       2.832432905806e-02      -7.964296522142e-01      -3.315924451834e+03      -3.333527599160e+03      -7.946347176164e-01      -6.993884755431e+02      -6.993884755431e+02      -6.993884755431e+02      -3.305669540024e+03       1.986586794041e-01       1.986586792385e-01 
       2.846130368051e-02      -7.930586114565e-01      -3.333831942297e+03      -3.351651533832e+03      -7.912712651993e-01      -6.990791869198e+02      -6.990791869198e+02      -6.990791869198e+02      -3.323584523834e+03       1.978178162998e-01       1.978178161360e-01 
       2.859856500031e-02      -7.896985667333e-01      -3.351734475677e+03      -3.369771563367e+03      -7.879187841293e-01      -6.987460676401e+02      -6.987460676401e+02      -6.987460676401e+02      -3.341495249869e+03       1.969796960323e-01       1.969796958702e-01 
       2.873611991719e-02      -7.863495587107e-01      -3.369632985216e+03      -3.387888544953e+03      -7.845773150668e-01      -6.983905558196e+02      -6.983905558196e+02      -6.983905558196e+02      -3.359402592731e+03       1.961443287667e-01       1.961443286062e-01 
       2.887397552532e-02      -7.830115438360e-01      -3.387528880041e+03      -3.406003825682e+03      -7.812468144197e-01      -6.980144752534e+02      -6.980144752534e+02      -6.980144752534e+02      -3.377307913628e+03       1.953117036049e-01       1.953117034461e-01 
       2.901213911986e-02      -7.796844316348e-01      -3.405422507164e+03      -3.424117857021e+03      -7.779271920683e-01      -6.976193607635e+02      -6.976193607635e+02      -6.976193607635e+02      -3.395211657277e+03       1.944817980171e-01       1.944817978599e-01 
       2.915061820390e-02      -7.763681745011e-01      -3.423315228043e+03      -3.442231751766e+03      -7.746184004511e-01      -6.972069528948e+02      -6.972069528948e+02      -6.972069528948e+02      -3.413114981913e+03       1.936546001128e-01       1.936545999573e-01 
       2.928942049566e-02      -7.730627337833e-01      -3.441208683540e+03      -3.460346696932e+03      -7.713204009146e-01      -6.967789982477e+02      -6.967789982477e+02      -6.967789982477e+02      -3.431019152197e+03       1.928301002287e-01       1.928301000748e-01 
       2.942855393599e-02      -7.697678789302e-01      -3.459101671007e+03      -3.478463193055e+03      -7.680329636385e-01      -6.963367942930e+02      -6.963367942930e+02      -6.963367942930e+02      -3.448924403278e+03       1.920082409096e-01       1.920082407573e-01 
       2.956802669622e-02      -7.664837811947e-01      -3.476997684884e+03      -3.496582940701e+03      -7.647562593808e-01      -6.958818425789e+02      -6.958818425789e+02      -6.958818425789e+02      -3.466832720785e+03       1.911890648452e-01       1.911890646945e-01 
       2.970784718632e-02      -7.632102076750e-01      -3.494897066991e+03      -3.514706913095e+03      -7.614900556372e-01      -6.954149585666e+02      -6.954149585666e+02      -6.954149585666e+02      -3.484744975214e+03       1.903725139093e-01       1.903725137602e-01 
       2.984802406347e-02      -7.599472042785e-01      -3.512801439940e+03      -3.532836317355e+03      -7.582343983377e-01      -6.949368705430e+02      -6.949368705430e+02      -6.949368705430e+02      -3.502662435546e+03       1.895585995844e-01       1.895585994368e-01 
       2.998856624096e-02      -7.566945665506e-01      -3.530710854150e+03      -3.550972074065e+03      -7.549890835244e-01      -6.944476414407e+02      -6.944476414407e+02      -6.944476414407e+02      -3.520585874922e+03       1.887472708811e-01       1.887472707350e-01 
       3.012948289755e-02      -7.534522924626e-01      -3.548627599911e+03      -3.569115729259e+03      -7.517541090903e-01      -6.939476349565e+02      -6.939476349565e+02      -6.939476349565e+02      -3.538516947290e+03       1.879385272726e-01       1.879385271280e-01 
       3.027078348716e-02      -7.502202900330e-01      -3.566552368468e+03      -3.587268584512e+03      -7.485293833254e-01      -6.934362337268e+02      -6.934362337268e+02      -6.934362337268e+02      -3.556456838465e+03       1.871323458313e-01       1.871323456883e-01 
       3.041247774913e-02      -7.469984373774e-01      -3.584486867632e+03      -3.605431770706e+03      -7.453147845540e-01      -6.929129306317e+02      -6.929129306317e+02      -6.929129306317e+02      -3.574406756298e+03       1.863286961385e-01       1.863286959969e-01 
       3.055457571886e-02      -7.437867612254e-01      -3.602433467694e+03      -3.623607169111e+03      -7.421103393945e-01      -6.923769007737e+02      -6.923769007737e+02      -6.923769007737e+02      -3.592368634906e+03       1.855275848486e-01       1.855275847085e-01 
       3.069708773900e-02      -7.405850858601e-01      -3.620392264106e+03      -3.641796033034e+03      -7.389158726241e-01      -6.918270512414e+02      -6.918270512414e+02      -6.918270512414e+02      -3.610343520216e+03       1.847289681560e-01       1.847289680174e-01 
       3.084002447110e-02      -7.373933626304e-01      -3.638366288149e+03      -3.659999795057e+03      -7.357313355569e-01      -6.912622997975e+02      -6.912622997975e+02      -6.912622997975e+02      -3.628333077184e+03       1.839328338892e-01       1.839328337520e-01 
       3.098339690791e-02      -7.342113684985e-01      -3.656354578381e+03      -3.678219810471e+03      -7.325565058786e-01      -6.906814548997e+02      -6.906814548997e+02      -6.906814548997e+02      -3.646338266293e+03       1.831391264696e-01       1.831391263338e-01 
       3.112721638622e-02      -7.310391796317e-01      -3.674360650175e+03      -3.696458222202e+03      -7.293914594540e-01      -6.900835049205e+02      -6.900835049205e+02      -6.900835049205e+02      -3.664361420556e+03       1.823478648635e-01       1.823478647291e-01 
       3.127149460029e-02      -7.278766897936e-01      -3.692387225326e+03      -3.714716695553e+03      -7.262360901754e-01      -6.894677202476e+02      -6.894677202476e+02      -6.894677202476e+02      -3.682404351903e+03       1.815590225439e-01       1.815590224109e-01 
       3.141624361599e-02      -7.247236470942e-01      -3.710433551479e+03      -3.732996429742e+03      -7.230901468979e-01      -6.888331145815e+02      -6.888331145815e+02      -6.888331145815e+02      -3.700467926596e+03       1.807725367245e-01       1.807725365929e-01 
       3.156147588564e-02      -7.215801982326e-01      -3.728504793624e+03      -3.751299971030e+03      -7.199537757727e-01      -6.881794134919e+02      -6.881794134919e+02      -6.881794134919e+02      -3.718555083544e+03       1.799884439432e-01       1.799884438130e-01 
       3.170720426359e-02      -7.184458807017e-01      -3.746598032091e+03      -3.769628336863e+03      -7.168265156629e-01      -6.875065636143e+02      -6.875065636143e+02      -6.875065636143e+02      -3.736666199710e+03       1.792066289157e-01       1.792066287869e-01 
       3.185344202251e-02      -7.153208504784e-01      -3.764718677327e+03      -3.787984102393e+03      -7.137085219609e-01      -6.868147963997e+02      -6.868147963997e+02      -6.868147963997e+02      -3.754804281991e+03       1.784271304902e-01       1.784271303627e-01 
       3.200020287063e-02      -7.122050413752e-01      -3.782869651133e+03      -3.806369392847e+03      -7.105997285852e-01      -6.861047699028e+02      -6.861047699028e+02      -6.861047699028e+02      -3.772971569157e+03       1.776499321463e-01       1.776499320201e-01 
       3.214750096979e-02      -7.090981731098e-01      -3.801050340336e+03      -3.824785753293e+03      -7.074998560304e-01      -6.853770469394e+02      -6.853770469394e+02      -6.853770469394e+02      -3.791169251334e+03       1.768749640076e-01       1.768749638827e-01 
       3.229535095447e-02      -7.060002974519e-01      -3.819265334000e+03      -3.843236038044e+03      -7.044089558501e-01      -6.846329561120e+02      -6.846329561120e+02      -6.846329561120e+02      -3.809400445914e+03       1.761022389625e-01       1.761022388390e-01 
       3.244376795177e-02      -7.029111470499e-01      -3.837514508914e+03      -3.861721877450e+03      -7.013267614135e-01      -6.838735777717e+02      -6.838735777717e+02      -6.838735777717e+02      -3.827666497091e+03       1.753316903534e-01       1.753316902311e-01 
       3.259276760252e-02      -6.998306611580e-01      -3.855801746182e+03      -3.880245610082e+03      -6.982532120186e-01      -6.831004170253e+02      -6.831004170253e+02      -6.831004170253e+02      -3.845969982259e+03       1.745633030046e-01       1.745633028837e-01 
       3.274236608345e-02      -6.967587566730e-01      -3.874129326209e+03      -3.898810149789e+03      -6.951882247776e-01      -6.823148867897e+02      -6.823148867897e+02      -6.823148867897e+02      -3.864313699398e+03       1.737970561944e-01       1.737970560747e-01 
       3.289258013066e-02      -6.936952203969e-01      -3.892499195310e+03      -3.917417414518e+03      -6.921315869791e-01      -6.815183310011e+02      -6.815183310011e+02      -6.815183310011e+02      -3.882699565329e+03       1.730328967448e-01       1.730328966264e-01 
       3.304342706423e-02      -6.906399778164e-01      -3.910914335336e+03      -3.936070241423e+03      -6.890832242763e-01      -6.807118983065e+02      -6.807118983065e+02      -6.807118983065e+02      -3.901130424194e+03       1.722708060691e-01       1.722708059519e-01 
       3.319492481439e-02      -6.875928964914e-01      -3.929377537715e+03      -3.954771221587e+03      -6.860430045145e-01      -6.798965599896e+02      -6.798965599896e+02      -6.798965599896e+02      -3.919608883663e+03       1.715107511286e-01       1.715107510127e-01 
       3.334709194897e-02      -6.845538367901e-01      -3.947891369330e+03      -3.973523277537e+03      -6.830107884069e-01      -6.790730913938e+02      -6.790730913938e+02      -6.790730913938e+02      -3.938137788871e+03       1.707526971017e-01       1.707526969870e-01 
       3.349994770252e-02      -6.815226897511e-01      -3.966459585819e+03      -3.992329449242e+03      -6.799864671627e-01      -6.782418096972e+02      -6.782418096972e+02      -6.782418096972e+02      -3.956720268562e+03       1.699966167907e-01       1.699966166772e-01 
       3.365351200709e-02      -6.784991557271e-01      -3.985083210711e+03      -4.011191898007e+03      -6.769697419115e-01      -6.774027665461e+02      -6.774027665461e+02      -6.774027665461e+02      -3.975358281911e+03       1.692424354779e-01       1.692424353656e-01 
       3.380780552473e-02      -6.754832928365e-01      -4.003767645183e+03      -4.030114778192e+03      -6.739606705452e-01      -6.765556676125e+02      -6.765556676125e+02      -6.765556676125e+02      -3.994056140878e+03       1.684901676363e-01       1.684901675252e-01 
       3.396284968198e-02      -6.724748474500e-01      -4.022515343213e+03      -4.049100787014e+03      -6.709590000256e-01      -6.756998847864e+02      -6.756998847864e+02      -6.756998847864e+02      -4.012816472394e+03       1.677397500064e-01       1.677397498965e-01 
       3.411866670635e-02      -6.694736463693e-01      -4.041329115257e+03      -4.068153305625e+03      -6.679645575674e-01      -6.748343931927e+02      -6.748343931927e+02      -6.748343931927e+02      -4.031642524747e+03       1.669911393918e-01       1.669911392831e-01 
       3.427527966501e-02      -6.664795972154e-01      -4.060212667236e+03      -4.087275583346e+03      -6.649772511310e-01      -6.739582099590e+02      -6.739582099590e+02      -6.739582099590e+02      -4.050537580509e+03       1.662443127828e-01       1.662443126752e-01 
       3.443271250581e-02      -6.634922707478e-01      -4.079169459572e+03      -4.106471480458e+03      -6.619966520166e-01      -6.730705003554e+02      -6.730705003554e+02      -6.730705003554e+02      -4.069505391681e+03       1.654991630042e-01       1.654991628978e-01 
       3.459099010090e-02      -6.605117901599e-01      -4.098204123187e+03      -4.125744688139e+03      -6.590228835143e-01      -6.721698364755e+02      -6.721698364755e+02      -6.721698364755e+02      -4.088549751735e+03       1.647557208786e-01       1.647557207733e-01 
       3.475013829293e-02      -6.575378845758e-01      -4.117319925420e+03      -4.145099180794e+03      -6.560556752679e-01      -6.712552693555e+02      -6.712552693555e+02      -6.712552693555e+02      -4.107674475474e+03       1.640139188170e-01       1.640139187129e-01 
       3.491018394429e-02      -6.545702390181e-01      -4.136520159714e+03      -4.164538355540e+03      -6.530947130101e-01      -6.703258408570e+02      -6.703258408570e+02      -6.703258408570e+02      -4.126882902391e+03       1.632736782525e-01       1.632736781496e-01 
       3.507115498941e-02      -6.516088930261e-01      -4.155810263047e+03      -4.184067100457e+03      -6.501400362893e-01      -6.693812373497e+02      -6.693812373497e+02      -6.693812373497e+02      -4.146179959305e+03       1.625350090723e-01       1.625350089705e-01 
       3.523308049046e-02      -6.486534067843e-01      -4.175194717034e+03      -4.203689883702e+03      -6.471912059053e-01      -6.684214901794e+02      -6.684214901794e+02      -6.684214901794e+02      -4.165570074556e+03       1.617978014763e-01       1.617978013756e-01 
       3.539599069672e-02      -6.457037320676e-01      -4.194677131112e+03      -4.223410524206e+03      -6.442481742077e-01      -6.674462731752e+02      -6.674462731752e+02      -6.674462731752e+02      -4.185056994385e+03       1.610620435519e-01       1.610620434523e-01 
       3.555991710782e-02      -6.427596049425e-01      -4.214263953107e+03      -4.243234757920e+03      -6.413106774295e-01      -6.664566799350e+02      -6.664566799350e+02      -6.664566799350e+02      -4.204646524616e+03       1.603276693574e-01       1.603276692588e-01 
       3.572489254129e-02      -6.398208296141e-01      -4.233958414828e+03      -4.263166775353e+03      -6.383785205686e-01      -6.654532716354e+02      -6.654532716354e+02      -6.654532716354e+02      -4.224342667833e+03       1.595946301421e-01       1.595946300447e-01 
       3.589095120464e-02      -6.368871661120e-01      -4.253766885557e+03      -4.283211831717e+03      -6.354514640231e-01      -6.644374031573e+02      -6.644374031573e+02      -6.644374031573e+02      -4.244150820487e+03       1.588628660058e-01       1.588628659094e-01 
       3.605812877248e-02      -6.339582583183e-01      -4.273692379654e+03      -4.303374832085e+03      -6.325291526068e-01      -6.634101915855e+02      -6.634101915855e+02      -6.634101915855e+02      -4.264075548905e+03       1.581322881517e-01       1.581322880564e-01 
       3.622646246891e-02      -6.310340902761e-01      -4.293743762199e+03      -4.323662125023e+03      -6.296115702973e-01      -6.623731814298e+02      -6.623731814297e+02      -6.623731814298e+02      -4.284123558852e+03       1.574028925743e-01       1.574028924801e-01 
       3.639599115585e-02      -6.281142820913e-01      -4.313924961477e+03      -4.344079159382e+03      -6.266983380897e-01      -6.613275081676e+02      -6.613275081676e+02      -6.613275081676e+02      -4.304300014723e+03       1.566745845224e-01       1.566745844292e-01 
