# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=5.23499e-06 to 105.958 h/Mpc,
# number of wavenumbers equal to 575
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_nudm                 5:d_ur                   6:d_ncdm[0]              7:d_ncdm[1]              8:d_ncdm[2]              9:d_tot                 10:phi                   11:psi                
       1.502873476361e-02      -1.100121335357e-01      -7.955390516817e+02      -8.070194399093e+02      -1.094833378332e-01      -9.221778861891e+01      -9.221778861891e+01      -9.221778861891e+01      -7.562106643691e+02       2.737083445831e-02       2.737083432604e-02 
       1.512296421773e-02      -1.079633494589e-01      -7.905875218734e+02      -8.022887571669e+02      -1.074443867691e-01      -9.084758413386e+01      -9.084758413386e+01      -9.084758413386e+01      -7.514603412925e+02       2.686109669227e-02       2.686109656365e-02 
       1.521725285420e-02      -1.059301962186e-01      -7.854444034350e+02      -7.973686730256e+02      -1.054209921800e-01      -8.947423303325e+01      -8.947423303325e+01      -8.947423303325e+01      -7.465289442713e+02       2.635524804499e-02       2.635524791996e-02 
       1.531160173704e-02      -1.039125856922e-01      -7.801096262694e+02      -7.922592119553e+02      -1.034130663954e-01      -8.810014138269e+01      -8.810014138269e+01      -8.810014138269e+01      -7.414165387983e+02       2.585326659886e-02       2.585326647733e-02 
       1.540601195824e-02      -1.019104478805e-01      -7.745832747030e+02      -7.869605120484e+02      -1.014205398051e-01      -8.672756834463e+01      -8.672756834463e+01      -8.672756834463e+01      -7.361233281365e+02       2.535513495126e-02       2.535513483317e-02 
       1.550048463837e-02      -9.992378549782e-02      -7.688659510191e+02      -7.814729916875e+02      -9.944341504724e-02      -8.535825466837e+01      -8.535825466837e+01      -8.535825466837e+01      -7.306499762422e+02       2.486085376181e-02       2.486085364707e-02 
       1.559502092714e-02      -9.795240968177e-02      -7.629570259569e+02      -7.757961968783e+02      -9.748150420121e-02      -8.399324177774e+01      -8.399324177774e+01      -8.399324177774e+01      -7.249959459501e+02       2.437037605030e-02       2.437037593884e-02 
       1.568962200404e-02      -9.599636204899e-02      -7.568575429725e+02      -7.699310558966e+02      -9.553484860386e-02      -8.263275409315e+01      -8.263275409315e+01      -8.263275409315e+01      -7.191622347942e+02       2.388371215097e-02       2.388371204271e-02 
       1.578428907895e-02      -9.405549845364e-02      -7.505672184495e+02      -7.638773974040e+02      -9.360330475892e-02      -8.127631211233e+01      -8.127631211233e+01      -8.127631211233e+01      -7.131485487360e+02       2.340082618973e-02       2.340082608460e-02 
       1.587902339280e-02      -9.212973897800e-02      -7.440862895372e+02      -7.576352498019e+02      -9.168679304792e-02      -7.992275470253e+01      -7.992275470253e+01      -7.992275470253e+01      -7.069550481491e+02       2.292169826198e-02       2.292169815991e-02 
       1.597382621825e-02      -9.021901765134e-02      -7.374153611347e+02      -7.512053904641e+02      -8.978524777067e-02      -7.857049721607e+01      -7.857049721607e+01      -7.857049721607e+01      -7.005822174662e+02       2.244631194267e-02       2.244631184358e-02 
       1.606869886038e-02      -8.832331548239e-02      -7.305549554828e+02      -7.445882346691e+02      -8.789864992656e-02      -7.721759926906e+01      -7.721759926906e+01      -7.721759926906e+01      -6.940304436029e+02       2.197466248164e-02       2.197466238547e-02 
       1.616364265742e-02      -8.644248562828e-02      -7.235052284854e+02      -7.377838758979e+02      -8.602685333818e-02      -7.586229316522e+01      -7.586229316521e+01      -7.586229316521e+01      -6.872997770235e+02       2.150671333454e-02       2.150671324123e-02 
       1.625865898150e-02      -8.457647835456e-02      -7.162665626339e+02      -7.307927780059e+02      -8.416980847066e-02      -7.450292725880e+01      -7.450292725880e+01      -7.450292725880e+01      -6.803904884919e+02       2.104245211766e-02       2.104245202714e-02 
       1.635374923941e-02      -8.272527003309e-02      -7.088398334022e+02      -7.236156705183e+02      -8.232749177206e-02      -7.313858014600e+01      -7.313858014600e+01      -7.313858014600e+01      -6.733033542207e+02       2.058187294302e-02       2.058187285523e-02 
       1.644891487340e-02      -8.088878270820e-02      -7.012253860594e+02      -7.162528827019e+02      -8.049982567075e-02      -7.176886599847e+01      -7.176886599847e+01      -7.176886599847e+01      -6.660386791041e+02       2.012495641769e-02       2.012495633258e-02 
       1.654415736201e-02      -7.906687662667e-02      -6.934230477050e+02      -7.087046165688e+02      -7.868667113046e-02      -7.039408033014e+01      -7.039408033014e+01      -7.039408033014e+01      -6.585963160587e+02       1.967166778261e-02       1.967166770014e-02 
       1.663947822091e-02      -7.725965296446e-02      -6.854346416049e+02      -7.009720332810e+02      -7.688812881797e-02      -6.901542668048e+01      -6.901542668048e+01      -6.901542668048e+01      -6.509780525161e+02       1.922203220449e-02       1.922203212459e-02 
       1.673487900378e-02      -7.546698825161e-02      -6.772600061521e+02      -6.930554324282e+02      -7.510407593387e-02      -6.763447669449e+01      -6.763447669449e+01      -6.763447669449e+01      -6.431838218971e+02       1.877601898347e-02       1.877601890610e-02 
       1.683036130322e-02      -7.368889614598e-02      -6.689003209555e+02      -6.849557316369e+02      -7.333452606501e-02      -6.625330376012e+01      -6.625330376012e+01      -6.625330376012e+01      -6.352148514851e+02       1.833363151625e-02       1.833363144136e-02 
       1.692592675168e-02      -7.192526088994e-02      -6.603555685659e+02      -6.766730359984e+02      -7.157936408551e-02      -6.487400061104e+01      -6.487400061104e+01      -6.487400061104e+01      -6.270712393359e+02       1.789484102138e-02       1.789484094890e-02 
       1.702157702245e-02      -7.017617411151e-02      -6.516275637214e+02      -6.682090050807e+02      -6.983868118226e-02      -6.349868521507e+01      -6.349868521507e+01      -6.349868521507e+01      -6.187548148741e+02       1.745967029556e-02       1.745967022546e-02 
       1.711731383061e-02      -6.844143057901e-02      -6.427155130267e+02      -6.595629943698e+02      -6.811227312846e-02      -6.212882755456e+01      -6.212882755456e+01      -6.212882755456e+01      -6.102649094096e+02       1.702806828211e-02       1.702806821433e-02 
       1.721313893411e-02      -6.672115624891e-02      -6.336218558999e+02      -6.507373214637e+02      -6.640026525409e-02      -6.076565528287e+01      -6.076565528287e+01      -6.076565528287e+01      -6.016038934770e+02       1.660006631352e-02       1.660006624801e-02 
       1.730905413484e-02      -6.501525763520e-02      -6.243469577446e+02      -6.417322526159e+02      -6.470256447517e-02      -5.940948934394e+01      -5.940948934394e+01      -5.940948934394e+01      -5.927721296619e+02       1.617564111879e-02       1.617564105549e-02 
       1.740506127966e-02      -6.332365039403e-02      -6.148912765590e+02      -6.325483667639e+02      -6.301908683935e-02      -5.805992195495e+01      -5.805992195494e+01      -5.805992195495e+01      -5.837700280979e+02       1.575477170984e-02       1.575477164870e-02 
       1.750116226164e-02      -6.164634075435e-02      -6.052561143420e+02      -6.231868814960e+02      -6.134983847616e-02      -5.671606042515e+01      -5.671606042515e+01      -5.671606042515e+01      -5.745987693024e+02       1.533745961904e-02       1.533745956002e-02 
       1.759735902116e-02      -5.998333675544e-02      -5.954430568331e+02      -6.136491849971e+02      -5.969482733999e-02      -5.537654752387e+01      -5.537654752387e+01      -5.537654752388e+01      -5.652597762828e+02       1.492370683500e-02       1.492370677803e-02 
       1.769365354713e-02      -5.833449052862e-02      -5.854521357781e+02      -6.039355442391e+02      -5.805390622275e-02      -5.403952599301e+01      -5.403952599301e+01      -5.403952599301e+01      -5.557529773692e+02       1.451347655569e-02       1.451347650074e-02 
       1.779004787829e-02      -5.669981532256e-02      -5.752849611037e+02      -5.940474612096e+02      -5.642708827631e-02      -5.270344622798e+01      -5.270344622798e+01      -5.270344622797e+01      -5.460798078787e+02       1.410677206908e-02       1.410677201610e-02 
       1.788654410448e-02      -5.507927423713e-02      -5.649426800919e+02      -5.839860282762e+02      -5.481433673470e-02      -5.136687720294e+01      -5.136687720294e+01      -5.136687720294e+01      -5.362412727795e+02       1.370358418368e-02       1.370358413263e-02 
       1.798314436797e-02      -5.347282573079e-02      -5.544263096637e+02      -5.737522121077e+02      -5.321561022941e-02      -5.002881985684e+01      -5.002881985684e+01      -5.002881985684e+01      -5.262382775915e+02       1.330390255735e-02       1.330390250819e-02 
       1.807985086486e-02      -5.188043513489e-02      -5.437370576150e+02      -5.633472638463e+02      -5.163087428918e-02      -4.868905778780e+01      -4.868905778780e+01      -4.868905778780e+01      -5.160719508960e+02       1.290771857230e-02       1.290771852498e-02 
       1.817666584651e-02      -5.030208255739e-02      -5.328761512840e+02      -5.527722987670e+02      -5.006010909664e-02      -4.734789018008e+01      -4.734789018008e+01      -4.734789018008e+01      -5.057434679436e+02       1.251502727416e-02       1.251502722865e-02 
       1.827359162102e-02      -4.873775928633e-02      -5.218449705239e+02      -5.420286690273e+02      -4.850330602171e-02      -4.600642612033e+01      -4.600642612033e+01      -4.600642612033e+01      -4.952541923175e+02       1.212582650543e-02       1.212582646170e-02 
       1.837063055477e-02      -4.718743833377e-02      -5.106445802066e+02      -5.311175313324e+02      -4.696043823676e-02      -4.466617801953e+01      -4.466617801953e+01      -4.466617801953e+01      -4.846052122624e+02       1.174010955919e-02       1.174010951720e-02 
       1.846778507401e-02      -4.565109093996e-02      -4.992764874891e+02      -5.200401971936e+02      -4.543147714078e-02      -4.332915721373e+01      -4.332915721373e+01      -4.332915721373e+01      -4.737980609428e+02       1.135786928519e-02       1.135786924490e-02 
       1.856505766646e-02      -4.412873112175e-02      -4.877420918809e+02      -5.087981245223e+02      -4.391643672205e-02      -4.199732818803e+01      -4.199732818803e+01      -4.199732818803e+01      -4.628341673163e+02       1.097910918051e-02       1.097910914189e-02 
       1.866245088305e-02      -4.262033913609e-02      -4.760428159151e+02      -4.973927044330e+02      -4.241529734624e-02      -4.067254912117e+01      -4.067254912117e+01      -4.067254912117e+01      -4.517149762618e+02       1.060382433656e-02       1.060382429956e-02 
       1.875996733968e-02      -4.112588867963e-02      -4.641800217205e+02      -4.858252406725e+02      -4.092803282504e-02      -3.935619126298e+01      -3.935619126298e+01      -3.935619126298e+01      -4.404418489741e+02       1.023200820626e-02       1.023200817085e-02 
       1.885760971898e-02      -3.964535417636e-02      -4.521550439235e+02      -4.740970466693e+02      -3.945461770597e-02      -3.804907849278e+01      -3.804907849278e+01      -3.804907849278e+01      -4.290160907237e+02       9.863654426492e-03       9.863654392639e-03 
       1.895538077226e-02      -3.817873545878e-02      -4.399696562573e+02      -4.622098811082e+02      -3.799505181051e-02      -3.675145948767e+01      -3.675145948767e+01      -3.675145948767e+01      -4.174393899137e+02       9.498762952627e-03       9.498762920289e-03 
       1.905328332142e-02      -3.672603224140e-02      -4.276256958280e+02      -4.501654680655e+02      -3.654933478490e-02      -3.546265423441e+01      -3.546265423441e+01      -3.546265423441e+01      -4.057134439599e+02       9.137333696224e-03       9.137333665363e-03 
       1.915132026096e-02      -3.528717987263e-02      -4.151241978862e+02      -4.379648814088e+02      -3.511740227154e-02      -3.418156962953e+01      -3.418156962953e+01      -3.418156962953e+01      -3.938391705425e+02       8.779350567884e-03       8.779350538464e-03 
       1.924949456010e-02      -3.386217370149e-02      -4.024672009776e+02      -4.256101174947e+02      -3.369924959741e-02      -3.290672939562e+01      -3.290672939562e+01      -3.290672939562e+01      -3.818184137020e+02       8.424812399352e-03       8.424812371337e-03 
       1.934780926491e-02      -3.245100824579e-02      -3.896564778286e+02      -4.131028953203e+02      -3.229487126203e-02      -3.163639229514e+01      -3.163639229514e+01      -3.163639229514e+01      -3.696527519864e+02       8.073717815506e-03       8.073717788862e-03 
       1.944626750059e-02      -3.105362602023e-02      -3.766933667326e+02      -4.004444964930e+02      -3.090421002650e-02      -3.036896681115e+01      -3.036896681115e+01      -3.036896681115e+01      -3.573433619373e+02       7.726052506625e-03       7.726052481321e-03 
       1.954487247376e-02      -2.967002394396e-02      -3.635798710421e+02      -3.876369218468e+02      -2.952726279617e-02      -2.910324521526e+01      -2.910324521526e+01      -2.910324521526e+01      -3.448920690626e+02       7.381815699042e-03       7.381815675047e-03 
       1.964362747489e-02      -2.830022084190e-02      -3.503181770256e+02      -3.746822833170e+02      -2.816404830971e-02      -2.783862832128e+01      -2.783862832128e+01      -2.783862832128e+01      -3.323009048875e+02       7.041012077427e-03       7.041012054713e-03 
       1.974253588080e-02      -2.694415548334e-02      -3.369095091714e+02      -3.615818002461e+02      -2.681450563087e-02      -2.657507220881e+01      -2.657507220881e+01      -2.657507220881e+01      -3.195710231941e+02       6.703626407719e-03       6.703626386259e-03 
       1.984160115724e-02      -2.560181089217e-02      -3.233556332260e+02      -3.483371962449e+02      -2.547861788708e-02      -2.531334372314e+01      -2.531334372314e+01      -2.531334372314e+01      -3.067041332031e+02       6.369654471771e-03       6.369654451538e-03 
       1.994082686158e-02      -2.427327430867e-02      -3.096595925347e+02      -3.349514292921e+02      -2.415647193515e-02      -2.405488585354e+01      -2.405488585354e+01      -2.405488585354e+01      -2.937031874738e+02       6.039117983786e-03       6.039117964755e-03 
       2.004021664564e-02      -2.295845676289e-02      -2.958223620882e+02      -3.214254619368e+02      -2.284797921306e-02      -2.280143361344e+01      -2.280143361344e+01      -2.280143361344e+01      -2.805692015658e+02       5.711994803266e-03       5.711994785409e-03 
       2.013977425851e-02      -2.165737660401e-02      -2.818460369951e+02      -3.077613609623e+02      -2.155315805777e-02      -2.155500637873e+01      -2.155500637873e+01      -2.155500637873e+01      -2.673042642393e+02       5.388289514444e-03       5.388289497735e-03 
       2.023950354965e-02      -2.037003024432e-02      -2.677326299042e+02      -2.939610793926e+02      -2.027200489990e-02      -2.031751103814e+01      -2.031751103814e+01      -2.031751103814e+01      -2.539103802377e+02       5.068001224975e-03       5.068001209387e-03 
       2.033940847193e-02      -1.909644632893e-02      -2.534845102949e+02      -2.800269442462e+02      -1.900454828095e-02      -1.909056902854e+01      -1.909056902854e+01      -1.909056902854e+01      -2.403898756088e+02       4.751137070236e-03       4.751137055742e-03 
       2.043949308493e-02      -1.783658665043e-02      -2.391036763532e+02      -2.659609123844e+02      -1.775075009668e-02      -1.787512390709e+01      -1.787512390709e+01      -1.787512390709e+01      -2.267446887184e+02       4.437687524170e-03       4.437687510741e-03 
       2.053976155830e-02      -1.659043989603e-02      -2.245918904244e+02      -2.517647007578e+02      -1.651059914271e-02      -1.667149847028e+01      -1.667149847028e+01      -1.667149847028e+01      -2.129765012738e+02       4.127649785676e-03       4.127649773284e-03 
       2.064021817525e-02      -1.535804298117e-02      -2.099519455248e+02      -2.374410524904e+02      -1.528413212128e-02      -1.547923672602e+01      -1.547923672602e+01      -1.547923672602e+01      -1.990879255400e+02       3.821033030320e-03       3.821033018936e-03 
       2.074086733620e-02      -1.413935917410e-02      -1.951858839261e+02      -2.229919647069e+02      -1.407131241027e-02      -1.429726196228e+01      -1.429726196228e+01      -1.429726196228e+01      -1.850808309437e+02       3.517828102568e-03       3.517828092166e-03 
       2.084171356259e-02      -1.293438459371e-02      -1.802959001596e+02      -2.084195865725e+02      -1.287213613931e-02      -1.312397115087e+01      -1.312397115087e+01      -1.312397115087e+01      -1.709572018729e+02       3.218034034827e-03       3.218034025379e-03 
       2.094276150079e-02      -1.174310266785e-02      -1.652843340871e+02      -1.937262069300e+02      -1.168658676379e-02      -1.195760513492e+01      -1.195760513492e+01      -1.195760513492e+01      -1.567191513957e+02       2.921646690948e-03       2.921646682430e-03 
       2.104401592625e-02      -1.056550620874e-02      -1.501534953544e+02      -1.789140932397e+02      -1.051465711026e-02      -1.079647114868e+01      -1.079647114868e+01      -1.079647114868e+01      -1.423687676823e+02       2.628664277565e-03       2.628664269952e-03 
       2.114548174771e-02      -9.401635826569e-03      -1.349064868753e+02      -1.639862830584e+02      -9.356387571493e-03      -9.639313019358e+00      -9.639313019358e+00      -9.639313019358e+00      -1.279089118168e+02       2.339096892873e-03       2.339096886144e-03 
       2.124716401169e-02      -8.251372645178e-03      -1.195440764071e+02      -1.489435219932e+02      -8.211659836082e-03      -8.485311591410e+00      -8.485311591410e+00      -8.485311591410e+00      -1.133402638996e+02       2.052914959021e-03       2.052914953153e-03 
       2.134906790712e-02      -7.114852265739e-03      -1.040706988204e+02      -1.337901599937e+02      -7.080608862113e-03      -7.334651690967e+00      -7.334651690967e+00      -7.334651690967e+00      -9.866702153798e+01       1.770152215528e-03       1.770152210503e-03 
       2.145119877015e-02      -5.991972132854e-03      -8.848730099685e+01      -1.185271244980e+02      -5.963132603051e-03      -6.188034129884e+00      -6.188034129884e+00      -6.188034129885e+00      -8.389011715044e+01       1.490783150763e-03       1.490783146560e-03 
       2.155356208921e-02      -4.882806761793e-03      -7.279742684385e+01      -1.031578818536e+02      -4.859305239972e-03      -5.047016876388e+00      -5.047016876388e+00      -5.047016876388e+00      -6.901298222930e+01       1.214826309993e-03       1.214826306594e-03 
       2.165616351021e-02      -3.787336486104e-03      -5.700324387338e+01      -8.768455890477e+01      -3.769107227061e-03      -3.913512410336e+00      -3.913512410336e+00      -3.913512410336e+00      -5.403776804893e+01       9.422768067652e-04       9.422768041495e-04 
       2.175900884207e-02      -2.705594060014e-03      -4.110769609709e+01      -7.211003930107e+01      -2.692571187974e-03      -2.789655762814e+00      -2.789655762814e+00      -2.789655762814e+00      -3.896737124988e+01       6.731427969936e-04       6.731427951415e-04 
       2.186210406237e-02      -1.637582382435e-03      -2.511341186636e+01      -5.643689462653e+01      -1.629700016299e-03      -1.677425903557e+00      -1.677425903557e+00      -1.677425903557e+00      -2.380438187911e+01       4.074250040747e-04       4.074250029655e-04 
       2.196545532337e-02      -5.832880521474e-04      -9.022700117429e+00      -4.066738972819e+01      -5.804803900390e-04      -5.783032784536e-01      -5.783032784535e-01      -5.783032784535e-01      -8.551061102032e+00       1.451200975098e-04       1.451200971224e-04 
       2.206906895817e-02       4.572654289925e-04       7.161408527210e+00      -2.480449372652e+01       4.550643114770e-04       5.068534843507e-01       5.068534843507e-01       5.068534843507e-01       6.789682516627e+00      -1.137660778693e-04      -1.137660775565e-04 
       2.217295148727e-02       1.484099818327e-03       2.343653722868e+01      -8.850533500346e+00       1.476955757969e-03       1.578049231634e+00       1.578049231634e+00       1.578049231634e+00       2.221560498414e+01      -3.692389394923e-04      -3.692389385010e-04 
       2.227710962532e-02       2.497120606224e-03       3.979838985465e+01       7.190283461595e+00       2.485099922597e-03       2.635964600371e+00       2.635964600371e+00       2.635964600371e+00       3.772268705796e+01      -6.212749806492e-04      -6.212749790009e-04 
       2.238155028824e-02       3.496332147206e-03       5.624414079674e+01       2.331518552416e+01       3.479501172498e-03       3.682046458964e+00       3.682046458964e+00       3.682046458964e+00       5.330833992789e+01      -8.698752931245e-04      -8.698752908400e-04 
       2.248628060064e-02       4.481897678843e-03       7.277349829557e+01       3.952388911041e+01       4.460321995100e-03       4.718332458547e+00       4.718332458547e+00       4.718332458547e+00       6.897239962659e+01      -1.115080498775e-03      -1.115080495874e-03 
       2.259130790358e-02       5.453641858555e-03       8.938068761207e+01       5.581073565039e+01       5.427387919850e-03       5.746556330702e+00       5.746556330702e+00       5.746556330702e+00       8.470950841603e+01      -1.356846979962e-03      -1.356846976464e-03 
       2.269663976273e-02       6.411555367093e-03       1.060625692725e+02       7.217264737460e+01       6.380689696366e-03       6.768400439955e+00       6.768400439955e+00       6.768400439955e+00       1.005167940165e+02      -1.595172424091e-03      -1.595172420013e-03 
       2.280228397684e-02       7.355683204847e-03       1.228168972087e+02       8.860742817150e+01       7.320272118570e-03       7.784990655864e+00       7.784990655864e+00       7.784990655864e+00       1.163921972634e+02      -1.830068029643e-03      -1.830068025000e-03 
       2.290824858669e-02       8.286056749055e-03       1.396412552427e+02       1.051127082343e+02       8.246166410422e-03       8.796661599171e+00       8.796661599171e+00       8.796661599170e+00       1.323334550673e+02      -2.061541602605e-03      -2.061541597415e-03 
       2.301454188442e-02       9.202548365752e-03       1.565305676454e+02       1.216835148817e+02       9.158245538178e-03       9.802687734170e+00       9.802687734170e+00       9.802687734170e+00       1.483357351173e+02      -2.289561384544e-03      -2.289561378821e-03 
       2.312117242332e-02       1.010522266953e-02       1.734829761268e+02       1.383180285637e+02       1.005657378926e-02       1.080174215652e+01       1.080174215652e+01       1.080174215652e+01       1.643972101603e+02      -2.514143447315e-03      -2.514143441073e-03 
       2.322814902815e-02       1.099407126065e-02       1.904955189897e+02       1.550133482604e+02       1.094114276307e-02       1.179182118734e+01       1.179182118734e+01       1.179182118734e+01       1.805149740454e+02      -2.735285690768e-03      -2.735285684022e-03 
       2.333548080584e-02       1.186900415941e-02       2.075636120327e+02       1.717649798156e+02       1.181186290136e-02       1.277051945694e+01       1.277051945694e+01       1.277051945694e+01       1.966845666372e+02      -2.952965725339e-03      -2.952965718104e-03 
       2.344317715689e-02       1.272991537095e-02       2.246824593383e+02       1.885682269176e+02       1.266862869701e-02       1.373555908967e+01       1.373555908967e+01       1.373555908967e+01       2.129013348716e+02      -3.167157174252e-03      -3.167157166544e-03 
       2.355124778723e-02       1.357697200243e-02       2.418519258036e+02       2.054229608441e+02       1.351160644322e-02       1.468540378107e+01       1.468540378107e+01       1.468540378107e+01       2.291650671023e+02      -3.377901610805e-03      -3.377901602641e-03 
       2.365970272070e-02       1.440996796669e-02       2.590652340491e+02       2.223225289264e+02       1.434059104838e-02       1.561890078967e+01       1.561890078967e+01       1.561890078967e+01       2.454693009066e+02      -3.585147762094e-03      -3.585147753491e-03 
       2.376855231219e-02       1.522889838177e-02       2.763190341669e+02       2.392636673021e+02       1.515557767239e-02       1.653604603424e+01       1.653604603424e+01       1.653604603424e+01       2.618108730121e+02      -3.788894418097e-03      -3.788894409072e-03 
       2.387780726148e-02       1.603394252560e-02       2.936133262796e+02       2.562463673304e+02       1.595674475405e-02       1.743800650228e+01       1.743800650228e+01       1.743800650228e+01       2.781898474021e+02      -3.989186188513e-03      -3.989186179084e-03 
       2.398747862776e-02       1.682476203015e-02       3.109385048515e+02       2.732612163492e+02       1.674375558826e-02       1.832611008631e+01       1.832611008631e+01       1.832611008631e+01       2.945972270141e+02      -4.185938897065e-03      -4.185938887247e-03 
       2.409757784495e-02       1.760161647215e-02       3.282959296913e+02       2.903095494558e+02       1.751686853423e-02       1.920280610410e+01       1.920280610410e+01       1.920280610410e+01       3.110344298536e+02      -4.379217133557e-03      -4.379217123366e-03 
       2.420811673782e-02       1.836427290004e-02       3.456777648481e+02       3.073836908484e+02       1.827585179209e-02       2.007001569559e+01       2.007001569559e+01       2.007001569559e+01       3.274941622026e+02      -4.568962948022e-03      -4.568962937473e-03 
       2.431910753901e-02       1.911273195435e-02       3.630805134848e+02       3.244802056513e+02       1.902070601551e-02       2.092950570684e+01       2.092950570684e+01       2.092950570684e+01       3.439732189752e+02      -4.755176503876e-03      -4.755176492982e-03 
       2.443056290696e-02       1.984701612401e-02       3.805011068763e+02       3.415960968344e+02       1.975145359281e-02       2.178230015267e+01       2.178230015267e+01       2.178230015267e+01       3.604687586636e+02      -4.937863398203e-03      -4.937863386976e-03 
       2.454249594481e-02       2.056706704266e-02       3.979349466331e+02       3.587268638247e+02       2.046803643221e-02       2.262831822528e+01       2.262831822528e+01       2.262831822528e+01       3.769764349555e+02      -5.117009108054e-03      -5.117009096506e-03 
       2.465492022040e-02       2.127286406136e-02       4.153781955310e+02       3.758687395655e+02       2.117043396508e-02       2.346646949401e+01       2.346646949401e+01       2.346646949401e+01       3.934925649908e+02      -5.292608491270e-03      -5.292608479414e-03 
       2.476784978740e-02       2.196436806116e-02       4.328266711040e+02       3.930176397536e+02       2.185860723389e-02       2.429474275467e+01       2.429474275467e+01       2.429474275467e+01       4.100130895328e+02      -5.464651808472e-03      -5.464651796318e-03 
       2.488129920759e-02       2.264135846291e-02       4.502725155402e+02       4.101658459840e+02       2.253233670142e-02       2.511040238554e+01       2.511040238554e+01       2.511040238554e+01       4.265304393646e+02      -5.633084175354e-03      -5.633084162913e-03 
       2.499528357449e-02       2.330396177871e-02       4.677148357593e+02       4.273124993657e+02       2.319174823098e-02       2.591100321811e+01       2.591100321811e+01       2.591100321811e+01       4.430436374020e+02      -5.797937057746e-03      -5.797937045032e-03 
       2.510981853831e-02       2.395198108939e-02       4.851459963668e+02       4.444501173395e+02       2.383664585470e-02       2.669418043036e+01       2.669418043036e+01       2.669418043036e+01       4.595453447324e+02      -5.959161463676e-03      -5.959161450702e-03 
       2.522492033246e-02       2.458545886090e-02       5.025632054343e+02       4.615759689212e+02       2.446707182449e-02       2.745865615415e+01       2.745865615415e+01       2.745865615415e+01       4.760328552265e+02      -6.116767956123e-03      -6.116767942903e-03 
       2.534060580156e-02       2.520430667360e-02       5.199608438625e+02       4.786845341947e+02       2.508293816170e-02       2.820416330923e+01       2.820416330923e+01       2.820416330923e+01       4.925008486030e+02      -6.270734540424e-03      -6.270734526972e-03 
       2.545689243118e-02       2.580840750514e-02       5.373325756538e+02       4.957696331254e+02       2.568412843260e-02       2.893157853807e+01       2.893157853807e+01       2.893157853807e+01       5.089433902657e+02      -6.421032108150e-03      -6.421032094479e-03 
       2.557379837942e-02       2.639774639273e-02       5.546740846722e+02       5.128270145653e+02       2.627062777957e-02       2.964288035436e+01       2.964288035436e+01       2.964288035436e+01       5.253565131150e+02      -6.567656944892e-03      -6.567656931016e-03 
       2.569134251041e-02       2.697218162873e-02       5.719782329372e+02       5.298496988483e+02       2.684229521045e-02       3.034046338552e+01       3.034046338552e+01       3.034046338552e+01       5.417336083833e+02      -6.710573802612e-03      -6.710573788545e-03 
       2.580954442993e-02       2.753175574886e-02       5.892417397406e+02       5.468344720399e+02       2.739917308580e-02       3.102694816649e+01       3.102694816649e+01       3.102694816649e+01       5.580717217793e+02      -6.849793271451e-03      -6.849793257204e-03 
       2.592842452329e-02       2.807625332253e-02       6.064558444862e+02       5.637727470238e+02       2.794104702926e-02       3.170410764853e+01       3.170410764853e+01       3.170410764853e+01       5.743626784062e+02      -6.985261757315e-03      -6.985261742899e-03 
       2.604800399563e-02       2.860576685093e-02       6.236179548477e+02       5.806620053114e+02       2.846800913454e-02       3.237292678886e+01       3.237292678886e+01       3.237292678886e+01       5.906040844439e+02      -7.117002283635e-03      -7.117002269059e-03 
       2.616830491490e-02       2.912006223474e-02       6.407198088267e+02       5.974941280567e+02       2.897982631409e-02       3.303293479312e+01       3.303293479312e+01       3.303293479312e+01       6.067881129848e+02      -7.244956578523e-03      -7.244956563796e-03 
       2.628935025759e-02       2.961901412974e-02       6.577534406743e+02       6.142613227232e+02       2.947637390789e-02       3.368212172785e+01       3.368212172785e+01       3.368212172785e+01       6.229071326117e+02      -7.369093476973e-03      -7.369093462106e-03 
       2.641116395755e-02       3.010261471795e-02       6.747147603476e+02       6.309596006634e+02       2.995764407292e-02       3.431787650078e+01       3.431787650078e+01       3.431787650078e+01       6.389571385248e+02      -7.489411018230e-03      -7.489411003231e-03 
       2.653377095815e-02       3.057069705558e-02       6.915957888622e+02       6.475811285461e+02       3.042347063782e-02       3.493686716772e+01       3.493686716772e+01       3.493686716772e+01       6.549304144577e+02      -7.605867659454e-03      -7.605867644334e-03 
       2.665719726796e-02       3.102320298906e-02       7.083908612731e+02       6.641203829820e+02       3.087379571162e-02       3.553619952117e+01       3.553619952117e+01       3.553619952117e+01       6.708214530629e+02      -7.718448927905e-03      -7.718448912675e-03 
       2.678147002031e-02       3.145992918126e-02       7.250908062338e+02       6.805683525314e+02       3.130841692610e-02       3.611367576437e+01       3.611367576437e+01       3.611367576437e+01       6.866214742922e+02      -7.827104231525e-03      -7.827104216196e-03 
       2.690661753709e-02       3.188068501608e-02       7.416864543358e+02       6.969160738532e+02       3.172714459589e-02       3.666856566919e+01       3.666856566919e+01       3.666856566919e+01       7.023217802455e+02      -7.931786148972e-03      -7.931786133556e-03 
