# Matter power spectrum P(k) at redshift z=0
# for k=1.00946e-05 to 130.37 h/Mpc,
# number of wavenumbers equal to 714
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.601214080136e+00       7.300132656174e+00 
       2.723805522902e+00       6.497771131845e+00 
       2.852174522369e+00       5.780628811202e+00 
       2.986593366396e+00       5.140231950419e+00 
       3.127347175373e+00       4.568246175777e+00 
       3.274734506999e+00       4.057952370803e+00 
       3.429067989566e+00       3.602504742819e+00 
       3.590674985082e+00       3.196319235781e+00 
       3.759898283652e+00       2.834249500980e+00 
       3.937096830579e+00       2.511529420546e+00 
       4.122646487740e+00       2.224098065550e+00 
       4.316940830835e+00       1.968173155062e+00 
       4.520391984213e+00       1.740349809908e+00 
       4.733431495050e+00       1.537729168031e+00 
       4.956511248710e+00       1.357479202072e+00 
       5.190104427260e+00       1.197274148882e+00 
       5.434706513149e+00       1.054999381703e+00 
       5.690836340197e+00       9.286037039958e-01 
       5.959037194106e+00       8.164436337200e-01 
       6.239877964845e+00       7.169586031567e-01 
       6.533954353343e+00       6.287471741354e-01 
       6.841890135047e+00       5.506330275039e-01 
       7.164338483036e+00       4.814471554777e-01 
       7.501983353486e+00       4.202492721232e-01 
       7.855540936438e+00       3.661732098248e-01 
       8.225761174927e+00       3.183995934798e-01 
       8.613429355715e+00       2.762502057476e-01 
       9.019367774988e+00       2.390992066994e-01 
       9.444437482561e+00       2.063816723943e-01 
       9.889540108271e+00       1.776306672544e-01 
       1.035561977447e+01       1.523945038441e-01 
       1.084366509860e+01       1.302669110877e-01 
       1.135471129025e+01       1.109128607977e-01 
       1.188984234690e+01       9.401904199851e-02 
       1.245019335326e+01       7.930654226231e-02 
       1.303695288895e+01       6.652622743795e-02 
       1.365136554962e+01       5.546476693082e-02 
       1.429473458688e+01       4.591344887158e-02 
       1.496842467274e+01       3.771726763229e-02 
       1.567386479417e+01       3.070372520301e-02 
       1.641255128427e+01       2.473712270452e-02 
       1.718605099610e+01       1.969928228189e-02 
       1.799600462628e+01       1.547209510581e-02 
       1.884413019503e+01       1.196036612139e-02 
       1.973222669041e+01       9.072606332273e-03 
       2.066217788414e+01       6.726383994973e-03 
       2.163595632739e+01       4.850322417309e-03 
       2.265562753479e+01       3.378995258567e-03 
       2.372335436568e+01       2.251070115778e-03 
       2.484140161184e+01       1.413255193434e-03 
       2.601214080135e+01       8.164348716837e-04 
       2.723805522901e+01       4.148773537371e-04 
       2.852174522369e+01       1.687904375625e-04 
       2.986593366396e+01       4.141308371565e-05 
       3.127347175373e+01       4.998820255154e-07 
       3.274734506999e+01       1.760706381762e-05 
       3.429067989566e+01       6.842418007216e-05 
       3.590674985082e+01       1.328025873740e-04 
       3.759898283652e+01       1.948235013064e-04 
       3.937096830579e+01       2.431958730055e-04 
       4.122646487740e+01       2.707539315300e-04 
       4.316940830835e+01       2.746819360021e-04 
       4.520391984213e+01       2.559445910377e-04 
       4.733431495050e+01       2.188175623703e-04 
       4.956511248710e+01       1.699183315840e-04 
       5.190104427260e+01       1.171704304027e-04 
       5.434706513149e+01       6.847575624756e-05 
       5.690836340197e+01       3.048535630167e-05 
       5.959037194106e+01       7.350252157152e-06 
       6.239877964845e+01       4.559370726618e-12 
       6.533954353343e+01       5.968891148056e-06 
       6.841890135047e+01       1.995901115317e-05 
       7.164338483036e+01       3.518433906148e-05 
       7.501983353486e+01       4.525879521757e-05 
       7.855540936438e+01       4.612197527142e-05 
       8.225761174927e+01       3.746653720314e-05 
       8.613429355715e+01       2.291277447170e-05 
       9.019367774988e+01       8.629227848136e-06 
       9.444437482561e+01       6.340839277802e-07 
       9.889540108271e+01       1.826824770115e-06 
       1.035561977447e+02       1.017031405099e-05 
       1.084366509860e+02       1.947843067267e-05 
       1.135471129025e+02       2.296647564517e-05 
       1.188984234690e+02       1.783375915008e-05 
       1.245019335326e+02       7.752008688827e-06 
       1.303695288895e+02       5.733474512016e-07 
