# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_nudm           12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)A_nudm[0]          15:(.)rho_ncdm[1]        16:(.)p_ncdm[1]          17:(.)A_nudm[1]          18:(.)rho_ncdm[2]        19:(.)p_ncdm[2]          20:(.)A_nudm[2]          21:(.)rho_lambda         22:(.)rho_ur             23:(.)rho_crit           24:(.)rho_tot            25:(.)p_tot              26:(.)p_tot_prime        27:gr.fac. D             28:gr.fac. f          
       4.702856353443e+03       3.294997616579e-05       9.589710530530e+01       5.036429099564e+01       2.746069078748e+04       5.837910157988e+00       1.291711448306e+08       5.352893806973e+01       1.347085852232e+03       2.574306238487e+02       1.158032495945e-16       3.100281001606e+02       1.033045642653e+02       5.257338285413e-28       3.100281001606e+02       1.033045642653e+02       5.257338285413e-28       3.100281001606e+02       1.033045642653e+02       5.257338285413e-28       5.084621489637e-08       1.961030879720e+00       2.536561807494e+03       2.536561807494e+03       7.595959871157e+02      -3.253326146502e+01       3.219976579645e-03       1.744619129463e-01 
       4.670152471077e+03       3.340487910909e-05       9.655088189628e+01       4.968406868304e+01       2.746003701089e+04       5.878642836200e+00       1.282700197393e+08       5.388186790052e+01       1.310011913429e+03       2.520984565849e+02       1.134046138484e-16       3.014964168786e+02       1.004611995034e+02       5.184488409156e-28       3.014964168786e+02       1.004611995034e+02       5.184488409156e-28       3.014964168786e+02       1.004611995034e+02       5.184488409156e-28       5.084621489637e-08       1.907060200193e+00       2.468506680901e+03       2.468506680901e+03       7.386899230024e+02      -3.142908807492e+01       3.223907180239e-03       1.752518487777e-01 
       4.637675928588e+03       3.386601010897e-05       9.720900165507e+01       4.901314241620e+01       2.745937889113e+04       5.919658823740e+00       1.273751598763e+08       5.423698603359e+01       1.273958268558e+03       2.468767288782e+02       1.110556585147e-16       2.931995190676e+02       9.769608922397e+01       5.112647919371e-28       2.931995190676e+02       9.769608922397e+01       5.112647919371e-28       2.931995190676e+02       9.769608922397e+01       5.112647919371e-28       5.084621489637e-08       1.854574821625e+00       2.402288129511e+03       2.402288129511e+03       7.183592154142e+02      -3.036245668995e+01       3.227860418801e-03       1.760458682402e-01 
       4.605425145683e+03       3.433345339461e-05       9.787149195664e+01       4.835138430060e+01       2.745871640083e+04       5.960960079112e+00       1.264865216970e+08       5.459430427912e+01       1.238896839479e+03       2.417631533983e+02       1.087553546551e-16       2.851309456623e+02       9.500707984021e+01       5.041802830961e-28       2.851309456623e+02       9.500707984021e+01       5.041802830961e-28       2.851309456623e+02       9.500707984021e+01       5.041802830961e-28       5.084621489637e-08       1.803533869040e+00       2.337856363784e+03       2.337856363784e+03       6.985880305858e+02      -2.933208898117e+01       3.231836459085e-03       1.768439825325e-01 
       4.573398553052e+03       3.480729431399e-05       9.853838032987e+01       4.769866820737e+01       2.745804951246e+04       6.002548574203e+00       1.256040619594e+08       5.495383448922e+01       1.204800320735e+03       2.367554901870e+02       1.065026946410e-16       2.772844133973e+02       9.239207703060e+01       4.971939352587e-28       2.772844133973e+02       9.239207703060e+01       4.971939352587e-28       2.772844133973e+02       9.239207703060e+01       4.971939352587e-28       5.084621489637e-08       1.753897592304e+00       2.275162948757e+03       2.275162948757e+03       6.793609704833e+02      -2.833675020124e+01       3.235835466016e-03       1.776462027654e-01 
       4.541594592295e+03       3.528761934847e-05       9.920969445823e+01       4.705486974896e+01       2.745737819833e+04       6.044426294369e+00       1.247277377224e+08       5.531558855780e+01       1.171642158286e+03       2.318515456769e+02       1.042966917125e-16       2.696538119142e+02       8.984904410791e+01       4.903043883984e-28       2.696538119142e+02       8.984904410791e+01       4.903043883984e-28       2.696538119142e+02       8.984904410791e+01       4.903043883984e-28       5.084621489637e-08       1.705627335164e+00       2.214160767091e+03       2.214160767091e+03       6.606630608132e+02      -2.737524769710e+01       3.239857605706e-03       1.784525399599e-01 
       4.510011715846e+03       3.577451612737e-05       9.988546218037e+01       4.641986625499e+01       2.745670243061e+04       6.086595238527e+00       1.238575063430e+08       5.567957842044e+01       1.139396528834e+03       2.270491717307e+02       1.021363795460e-16       2.622331990036e+02       8.737600043319e+01       4.835103013318e-28       2.622331990036e+02       8.737600043319e+01       4.835103013318e-28       2.622331990036e+02       8.737600043319e+01       4.835103013318e-28       5.084621489637e-08       1.658685505149e+00       2.154803983132e+03       2.154803983132e+03       6.424797393618e+02      -2.644642947343e+01       3.243903045454e-03       1.792630050458e-01 
       4.478648386895e+03       3.626807344284e-05       1.005657114908e+02       4.579353674857e+01       2.745602218130e+04       6.129057419243e+00       1.229933254750e+08       5.604581605424e+01       1.108038319713e+03       2.223462647003e+02       1.000208118310e-16       2.550167959781e+02       8.497101987345e+01       4.768103514570e-28       2.550167959781e+02       8.497101987345e+01       4.768103514570e-28       2.550167959781e+02       8.497101987345e+01       4.768103514570e-28       5.084621489637e-08       1.613035544297e+00       2.097048007943e+03       2.097048007943e+03       6.247968446553e+02      -2.554918280520e+01       3.247971953758e-03       1.800776088598e-01 
       4.447503079315e+03       3.676838126490e-05       1.012504705406e+02       4.517576192281e+01       2.745533742225e+04       6.171814862828e+00       1.221351530665e+08       5.641431347769e+01       1.077543109333e+03       2.177407645055e+02       9.794906185581e-17       2.479989831719e+02       8.263222930165e+01       4.702032344962e-28       2.479989831719e+02       8.263222930165e+01       4.702032344962e-28       2.479989831719e+02       8.263222930165e+01       4.702032344962e-28       5.084621489637e-08       1.568641900686e+00       2.040849465306e+03       2.040849465306e+03       6.076006049321e+02      -2.468243289762e+01       3.252064500325e-03       1.808963621435e-01 
       4.416574277588e+03       3.727553075662e-05       1.019397676377e+02       4.456642411775e+01       2.745464812515e+04       6.214869609423e+00       1.212829473579e+08       5.678508275053e+01       1.047887148164e+03       2.132306537316e+02       9.592022210149e-17       2.411742955654e+02       8.035780713810e+01       4.636876642423e-28       2.411742955654e+02       8.035780713810e+01       4.636876642423e-28       2.411742955654e+02       8.035780713810e+01       4.636876642423e-28       5.084621489637e-08       1.525470000747e+00       1.986166158643e+03       1.986166158643e+03       5.908776274184e+02      -2.384514159182e+01       3.256180856078e-03       1.817192755422e-01 
       4.385860476733e+03       3.778961428953e-05       1.026336312482e+02       4.396540729763e+01       2.745395426154e+04       6.258223713098e+00       1.204366668800e+08       5.715813597361e+01       1.019047340239e+03       2.088139567460e+02       9.393340384435e-17       2.345374185294e+02       7.814598193193e+01       4.572623723080e-28       2.345374185294e+02       7.814598193193e+01       4.572623723080e-28       2.345374185294e+02       7.814598193193e+01       4.572623723080e-28       5.084621489637e-08       1.483486222348e+00       1.932957038847e+03       1.932957038847e+03       5.746148878989e+02      -2.303630611473e+01       3.260321193163e-03       1.825463596027e-01 
       4.355360182227e+03       3.831072545921e-05       1.033320899962e+02       4.337259702837e+01       2.745325580279e+04       6.301879241940e+00       1.195962704518e+08       5.753348528869e+01       9.910012251740e+02       2.044887388325e+02       9.198773676676e-17       2.280831836864e+02       7.599503098162e+01       4.509261078793e-28       2.280831836864e+02       7.599503098162e+01       4.509261078793e-28       2.280831836864e+02       7.599503098162e+01       4.509261078793e-28       5.084621489637e-08       1.442657868603e+00       1.881182172985e+03       1.881182172985e+03       5.587997205749e+02      -2.225495787174e+01       3.264485684959e-03       1.833776247716e-01 
       4.325071909940e+03       3.883895910107e-05       1.040351726651e+02       4.278788045542e+01       2.745255272012e+04       6.345838278149e+00       1.187617171787e+08       5.791114287836e+01       9.637269606713e+02       2.002531053443e+02       9.008236857595e-17       2.218065648862e+02       7.390327899345e+01       4.446776374719e-28       2.218065648862e+02       7.390327899345e+01       4.446776374719e-28       2.218065648862e+02       7.390327899345e+01       4.446776374719e-28       5.084621489637e-08       1.402953142417e+00       1.830802713867e+03       1.830802713867e+03       5.434198082008e+02      -2.150016128045e+01       3.268674506089e-03       1.842130813937e-01 
       4.294994186056e+03       3.937441130634e-05       1.047429081978e+02       4.221114628198e+01       2.745184498459e+04       6.390102918132e+00       1.179329664503e+08       5.829112096582e+01       9.372033055163e+02       1.961052008740e+02       8.821646463068e-17       2.157026742919e+02       7.186909677694e+01       4.385157446909e-28       2.157026742919e+02       7.186909677694e+01       4.385157446909e-28       2.157026742919e+02       7.186909677694e+01       4.385157446909e-28       5.084621489637e-08       1.364341121724e+00       1.781780870439e+03       1.781780870439e+03       5.284631724926e+02      -2.077101264437e+01       3.272887832425e-03       1.850527397100e-01 
       4.265125547004e+03       3.991717943822e-05       1.054553256977e+02       4.164228474739e+01       2.745113256709e+04       6.434675272594e+00       1.171099779387e+08       5.867343181471e+01       9.114096030332e+02       1.920432084408e+02       8.638920757569e-17       2.097667585741e+02       6.989089997611e+01       4.324392299943e-28       2.097667585741e+02       6.989089997611e+01       4.324392299943e-28       2.097667585741e+02       6.989089997611e+01       4.324392299943e-28       5.084621489637e-08       1.326791735404e+00       1.734079878982e+03       1.734079878982e+03       5.139181648003e+02      -2.006663906506e+01       3.277125841099e-03       1.858966098561e-01 
       4.235464539389e+03       4.046736214831e-05       1.061724544290e+02       4.108118760592e+01       2.745041543836e+04       6.479557466641e+00       1.162927115961e+08       5.905808772900e+01       8.863257650007e+02       1.880653486948e+02       8.459979698371e-17       2.039941952088e+02       6.796714783572e+01       4.264469104596e-28       2.039941952088e+02       6.796714783572e+01       4.264469104596e-28       2.039941952088e+02       6.796714783572e+01       4.264469104596e-28       5.084621489637e-08       1.290275739870e+00       1.687663975113e+03       1.687663975113e+03       4.997734570365e+02      -1.938619739131e+01       3.281388710511e-03       1.867447018603e-01 
       4.206009719918e+03       4.102505939310e-05       1.068943238175e+02       4.052774810583e+01       2.744969356897e+04       6.524751639867e+00       1.154811276534e+08       5.944510105274e+01       8.619322560085e+02       1.841698791379e+02       8.284744900488e-17       1.983804888786e+02       6.609634200140e+01       4.205376195530e-28       1.983804888786e+02       6.609634200140e+01       4.205376195530e-28       1.983804888786e+02       6.609634200140e+01       4.205376195530e-28       5.084621489637e-08       1.254764696295e+00       1.642498366529e+03       1.642498366529e+03       4.860180328549e+02      -1.872887320439e+01       3.285676620339e-03       1.875970256416e-01 
       4.176759655330e+03       4.159037245086e-05       1.076209634513e+02       3.998186096868e+01       2.744896692934e+04       6.570259946457e+00       1.146751866179e+08       5.983448416994e+01       8.382100782449e+02       1.803550933600e+02       8.113139602340e-17       1.929212679716e+02       6.427702535285e+01       4.147102069032e-28       1.929212679716e+02       6.427702535285e+01       4.147102069032e-28       1.929212679716e+02       6.427702535285e+01       4.147102069032e-28       5.084621489637e-08       1.220230948463e+00       1.598549206519e+03       1.598549206519e+03       4.726411790722e+02      -1.809387983775e+01       3.289989751547e-03       1.884535910083e-01 
       4.147712922328e+03       4.216340393853e-05       1.083524030811e+02       3.944342236900e+01       2.744823548971e+04       6.616084555281e+00       1.138748492713e+08       6.022624950432e+01       8.151407567025e+02       1.766193202923e+02       7.945088632134e-17       1.876122811776e+02       6.250778086914e+01       4.089635380765e-28       1.876122811776e+02       6.250778086914e+01       4.089635380765e-28       1.876122811776e+02       6.250778086914e+01       4.089635380765e-28       5.084621489637e-08       1.186647601237e+00       1.555783568180e+03       1.555783568180e+03       4.596324773245e+02      -1.748045743037e+01       3.294328286394e-03       1.893144076558e-01 
       4.118868107510e+03       4.274425782899e-05       1.090886726214e+02       3.891232991416e+01       2.744749922017e+04       6.662227649991e+00       1.130800766681e+08       6.062040951922e+01       7.927063247920e+02       1.729609234749e+02       7.780518374940e-17       1.824493941771e+02       6.078723052518e+01       4.032964943569e-28       1.824493941771e+02       6.078723052518e+01       4.032964943569e-28       1.824493941771e+02       6.078723052518e+01       4.032964943569e-28       5.084621489637e-08       1.153988499612e+00       1.514169419349e+03       1.514169419349e+03       4.469817959552e+02      -1.688787201231e+01       3.298692408444e-03       1.901794851648e-01 
       4.090223807296e+03       4.333303946845e-05       1.098298021507e+02       3.838848262458e+01       2.744675809064e+04       6.708691429125e+00       1.122908301335e+08       6.101697671728e+01       7.708893103504e+02       1.693783003400e+02       7.619356740443e-17       1.774285864227e+02       5.911403421865e+01       3.977079725275e-28       1.774285864227e+02       5.911403421865e+01       3.977079725275e-28       1.774285864227e+02       5.911403421865e+01       3.977079725275e-28       5.084621489637e-08       1.122228208349e+00       1.473675598218e+03       1.473675598218e+03       4.346792821247e+02      -1.631541462154e+01       3.303082302574e-03       1.910488329998e-01 
       4.061778627867e+03       4.392985559406e-05       1.105758219122e+02       3.787178091418e+01       2.744601207088e+04       6.755478106196e+00       1.115070712617e+08       6.141596364035e+01       7.496727220356e+02       1.658698815105e+02       7.461533131375e-17       1.725459480074e+02       5.748688872638e+01       3.921968846567e-28       1.725459480074e+02       5.748688872638e+01       3.921968846567e-28       1.725459480074e+02       5.748688872638e+01       3.921968846567e-28       5.084621489637e-08       1.091341992167e+00       1.434271789611e+03       1.434271789611e+03       4.227153541376e+02      -1.576240045090e+01       3.307498154985e-03       1.919224605066e-01 
       4.033531185090e+03       4.453481435179e-05       1.113267623145e+02       3.736212657111e+01       2.744526113048e+04       6.802589909802e+00       1.107287619138e+08       6.181738286924e+01       7.290400360950e+02       1.624341301119e+02       7.306978412589e-17       1.677976766206e+02       5.590452668947e+01       3.867621578854e-28       1.677976766206e+02       5.590452668947e+01       3.867621578854e-28       1.677976766206e+02       5.590452668947e+01       3.867621578854e-28       5.084621489637e-08       1.061305796483e+00       1.395928501916e+03       1.395928501916e+03       4.110806939814e+02      -1.522816802419e+01       3.311940153211e-03       1.928003769113e-01 
       4.005480104454e+03       4.514802531445e-05       1.120826539322e+02       3.685942273879e+01       2.744450523886e+04       6.850029083720e+00       1.099558642161e+08       6.222124702348e+01       7.089751834974e+02       1.590695410997e+02       7.155624880778e-17       1.631800745867e+02       5.436571562637e+01       3.814027342191e-28       1.631800745867e+02       5.436571562637e+01       3.814027342191e-28       1.631800745867e+02       5.436571562637e+01       3.814027342191e-28       5.084621489637e-08       1.032096228677e+00       1.358617044637e+03       1.358617044637e+03       3.997662400703e+02      -1.471207840044e+01       3.316408486125e-03       1.936825913174e-01 
       3.977624021005e+03       4.576959950000e-05       1.128435275066e+02       3.636357389710e+01       2.744374436528e+04       6.897797887007e+00       1.091883405580e+08       6.262756876119e+01       6.894625374203e+02       1.557746406001e+02       7.007406234822e-17       1.586895459863e+02       5.286925697307e+01       3.761175703212e-28       1.586895459863e+02       5.286925697307e+01       3.761175703212e-28       1.586895459863e+02       5.286925697307e+01       3.761175703212e-28       5.084621489637e-08       1.003690539880e+00       1.322309506570e+03       1.322309506570e+03       3.887631801884e+02      -1.421351440523e+01       3.320903343953e-03       1.945691127050e-01 
       3.949961579274e+03       4.639964939007e-05       1.136094139463e+02       3.587448584396e+01       2.744297847884e+04       6.945898594106e+00       1.084261535907e+08       6.303636077876e+01       6.704869010805e+02       1.525479852642e+02       6.862257546749e-17       1.543225938553e+02       5.141398514977e+01       3.709056373106e-28       1.543225938553e+02       5.141398514977e+01       3.709056373106e-28       1.543225938553e+02       5.141398514977e+01       3.709056373106e-28       5.084621489637e-08       9.760666072529e-01       1.286978734569e+03       1.286978734569e+03       3.780629446277e+02      -1.373187988835e+01       3.325424918282e-03       1.954599499280e-01 
       3.922491433216e+03       4.703828894868e-05       1.143803443278e+02       3.539206567709e+01       2.744220754846e+04       6.994333494942e+00       1.076692662249e+08       6.344763581070e+01       6.520334959003e+02       1.493881616362e+02       6.720115233295e-17       1.500758174625e+02       4.999876665312e+01       3.657659205609e-28       1.500758174625e+02       4.999876665312e+01       3.657659205609e-28       1.500758174625e+02       4.999876665312e+01       3.657659205609e-28       5.084621489637e-08       9.492029167654e-01       1.252598312892e+03       1.252598312892e+03       3.676571995142e+02      -1.326659900682e+01       3.329973402069e-03       1.963551117127e-01 
       3.895212246144e+03       4.768563364118e-05       1.151563498959e+02       3.491622177602e+01       2.744143154289e+04       7.043104895030e+00       1.069176416292e+08       6.386140662941e+01       6.340879499986e+02       1.462937855337e+02       6.580917028058e-17       1.459459096610e+02       4.862249917358e+01       3.606974195031e-28       1.459459096610e+02       4.862249917358e+01       3.606974195031e-28       1.459459096610e+02       4.862249917358e+01       3.606974195031e-28       5.084621489637e-08       9.230785464379e-01       1.219142543112e+03       1.219142543112e+03       3.575378403182e+02      -1.281711553225e+01       3.334548989650e-03       1.972546066560e-01 
       3.868122690662e+03       4.834180045352e-05       1.159374620648e+02       3.444686378440e+01       2.744065043072e+04       7.092215115575e+00       1.061712432280e+08       6.427768604488e+01       6.166362869995e+02       1.432635014423e+02       6.444601954220e-17       1.419296543128e+02       4.728411073693e+01       3.556991474310e-28       1.419296543128e+02       4.728411073693e+01       3.556991474310e-28       1.419296543128e+02       4.728411073693e+01       3.556991474310e-28       5.084621489637e-08       8.976731500507e-01       1.186586424581e+03       1.186586424581e+03       3.476969855431e+02      -1.238289218201e+01       3.339151876752e-03       1.981584432230e-01 
       3.841221448600e+03       4.900690791161e-05       1.167237124185e+02       3.398390259249e+01       2.743986418037e+04       7.141666493578e+00       1.054300347005e+08       6.469648690453e+01       5.996649151484e+02       1.402959819211e+02       6.311110297845e-17       1.380239237848e+02       4.598255886955e+01       3.507701313088e-28       1.380239237848e+02       4.598255886955e+01       3.507701313088e-28       1.380239237848e+02       4.598255886955e+01       3.507701313088e-28       5.084621489637e-08       8.729669412993e-01       1.154905635416e+03       1.154905635416e+03       3.381269705877e+02      -1.196340997313e+01       3.343782260500e-03       1.990666297455e-01 
       3.814507210953e+03       4.968107610103e-05       1.175151327113e+02       3.352725031996e+01       2.743907276008e+04       7.191461381939e+00       1.046939799779e+08       6.511782209292e+01       5.831606167276e+02       1.373899270216e+02       6.180383581718e-17       1.342256765130e+02       4.471682978653e+01       3.459094115820e-28       1.342256765130e+02       4.471682978653e+01       3.459094115820e-28       1.342256765130e+02       4.471682978653e+01       3.459094115820e-28       5.084621489637e-08       8.489406783869e-01       1.124076514017e+03       1.124076514017e+03       3.288203417774e+02      -1.155816759826e+01       3.348440339431e-03       1.999791744201e-01 
       3.787978677814e+03       5.036442668693e-05       1.183117548686e+02       3.307682029887e+01       2.743827613792e+04       7.241602149567e+00       1.039630432426e+08       6.554170453151e+01       5.671105377631e+02       1.345440637184e+02       6.052364539739e-17       1.305319546340e+02       4.348593760220e+01       3.411160419905e-28       1.305319546340e+02       4.348593760220e+01       3.411160419905e-28       1.305319546340e+02       4.348593760220e+01       3.411160419905e-28       5.084621489637e-08       8.255756490392e-01       1.094076041083e+03       1.094076041083e+03       3.197698505598e+02      -1.116668082298e+01       3.353126313497e-03       2.008960853060e-01 
       3.761634558314e+03       5.105708293421e-05       1.191136109873e+02       3.263252705689e+01       2.743747428180e+04       7.292091181478e+00       1.032371889256e+08       6.596814717840e+01       5.515021780154e+02       1.317571453515e+02       5.926997091836e-17       1.269398816817e+02       4.228892356241e+01       3.363890893843e-28       1.269398816817e+02       4.228892356241e+01       3.363890893843e-28       1.269398816817e+02       4.228892356241e+01       3.363890893843e-28       5.084621489637e-08       8.028536559337e-01       1.064881822119e+03       1.064881822119e+03       3.109684478602e+02      -1.078848190362e+01       3.357840384082e-03       2.018173703232e-01 
       3.735473570555e+03       5.175916972789e-05       1.199207333368e+02       3.219428630084e+01       2.743666715945e+04       7.342930878909e+00       1.025163817054e+08       6.639716302811e+01       5.363233812445e+02       1.290279510803e+02       5.804226319401e-17       1.234466603475e+02       4.112485529785e+01       3.317276335422e-28       1.234466603475e+02       4.112485529785e+01       3.317276335422e-28       1.234466603475e+02       4.112485529785e+01       3.317276335422e-28       5.084621489637e-08       7.807570025278e-01       1.036472070421e+03       1.036472070421e+03       3.024092785917e+02      -1.042311902501e+01       3.362582754010e-03       2.027430372507e-01 
       3.709494441551e+03       5.247081359374e-05       1.207331543593e+02       3.176201490031e+01       2.743585473843e+04       7.394123659422e+00       1.018005865062e+08       6.682876511124e+01       5.215623257438e+02       1.263552853488e+02       5.683998441241e-17       1.200495703017e+02       3.999282609795e+01       3.271307669923e-28       1.200495703017e+02       3.999282609795e+01       3.271307669923e-28       1.200495703017e+02       3.999282609795e+01       3.271307669923e-28       5.084621489637e-08       7.592684792788e-01       1.008825590528e+03       1.008825590528e+03       2.940856763174e+02      -1.007015575739e+01       3.367353627552e-03       2.036730937245e-01 
       3.683695907167e+03       5.319214271927e-05       1.215509066704e+02       3.133563087164e+01       2.743503698612e+04       7.445671957015e+00       1.010897684957e+08       6.726296649428e+01       5.072075151341e+02       1.237379773620e+02       5.566260790014e-17       1.167459660754e+02       3.889195420485e+01       3.225975948356e-28       1.167459660754e+02       3.889195420485e+01       3.225975948356e-28       1.167459660754e+02       3.889195420485e+01       3.225975948356e-28       5.084621489637e-08       7.383713502415e-01       9.819217621235e+02       9.819217621235e+02       2.859911580585e+02      -9.729170531825e+00       3.372153210441e-03       2.046075472354e-01 
       3.658076712052e+03       5.392328697479e-05       1.223740230600e+02       3.091505336202e+01       2.743421386973e+04       7.497578222224e+00       1.003838930842e+08       6.769978027927e+01       4.932477694106e+02       1.211748805732e+02       5.450961789169e-17       1.135332750006e+02       3.782138212664e+01       3.181272345716e-28       1.135332750006e+02       3.782138212664e+01       3.181272345716e-28       1.135332750006e+02       3.782138212664e+01       3.181272345716e-28       5.084621489637e-08       7.180493400361e-01       9.557405243766e+02       9.557405243766e+02       2.781194192460e+02      -9.399756133589e+00       3.376981709877e-03       2.055464051274e-01 
       3.632635609584e+03       5.466437793486e-05       1.232025364928e+02       3.050020263391e+01       2.743338535630e+04       7.549844922242e+00       9.968292592208e+07       6.813921960357e+01       4.796722162374e+02       1.186648721817e+02       5.338050930349e-17       1.104089952062e+02       3.678027596965e+01       3.137188159269e-28       1.104089952062e+02       3.678027596965e+01       3.137188159269e-28       1.104089952062e+02       3.678027596965e+01       3.137188159269e-28       5.084621489637e-08       6.982866211731e-01       9.302623607098e+02       9.302623607098e+02       2.704643288110e+02      -9.081519212792e+00       3.381839334543e-03       2.064896745957e-01 
       3.607371361806e+03       5.541554889999e-05       1.240364801086e+02       3.009100004960e+01       2.743255141268e+04       7.602474541022e+00       9.898683289878e+07       6.858129763953e+01       4.664702824800e+02       1.162068526408e+02       5.227478751271e-17       1.073706936705e+02       3.576782478900e+01       3.093714806853e-28       1.073706936705e+02       3.576782478900e+01       3.093714806853e-28       1.073706936705e+02       3.576782478900e+01       3.093714806853e-28       5.084621489637e-08       6.790678017287e-01       9.054682839850e+02       9.054682839850e+02       2.630199244101e+02      -8.774079811721e+00       3.386726294610e-03       2.074373626846e-01 
       3.582282739366e+03       5.617693491854e-05       1.248758872234e+02       2.968736805598e+01       2.743171200557e+04       7.655469579389e+00       9.829558014080e+07       6.902602759422e+01       4.536316859722e+02       1.137997451766e+02       5.119196814060e-17       1.044160043260e+02       3.478323995708e+01       3.050843825212e-28       1.044160043260e+02       3.478323995708e+01       3.050843825212e-28       1.044160043260e+02       3.478323995708e+01       3.050843825212e-28       5.084621489637e-08       6.603779133578e-01       8.813398220911e+02       8.813398220911e+02       2.557804077822e+02      -8.477070908312e+00       3.391642801754e-03       2.083894762855e-01 
       3.557368521458e+03       5.694867280895e-05       1.257207913297e+02       2.928923016958e+01       2.743086710146e+04       7.708832555156e+00       9.760913401014e+07       6.947342270915e+01       4.411464275084e+02       1.114424953161e+02       5.013157684036e-17       1.015426262173e+02       3.382575454943e+01       3.008566868346e-28       1.015426262173e+02       3.382575454943e+01       3.008566868346e-28       1.015426262173e+02       3.382575454943e+01       3.008566868346e-28       5.084621489637e-08       6.422023996381e-01       8.578590039268e+02       8.578590039268e+02       2.487401402334e+02      -8.190137975198e+00       3.396589069158e-03       2.093460221354e-01 
       3.532627495764e+03       5.773090118219e-05       1.265712260972e+02       2.889651096179e+01       2.743001666669e+04       7.762566003229e+00       9.692746110269e+07       6.992349625993e+01       4.290047830574e+02       1.091340704256e+02       4.909314908933e-17       9.874832170886e+01       3.289462274743e+01       2.966875705886e-28       9.874832170886e+01       3.289462274743e+01       2.966875705886e-28       9.874832170886e+01       3.289462274743e+01       2.966875705886e-28       5.084621489637e-08       6.245271047343e-01       8.350083457651e+02       8.350083457651e+02       2.418936382455e+02      -7.912938553805e+00       3.401565311529e-03       2.103070068141e-01 
       3.508058458391e+03       5.852376046451e-05       1.274272253735e+02       2.850913604426e+01       2.742916066742e+04       7.816672475726e+00       9.625052824655e+07       7.037626155599e+01       4.171972961896e+02       1.068734592579e+02       4.807622998556e-17       9.603091474308e+01       3.198911925753e+01       2.925762221496e-28       9.603091474308e+01       3.198911925753e+01       2.925762221496e-28       9.603091474308e+01       3.198911925753e+01       2.925762221496e-28       5.084621489637e-08       6.073382623742e-01       8.127708379900e+02       8.127708379900e+02       2.352355692057e+02      -7.645141842982e+00       3.406571745110e-03       2.112724367432e-01 
       3.483660213815e+03       5.932739292049e-05       1.282888231844e+02       2.812703205450e+01       2.742829906961e+04       7.871154542089e+00       9.557830250046e+07       7.083173194024e+01       4.057147707130e+02       1.046596715100e+02       4.708037404857e-17       9.338828914535e+01       3.110853874639e+01       2.885218411287e-28       9.338828914535e+01       3.110853874639e+01       2.885218411287e-28       9.338828914535e+01       3.110853874639e+01       2.885218411287e-28       5.084621489637e-08       5.906224851284e-01       7.911299321950e+02       7.911299321950e+02       2.287607472544e+02      -7.386428301666e+00       3.411608587682e-03       2.122423181833e-01 
       3.459431574824e+03       6.014194267631e-05       1.291560537351e+02       2.775012664176e+01       2.742743183905e+04       7.926014789197e+00       9.491075115218e+07       7.128992078880e+01       3.945482635115e+02       1.024917373888e+02       4.610514502419e-17       9.081838697626e+01       3.025219529162e+01       2.845236382265e-28       9.081838697626e+01       3.025219529162e+01       2.845236382265e-28       9.081838697626e+01       3.025219529162e+01       2.845236382265e-28       5.084621489637e-08       5.743667539851e-01       7.700695286338e+02       7.700695286338e+02       2.224641292458e+02      -7.136489265105e+00       3.416676058586e-03       2.132166572327e-01 
       3.435371362457e+03       6.096755574334e-05       1.300289514100e+02       2.737834845299e+01       2.742655894138e+04       7.981255821480e+00       9.424784171690e+07       7.175084151061e+01       3.836890775807e+02       1.003687071866e+02       4.515011569349e-17       8.831920692908e+01       2.941942184756e+01       2.805808350790e-28       8.831920692908e+01       2.941942184756e+01       2.805808350790e-28       8.831920692908e+01       2.941942184756e+01       2.805808350790e-28       5.084621489637e-08       5.585584082114e-01       7.495739640136e+02       7.495739640136e+02       2.163408108215e+02      -6.895026574175e+00       3.421774378725e-03       2.141954598249e-01 
       3.411478405951e+03       6.180438004200e-05       1.309075507740e+02       2.701162711909e+01       2.742568034202e+04       8.036880261041e+00       9.358954193564e+07       7.221450754715e+01       3.731287552552e+02       9.828965086528e+01       4.421486768569e-17       8.588880277126e+01       2.860956972586e+01       2.766926641065e-28       8.588880277126e+01       2.860956972586e+01       2.766926641065e-28       8.588880277126e+01       2.860956972586e+01       2.766926641065e-28       5.084621489637e-08       5.431851354941e-01       7.296279996206e+02       7.296279996206e+02       2.103860225903e+02      -6.661752217342e+00       3.426903770579e-03       2.151787317270e-01 
