# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   93       3.829954560832e-10       1.016408831304e-13      -2.860272129236e-12       4.393696754928e-16       1.382735937696e-11       1.994821210669e-12      -9.248530558366e-15 
   94       3.875791368490e-10       1.039756644040e-13      -2.958861611690e-12       4.489481663883e-16       1.344805887018e-11       1.949906174141e-12      -9.063023038119e-15 
   95       3.921954436429e-10       1.063008383614e-13      -3.057913063087e-12       4.586348511838e-16       1.308154335077e-11       1.906305489639e-12      -8.897313986350e-15 
   96       3.968445597155e-10       1.086143567732e-13      -3.157362238724e-12       4.684306195173e-16       1.272776800938e-11       1.864029412517e-12      -8.750100959309e-15 
   97       4.015264916313e-10       1.109141471186e-13      -3.257144451769e-12       4.783364193900e-16       1.238657054861e-11       1.823075832358e-12      -8.619860130608e-15 
   98       4.062410613087e-10       1.131981132882e-13      -3.357194621896e-12       4.883532585984e-16       1.205766685217e-11       1.783429798444e-12      -8.504839431113e-15 
   99       4.109878980606e-10       1.154641362871e-13      -3.457447323926e-12       4.984822061646e-16       1.174064665409e-11       1.745063045240e-12      -8.403051688835e-15 
  100       4.157664306335e-10       1.177100749386e-13      -3.557836836457e-12       5.087243937681e-16       1.143496920791e-11       1.707933517862e-12      -8.312267768823e-15 
  101       4.205758792485e-10       1.199337665872e-13      -3.658297190507e-12       5.190810171761e-16       1.113995895591e-11       1.671984897561e-12      -8.230009713052e-15 
  102       4.254152476408e-10       1.221330278019e-13      -3.758762218144e-12       5.295533376753e-16       1.085480119827e-11       1.637146127194e-12      -8.153543880324e-15 
  103       4.302833150998e-10       1.243056550794e-13      -3.859165601126e-12       5.401426835027e-16       1.057853776230e-11       1.603330936705e-12      -8.079874086149e-15 
  104       4.351788876305e-10       1.264494604626e-13      -3.959438503132e-12       5.508503340827e-16       1.031028375296e-11       1.570458167583e-12      -8.006327180408e-15 
  105       4.401016072211e-10       1.285623823616e-13      -4.059501997432e-12       5.616771518472e-16       1.004992047867e-11       1.538516895144e-12      -7.932414644801e-15 
  106       4.450512375649e-10       1.306423910833e-13      -4.159273702215e-12       5.726239031161e-16       9.797488491628e-12       1.507509259624e-12      -7.858210851560e-15 
  107       4.500274096505e-10       1.326874563278e-13      -4.258670127464e-12       5.836913709917e-16       9.552972986704e-12       1.477430209767e-12      -7.783782736442e-15 
  108       4.550296166494e-10       1.346955482744e-13      -4.357606697042e-12       5.948803555016e-16       9.316301900165e-12       1.448267256862e-12      -7.709189448921e-15 
  109       4.600572088034e-10       1.366646386691e-13      -4.455997770769e-12       6.061916737423e-16       9.087344008312e-12       1.420000228779e-12      -7.634482002389e-15 
  110       4.651093883123e-10       1.385927019113e-13      -4.553756666510e-12       6.176261600222e-16       8.865907026151e-12       1.392601024004e-12      -7.559702924351e-15 
  111       4.701852042213e-10       1.404777161410e-13      -4.650795682252e-12       6.291846660052e-16       8.651735706055e-12       1.366033365680e-12      -7.484885906621e-15 
  112       4.752835473086e-10       1.423176643253e-13      -4.747026118192e-12       6.408680608532e-16       8.444509936429e-12       1.340252555638e-12      -7.410055455524e-15 
