# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_nudm           12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       1.793255282964e+06       2.348962781355e-10       2.583398192382e-01       6.944758472302e+06       1.408748231971e+04       7.855810936529e-03       2.526246618096e+10       1.491385503036e-01       2.845433999075e+13       1.426346826664e+10       7.723960008717e+10       3.759359733323e-08       1.968382717951e+13       4.822967023861e+13       4.822967023861e+13       1.604605572342e+13      -2.485667720580e+14       2.000531120145e-04       5.855698317723e-02 
       1.780789706630e+06       2.381952920617e-10       2.601473398354e-01       6.848588448090e+06       1.408748051219e+04       7.910800780653e-03       2.508685437593e+10       1.501819260070e-01       2.767136571092e+13       1.396807951059e+10       7.564000951350e+10       3.759359733323e-08       1.914218993136e+13       4.690316373131e+13       4.690316373131e+13       1.560451854743e+13      -2.400482551128e+14       2.001348417734e-04       5.855259816602e-02 
       1.768410782763e+06       2.415406317749e-10       2.619675010319e-01       6.753750483798e+06       1.408747869203e+04       7.966175541995e-03       2.491246330841e+10       1.512325970008e-01       2.690993641259e+13       1.367880809019e+10       7.407354556441e+10       3.759359733323e-08       1.861545683116e+13       4.561314559741e+13       4.561314559741e+13       1.517513108125e+13      -2.318216828923e+14       2.002165988974e-04       5.854835317144e-02 
       1.756117909014e+06       2.449329476401e-10       2.638003911434e-01       6.660226126775e+06       1.408747685914e+04       8.021937914812e-03       2.473928449262e+10       1.522906142353e-01       2.616945924623e+13       1.339552731892e+10       7.253952220657e+10       3.759359733323e-08       1.810321776402e+13       4.435861205978e+13       4.435861205978e+13       1.475755900342e+13      -2.238770496405e+14       2.002983835891e-04       5.854424902957e-02 
       1.743910487217e+06       2.483728991494e-10       2.656460991020e-01       6.567997180001e+06       1.408747501343e+04       8.078090612217e-03       2.456730950180e+10       1.533560290153e-01       2.544935767562e+13       1.311811313390e+10       7.103726761400e+10       3.759359733323e-08       1.760507390012e+13       4.313858695650e+13       4.313858695650e+13       1.435147719192e+13      -2.162046925346e+14       2.003801960525e-04       5.854028658239e-02 
       1.731787923368e+06       2.518611550501e-10       2.675047144567e-01       6.477045698549e+06       1.408747315481e+04       8.134636366314e-03       2.439652996775e+10       1.544288930035e-01       2.474907102899e+13       1.284644404150e+10       6.956612387383e+10       3.759359733323e-08       1.712063738419e+13       4.195212098109e+13       4.195212098109e+13       1.395656947106e+13      -2.087952799310e+14       2.004620364931e-04       5.853646667788e-02 
       1.719749627590e+06       2.553983934742e-10       2.693763273837e-01       6.387353986095e+06       1.408747128320e+04       8.191577928329e-03       2.422693758044e+10       1.555092582222e-01       2.406805406246e+13       1.258040106413e+10       6.812544669818e+10       3.759359733323e-08       1.664953103346e+13       4.079829094368e+13       4.079829094368e+13       1.357252836531e+13      -2.016398000145e+14       2.005439051178e-04       5.853279017001e-02 
       1.707795014107e+06       2.589853020706e-10       2.712610286890e-01       6.298904591468e+06       1.408746939850e+04       8.248918068743e-03       2.405852408762e+10       1.565971770565e-01       2.340577653554e+13       1.231986768821e+10       6.671460514200e+10       3.759359733323e-08       1.619138804405e+13       3.967619905242e+13       3.967619905242e+13       1.319905485986e+13      -1.947295498363e+14       2.006258021351e-04       5.852925791879e-02 
       1.695923501215e+06       2.626225781382e-10       2.731589098094e-01       6.211680305261e+06       1.408746750062e+04       8.306659577429e-03       2.389128129437e+10       1.576927022562e-01       2.276172279825e+13       1.206472981304e+10       6.533298132674e+10       3.759359733323e-08       1.574585170537e+13       3.858497221477e+13       3.858497221477e+13       1.283585816788e+13      -1.880561247282e+14       2.007077277552e-04       5.852587079033e-02 
       1.684134511253e+06       2.663109287612e-10       2.750700628185e-01       6.125664156474e+06       1.408746558946e+04       8.364805263788e-03       2.372520106278e+10       1.587958869386e-01       2.213539138969e+13       1.181487570090e+10       6.397997016977e+10       3.759359733323e-08       1.531257512235e+13       3.752376135791e+13       3.752376135791e+13       1.248265550401e+13      -1.816114080788e+14       2.007896821897e-04       5.852262965687e-02 
       1.672427470577e+06       2.700510709465e-10       2.769945804339e-01       6.040839409217e+06       1.408746366495e+04       8.423357956880e-03       2.356027531147e+10       1.599067845912e-01       2.152629464753e+13       1.157019592808e+10       6.265497911933e+10       3.759359733323e-08       1.489122094538e+13       3.649174076796e+13       3.649174076796e+13       1.213917186430e+13      -1.753875614611e+14       2.008716656516e-04       5.851953539681e-02 
       1.660801809528e+06       2.738437317631e-10       2.789325560207e-01       5.957189559450e+06       1.408746172697e+04       8.482320505571e-03       2.339649601527e+10       1.610254490741e-01       2.093395832838e+13       1.133058333700e+10       6.135742789510e+10       3.759359733323e-08       1.448146110761e+13       3.548810744723e+13       3.548810744723e+13       1.180513981200e+13      -1.693770150976e+14       2.009536783559e-04       5.851658889477e-02 
       1.649256962410e+06       2.776896484825e-10       2.808840835914e-01       5.874698331772e+06       1.408745977544e+04       8.541695778663e-03       2.323385520478e+10       1.621519346223e-01       2.035792123851e+13       1.109593298922e+10       6.008674823401e+10       3.759359733323e-08       1.408297656959e+13       3.451208048932e+13       3.451208048932e+13       1.148029926937e+13      -1.635724586527e+14       2.010357205188e-04       5.851379104160e-02 
       1.637792367457e+06       2.815895687227e-10       2.828492578155e-01       5.793349676251e+06       1.408745781027e+04       8.601486665038e-03       2.307234496599e+10       1.632862958488e-01       1.979773487477e+13       1.086614211952e+10       5.884238364138e+10       3.759359733323e-08       1.369545707078e+13       3.356290047131e+13       3.356290047131e+13       1.116439731518e+13      -1.579668323407e+14       2.011177923581e-04       5.851114273448e-02 
       1.626407466809e+06       2.855442505925e-10       2.848281740226e-01       5.713127765304e+06       1.408745583135e+04       8.661696073798e-03       2.291195743991e+10       1.644285877472e-01       1.925296307540e+13       1.064111009090e+10       5.762378914723e+10       3.759359733323e-08       1.331860088805e+13       3.263982886269e+13       3.263982886269e+13       1.085718798782e+13      -1.525533183383e+14       2.011998940936e-04       5.850864487690e-02 
       1.615101706484e+06       2.895544628393e-10       2.868209282078e-01       5.634016990616e+06       1.408745383860e+04       8.722326934405e-03       2.275268482219e+10       1.655788656937e-01       1.872318168042e+13       1.042073835049e+10       5.643043106756e+10       3.759359733323e-08       1.295211460071e+13       3.174214745055e+13       3.174214745055e+13       1.055843209371e+13      -1.473253324916e+14       2.012820259463e-04       5.850629837872e-02 
       1.603874536351e+06       2.936209849977e-10       2.888276170361e-01       5.556001960100e+06       1.408745183191e+04       8.783382196827e-03       2.259451936272e+10       1.667371854506e-01       1.820797820137e+13       1.020493038638e+10       5.526178677068e+10       3.759359733323e-08       1.259571286210e+13       3.086915778063e+13       3.086915778063e+13       1.026789702116e+13      -1.422765163074e+14       2.013641881389e-04       5.850410415625e-02 
       1.592725410102e+06       2.977446075412e-10       2.908483378415e-01       5.479067494901e+06       1.408744981119e+04       8.844864831675e-03       2.243745336526e+10       1.679036031683e-01       1.770695150019e+13       9.993591685376e+09       5.411734444830e+10       3.759359733323e-08       1.224911817736e+13       3.002018061369e+13       3.002018061369e+13       9.985356559184e+12      -1.374007292186e+14       2.014463808960e-04       5.850206313224e-02 
       1.581653785227e+06       3.019261320355e-10       2.928831886402e-01       5.403198626448e+06       1.408744777634e+04       8.906777830354e-03       2.228147918709e+10       1.690781753885e-01       1.721971147683e+13       9.786629691598e+09       5.299660289135e+10       3.759359733323e-08       1.191206068744e+13       2.919455539685e+13       2.919455539685e+13       9.710590721421e+12      -1.326920411155e+14       2.015286044436e-04       5.850017623595e-02 
       1.570659122989e+06       3.061663712939e-10       2.949322681325e-01       5.328380593531e+06       1.408744572726e+04       8.969124205207e-03       2.212658923858e+10       1.702609590463e-01       1.674587876557e+13       9.583953765940e+09       5.189907127053e+10       3.759359733323e-08       1.158427795892e+13       2.839163974952e+13       2.839163974952e+13       9.443385574827e+12      -1.281447251322e+14       2.016108590095e-04       5.849844440319e-02 
       1.559740888394e+06       3.104661495354e-10       2.969956757042e-01       5.254598839438e+06       1.408744366385e+04       9.031906989659e-03       2.197277598290e+10       1.714520114738e-01       1.628508443962e+13       9.385475146381e+09       5.082426892134e+10       3.759359733323e-08       1.126551477973e+13       2.761080896342e+13       2.761080896342e+13       9.183533073117e+12      -1.237532506808e+14       2.016931448230e-04       5.849686857636e-02 
       1.548898550167e+06       3.148263025443e-10       2.990735114345e-01       5.181839009114e+06       1.408744158602e+04       9.095129238365e-03       2.182003193559e+10       1.726513904018e-01       1.583696972391e+13       9.191106909108e+09       4.977172513353e+10       3.759359733323e-08       1.095552296043e+13       2.685145551637e+13       2.685145551637e+13       8.930830894777e+12      -1.195122767241e+14       2.017754621154e-04       5.849544970452e-02 
       1.538131580727e+06       3.192476778323e-10       3.011658761006e-01       5.110086946373e+06       1.408743949365e+04       9.158794027361e-03       2.166834966420e+10       1.738591539636e-01       1.540118571567e+13       9.000763930452e+09       4.874097894502e+10       3.759359733323e-08       1.065406114095e+13       2.611298859949e+13       2.611298859949e+13       8.685082285539e+12      -1.154166452791e+14       2.018578111193e-04       5.849418874337e-02 
       1.527439456159e+06       3.237311348034e-10       3.032728711823e-01       5.039328691140e+06       1.408743738666e+04       9.222904454213e-03       2.151772178799e+10       1.750753606971e-01       1.497739311287e+13       8.814362849604e+09       4.773157893996e+10       3.759359733323e-08       1.036089460269e+13       2.539483365735e+13       2.539483365735e+13       8.446095905187e+12      -1.114613751430e+14       2.019401920695e-04       5.849308665536e-02 
       1.516821656192e+06       3.282775449204e-10       3.053945988668e-01       4.969550476735e+06       1.408743526493e+04       9.287463638166e-03       2.136814097748e+10       1.763000695476e-01       1.456526194997e+13       8.631822032109e+09       4.674308305107e+10       3.759359733323e-08       1.007579508576e+13       2.469643194082e+13       2.469643194082e+13       8.213685678578e+12      -1.076416558339e+14       2.020226052020e-04       5.849214440972e-02 
       1.506277664169e+06       3.328877918739e-10       3.075311620523e-01       4.900738727192e+06       1.408743312836e+04       9.352474720296e-03       2.121959995417e+10       1.775333398711e-01       1.416447134104e+13       8.453061534115e+09       4.577505836603e+10       3.759359733323e-08       9.798540611263e+12       2.401724007220e+13       2.401724007220e+13       7.987670650767e+12      -1.039528417402e+14       2.021050507550e-04       5.849136298246e-02 
       1.495806967028e+06       3.375627717540e-10       3.096826643523e-01       4.832880054620e+06       1.408743097686e+04       9.417940863664e-03       2.107209149014e+10       1.787752314368e-01       1.377470922990e+13       8.278003067359e+09       4.482708093786e+10       3.759359733323e-08       9.528915308438e+12       2.335672962235e+13       2.335672962235e+13       7.767874846113e+12      -1.003904464693e+14       2.021875289682e-04       5.849074335650e-02 
       1.485409055269e+06       3.423033932240e-10       3.118492101075e-01       4.765961256595e+06       1.408742881032e+04       9.483865253470e-03       2.092560840773e+10       1.800258044300e-01       1.339567214719e+13       8.106569964883e+09       4.389873559931e+10       3.759359733323e-08       9.266709246612e+12       2.271438669936e+13       2.271438669936e+13       7.554127131266e+12      -9.695013739084e+13       2.022700400831e-04       5.849028652161e-02 
       1.475083422937e+06       3.471105776967e-10       3.140309043829e-01       4.699969313591e+06       1.408742662862e+04       9.550251097205e-03       2.078014357915e+10       1.812851194549e-01       1.302706497403e+13       7.938687147459e+09       4.298961578098e+10       3.759359733323e-08       9.011718271739e+12       2.208971154869e+13       2.208971154869e+13       7.346261081922e+12      -9.362773036656e+13       2.023525843431e-04       5.848999347455e-02 
       1.464829567593e+06       3.519852595133e-10       3.162278529744e-01       4.634891386446e+06       1.408742443167e+04       9.617101624813e-03       2.063568992617e+10       1.825532375378e-01       1.266860071229e+13       7.774281090703e+09       4.209932333328e+10       3.759359733323e-08       8.763743847440e+12       2.148221816415e+13       2.148221816415e+13       7.144114853244e+12      -9.041918466104e+13       2.024351619932e-04       5.848986521907e-02 
       1.454646990291e+06       3.569283861247e-10       3.184401624148e-01       4.570714813866e+06       1.408742221936e+04       9.684420088840e-03       2.049224041978e+10       1.838302201298e-01       1.232000026113e+13       7.613279792880e+09       4.122746835209e+10       3.759359733323e-08       8.522592900426e+12       2.089143390970e+13       2.089143390970e+13       6.947531053851e+12      -8.732059802669e+13       2.025177732805e-04       5.848990276595e-02 
       1.444535195553e+06       3.619409182750e-10       3.206679399827e-01       4.507427109957e+06       1.408741999159e+04       9.752209764600e-03       2.034978807980e+10       1.851161291095e-01       1.198099219965e+13       7.455612743369e+09       4.037366900795e+10       3.759359733323e-08       8.288077670174e+12       2.031689915157e+13       2.031689915157e+13       6.756356623274e+12      -8.432820195725e+13       2.026004184535e-04       5.849010713308e-02 
       1.434493691345e+06       3.670238301885e-10       3.229112937024e-01       4.445015961795e+06       1.408741774823e+04       9.820473950328e-03       2.020832597459e+10       1.864110267867e-01       1.165131257561e+13       7.301210891783e+09       3.953755137889e+10       3.759359733323e-08       8.060015562732e+12       1.975816690061e+13       1.975816690061e+13       6.570442712780e+12      -8.143835710397e+13       2.026830977629e-04       5.849047934547e-02 
       1.424521989053e+06       3.721781097579e-10       3.251703323476e-01       4.383469227034e+06       1.408741548919e+04       9.889215967344e-03       2.006784722070e+10       1.877149759044e-01       1.133070469990e+13       7.150006617728e+09       3.871874928665e+10       3.759359733323e-08       7.838229008554e+12       1.921480246436e+13       1.921480246436e+13       6.389644569484e+12      -7.864754884898e+13       2.027658114611e-04       5.849102043534e-02 
       1.414619603462e+06       3.774047587367e-10       3.274451654561e-01       4.322774931539e+06       1.408741321436e+04       9.958439160216e-03       1.992834498251e+10       1.890280396428e-01       1.101891894666e+13       7.001933701190e+09       3.791690413627e+10       3.759359733323e-08       7.622545324246e+12       1.868638310874e+13       1.868638310874e+13       6.213821423635e+12      -7.595238303025e+13       2.028485598023e-04       5.849173144211e-02 
       1.404786052726e+06       3.827047929332e-10       3.297359033222e-01       4.262921267057e+06       1.408741092362e+04       1.002814689692e-02       1.978981247194e+10       1.903502816214e-01       1.071571255896e+13       6.856927293532e+09       3.713166475913e+10       3.759359733323e-08       7.412796578111e+12       1.817249772912e+13       1.817249772912e+13       6.042836379024e+12      -7.334958181312e+13       2.029313430428e-04       5.849261341250e-02 
       1.395020858352e+06       3.880792424074e-10       3.320426570135e-01       4.203896588917e+06       1.408740861687e+04       1.009834256899e-02       1.965224294806e+10       1.916817659028e-01       1.042084945976e+13       6.714923889095e+09       3.636268725908e+10       3.759359733323e-08       7.208819459398e+12       1.767274653031e+13       1.767274653031e+13       5.876556306387e+12      -7.083597970340e+13       2.030141614405e-04       5.849366740056e-02 
       1.385323545170e+06       3.935291516712e-10       3.343655383687e-01       4.145689413768e+06       1.408740629399e+04       1.016902959173e-02       1.951562971685e+10       1.930225569953e-01       1.013410006812e+13       6.575861297386e+09       3.560963486187e+10       3.759359733323e-08       7.010455151150e+12       1.718674071543e+13       1.718674071543e+13       5.714851739758e+12      -6.840851969704e+13       2.030970152554e-04       5.849489446771e-02 
       1.375693641317e+06       3.990555798907e-10       3.367046600088e-01       4.088288417341e+06       1.408740395487e+04       1.024021140432e-02       1.937996613077e+10       1.943727198561e-01       9.855241120429e+12       6.439678615840e+09       3.487217776765e+10       3.759359733323e-08       6.817549206551e+12       1.671410218336e+13       1.671410218336e+13       5.557596775660e+12      -6.606424956177e+13       2.031799047494e-04       5.849629568279e-02 
       1.366130678205e+06       4.046596010918e-10       3.390601353331e-01       4.031682432243e+06       1.408740159939e+04       1.031189147001e-02       1.924524558853e+10       1.957323198946e-01       9.584055496581e+12       6.306316203149e+09       3.414999300653e+10       3.759359733323e-08       6.629951428668e+12       1.625446323446e+13       1.625446323446e+13       5.404668975083e+12      -6.380031824621e+13       2.032628301861e-04       5.849787212214e-02 
       1.356634190509e+06       4.103423043686e-10       3.414320785378e-01       3.975860445790e+06       1.408739922745e+04       1.038407327630e-02       1.911146153470e+10       1.971014229751e-01       9.320332050932e+12       6.175715653143e+09       3.344276429714e+10       3.759359733323e-08       6.447515753512e+12       1.580746628440e+13       1.580746628440e+13       5.255949268148e+12      -6.161397241206e+13       2.033457918315e-04       5.849962486960e-02 
       1.347203716133e+06       4.161047940945e-10       3.438206046103e-01       3.920811597856e+06       1.408739683892e+04       1.045676033510e-02       1.897860745944e+10       1.984800954205e-01       9.063865447896e+12       6.047819769209e+09       3.275018190811e+10       3.759359733323e-08       6.270100136312e+12       1.537276358589e+13       1.537276358589e+13       5.111321861403e+12      -5.950255308513e+13       2.034287899531e-04       5.850155501659e-02 
       1.337838796198e+06       4.219481901364e-10       3.462258293384e-01       3.866525178768e+06       1.408739443370e+04       1.052995618289e-02       1.884667689814e+10       1.998684040149e-01       8.814456002068e+12       5.922572539242e+09       3.207194252244e+10       3.759359733323e-08       6.097566440918e+12       1.495001695805e+13       1.495001695805e+13       4.970674147662e+12      -5.746349242114e+13       2.035118248206e-04       5.850366366215e-02 
       1.328538975012e+06       4.278736280721e-10       3.486478693212e-01       3.812990627213e+06       1.408739201166e+04       1.060366438091e-02       1.871566343116e+10       2.012664160072e-01       8.571909522753e+12       5.799919111117e+09       3.140774910464e+10       3.759359733323e-08       5.929780332247e+12       1.453889752322e+13       1.453889752322e+13       4.833896618334e+12      -5.549431058242e+13       2.035948967057e-04       5.850595191301e-02 
       1.319303800052e+06       4.338822594104e-10       3.510868419635e-01       3.760197528189e+06       1.408738957268e+04       1.067788851532e-02       1.858556068344e+10       2.026741991142e-01       8.336037162768e+12       5.679805768664e+09       3.075731077066e+10       3.759359733323e-08       5.766611171695e+12       1.413908545100e+13       1.413908545100e+13       4.700882778154e+12      -5.359261272158e+13       2.036780058819e-04       5.850842088361e-02 
       1.310132821939e+06       4.399752518144e-10       3.535428654905e-01       3.708135610976e+06       1.408738711666e+04       1.075263219738e-02       1.845636232428e+10       2.040918215239e-01       8.106655271405e+12       5.562179908143e+09       3.012034266047e+10       3.759359733323e-08       5.607931915414e+12       1.375026970939e+13       1.375026970939e+13       4.571529062273e+12      -5.175608606863e+13       2.037611526251e-04       5.851107169618e-02 
       1.301025594419e+06       4.461537893282e-10       3.560160589550e-01       3.656794747134e+06       1.408738464347e+04       1.082789906363e-02       1.832806206697e+10       2.055193518985e-01       7.883585251440e+12       5.446990015208e+09       2.949656581335e+10       3.759359733323e-08       5.453619015401e+12       1.337214782267e+13       1.337214782267e+13       4.445734755614e+12      -4.998249711794e+13       2.038443372128e-04       5.851390548075e-02 
       1.291981674341e+06       4.524190726062e-10       3.585065422303e-01       3.606164948539e+06       1.408738215298e+04       1.090369277604e-02       1.820065366848e+10       2.069568593778e-01       7.666653420081e+12       5.334185642346e+09       2.888570704569e+10       3.759359733323e-08       5.303552323305e+12       1.300442563607e+13       1.300442563607e+13       4.323401914462e+12      -4.826968891153e+13       2.039275599248e-04       5.851692337527e-02 
       1.283000621632e+06       4.587723191462e-10       3.610144360318e-01       3.556236365432e+06       1.408737964509e+04       1.098001702224e-02       1.807413092920e+10       2.084044135829e-01       7.455690873734e+12       5.223717386781e+09       2.828749883134e+10       3.759359733323e-08       5.157614996872e+12       1.264681708682e+13       1.264681708682e+13       4.204435290202e+12      -4.661557841556e+13       2.040108210430e-04       5.852012652558e-02 
       1.274081999281e+06       4.652147635254e-10       3.635398619117e-01       3.506999284506e+06       1.408737711966e+04       1.105687551566e-02       1.794848769263e+10       2.098620846188e-01       7.250533356495e+12       5.115536868841e+09       2.770167918448e+10       3.759359733323e-08       5.015693408980e+12       1.229904398153e+13       1.229904398153e+13       4.088742255158e+12      -4.501815398671e+13       2.040941208512e-04       5.852351608553e-02 
       1.265225373312e+06       4.717476576400e-10       3.660829422679e-01       3.458444127015e+06       1.408737457658e+04       1.113427199569e-02       1.782371784502e+10       2.113299430784e-01       7.051021132264e+12       5.009596710769e+09       2.712799154487e+10       3.759359733323e-08       4.877677059164e+12       1.196083577968e+13       1.196083577968e+13       3.976232730476e+12      -4.347547292540e+13       2.041774596353e-04       5.852709321699e-02 
       1.256430312768e+06       4.783722709475e-10       3.686438003569e-01       3.410561446908e+06       1.408737201573e+04       1.121221022794e-02       1.769981531517e+10       2.128080600454e-01       6.856998860371e+12       4.905850515974e+09       2.656618466545e+10       3.759359733323e-08       4.743458487580e+12       1.163192938313e+13       1.163192938313e+13       3.866819115984e+12      -4.198565911283e+13       2.042608376835e-04       5.853085908993e-02 
       1.247696389686e+06       4.850898907135e-10       3.712225602831e-01       3.363341928993e+06       1.408736943697e+04       1.129069400435e-02       1.757677407405e+10       2.142965070980e-01       6.668315474629e+12       4.804252848711e+09       2.601601250238e+10       3.759359733323e-08       4.612933191341e+12       1.131206893132e+13       1.131206893132e+13       3.760416221990e+12      -4.054690072908e+13       2.043442552860e-04       5.853481488246e-02 
       1.239023179079e+06       4.919018222609e-10       3.738193470253e-01       3.316776387124e+06       1.408736684018e+04       1.136972714338e-02       1.745458813454e+10       2.157953563122e-01       6.484824065715e+12       4.704759214184e+09       2.547723410722e+10       3.759359733323e-08       4.485999543146e+12       1.100100560218e+13       1.100100560218e+13       3.656941202954e+12      -3.915744804939e+13       2.044277127351e-04       5.853896178087e-02 
       1.230410258914e+06       4.988093892230e-10       3.764342864251e-01       3.270855762411e+06       1.408736422524e+04       1.144931349025e-02       1.733325155116e+10       2.173046802652e-01       6.306381766783e+12       4.607326039058e+09       2.494961352145e+10       3.759359733323e-08       4.362558712157e+12       1.069849741850e+13       1.069849741850e+13       3.556313492980e+12      -3.781561131591e+13       2.045112103253e-04       5.854330097972e-02 
       1.221857210092e+06       5.058139338005e-10       3.790675052023e-01       3.225571121461e+06       1.408736159202e+04       1.152945691707e-02       1.721275841975e+10       2.188245520390e-01       6.132849642230e+12       4.511910652377e+09       2.443291967311e+10       3.759359733323e-08       4.242514587047e+12       1.040430905960e+13       1.040430905960e+13       3.458454743092e+12      -3.651975868250e+13       2.045947483533e-04       5.854783368185e-02 
       1.213363616426e+06       5.129168170213e-10       3.817191309608e-01       3.180913654633e+06       1.408735894040e+04       1.161016132306e-02       1.709310287717e+10       2.203550452237e-01       5.964092579523e+12       4.418471266876e+09       2.392692627560e+10       3.759359733323e-08       4.125773701167e+12       1.011821167823e+13       1.011821167823e+13       3.363288760230e+12      -3.526831422990e+13       2.046783271178e-04       5.855256109849e-02 
       1.204929064624e+06       5.201194190046e-10       3.843892921905e-01       3.136874674331e+06       1.408735627023e+04       1.169143063472e-02       1.697427910107e+10       2.218962339210e-01       5.799979183995e+12       4.326966960679e+09       2.343141172859e+10       3.759359733323e-08       4.012245159775e+12       9.839982722459e+12       9.839982722459e+12       3.270741447923e+12      -3.405975604893e+13       2.047619469201e-04       5.855748444925e-02 
       1.196553144264e+06       5.274231392288e-10       3.870781182759e-01       3.093445613308e+06       1.408735358141e+04       1.177326880604e-02       1.685628130955e+10       2.234481927482e-01       5.640381676546e+12       4.237357659380e+09       2.294615902097e+10       3.759359733323e-08       3.901840569266e+12       9.569405762493e+12       9.569405762493e+12       3.180740748604e+12      -3.289261438942e+13       2.048456080633e-04       5.856260496222e-02 
       1.188235447781e+06       5.348293968023e-10       3.897857395041e-01       3.050618023000e+06       1.408735087379e+04       1.185567981868e-02       1.673910376092e+10       2.250109968411e-01       5.485175794153e+12       4.149604118490e+09       2.247095563580e+10       3.759359733323e-08       3.794473968344e+12       9.306270322251e+12       9.306270322251e+12       3.093216587499e+12      -3.176546987255e+13       2.049293108529e-04       5.856792387402e-02 
       1.179975570441e+06       5.423396307387e-10       3.925122870660e-01       3.008383571883e+06       1.408734814724e+04       1.193866768217e-02       1.662274075338e+10       2.265847218579e-01       5.334240693114e+12       4.063667906251e+09       2.200559345724e+10       3.759359733323e-08       3.690061761098e+12       9.050371715576e+12       9.050371715576e+12       3.008100818071e+12      -3.067695176446e+13       2.050130555968e-04       5.857344242985e-02 
       1.171773110322e+06       5.499553002362e-10       3.952578930675e-01       2.966734043851e+06       1.408734540163e+04       1.202223643409e-02       1.650718662479e+10       2.281694439828e-01       5.187458854968e+12       3.979511386804e+09       2.154986867942e+10       3.759359733323e-08       3.588522651911e+12       8.801510886945e+12       8.801510886945e+12       2.925327168960e+12      -2.962573630910e+13       2.050968426049e-04       5.857916188351e-02 
       1.163627668298e+06       5.576778849601e-10       3.980226905369e-01       2.925661336616e+06       1.408734263684e+04       1.210639014029e-02       1.639243575235e+10       2.297652399298e-01       5.044715994986e+12       3.897097703709e+09       2.110358171716e+10       3.759359733323e-08       3.489777582164e+12       8.559494256570e+12       8.559494256570e+12       2.844831192383e+12      -2.861054511808e+13       2.051806721895e-04       5.858508349755e-02 
       1.155538848016e+06       5.655088853300e-10       4.008068134208e-01       2.885157460133e+06       1.408733985271e+04       1.219113289507e-02       1.627848255236e+10       2.313721869459e-01       4.905900973195e+12       3.816390763798e+09       2.066653711858e+10       3.759359733323e-08       3.393749668681e+12       8.324133569758e+12       8.324133569758e+12       2.766550213959e+12      -2.763014361586e+13       2.052645446653e-04       5.859120854322e-02 
       1.147506255881e+06       5.734498228100e-10       4.036103966027e-01       2.845214535041e+06       1.408733704913e+04       1.227646882138e-02       1.616532147991e+10       2.329903628152e-01       4.770905707843e+12       3.737355221377e+09       2.023854347950e+10       3.759359733323e-08       3.300364143868e+12       8.095245750411e+12       8.095245750411e+12       2.690423283903e+12      -2.668333953810e+13       2.053484603491e-04       5.859753830059e-02 
       1.139529501030e+06       5.815022402044e-10       4.064335759067e-01       2.805824791138e+06       1.408733422595e+04       1.236240207104e-02       1.605294702868e+10       2.346198458625e-01       4.639625091243e+12       3.659956462735e+09       1.981941335961e+10       3.759359733323e-08       3.209548297497e+12       7.872652758563e+12       7.872652758563e+12       2.616391129580e+12      -2.576898148159e+13       2.054324195603e-04       5.860407405862e-02 
       1.131608195320e+06       5.896677019563e-10       4.092764880988e-01       2.766980565857e+06       1.408733138304e+04       1.244893682492e-02       1.594135373057e+10       2.362607149569e-01       4.511956907942e+12       3.584160590997e+09       1.940896320037e+10       3.759359733323e-08       3.121231420099e+12       7.656181451832e+12       7.656181451832e+12       2.544396109347e+12      -2.488595750378e+13       2.055164226204e-04       5.861081711514e-02 
       1.123741953305e+06       5.979477944511e-10       4.121392708985e-01       2.728674302787e+06       1.408732852026e+04       1.253607729314e-02       1.583053615553e+10       2.379130495157e-01       4.387801755131e+12       3.509934411267e+09       1.900701324464e+10       3.759359733323e-08       3.035344747902e+12       7.445663450689e+12       7.445663450689e+12       2.474382167678e+12      -2.403319377036e+13       2.056004698534e-04       5.861776877701e-02 
       1.115930392219e+06       6.063441263238e-10       4.150220629799e-01       2.690898550192e+06       1.408732563746e+04       1.262382771530e-02       1.572048891126e+10       2.395769295081e-01       4.267062965253e+12       3.437245416102e+09       1.861338745795e+10       3.759359733323e-08       2.951821409297e+12       7.240935007424e+12       7.240935007424e+12       2.406294791517e+12      -2.320965324921e+13       2.056845615858e-04       5.862493036009e-02 
       1.108173131955e+06       6.148583287708e-10       4.179250039851e-01       2.653645959568e+06       1.408732273452e+04       1.271219236066e-02       1.561120664290e+10       2.412524354590e-01       4.149646530736e+12       3.366061771264e+09       1.822791345141e+10       3.759359733323e-08       2.870596372771e+12       7.041836878730e+12       7.041836878730e+12       2.340080967836e+12      -2.241433444905e+13       2.057686981461e-04       5.863230318936e-02 
       1.100469795051e+06       6.234920558661e-10       4.208482345311e-01       2.616909284209e+06       1.408731981129e+04       1.280117552837e-02       1.550268403287e+10       2.429396484530e-01       4.035461030798e+12       3.296352301789e+09       1.785042240618e+10       3.759359733323e-08       2.791606396272e+12       6.848214201778e+12       6.848214201778e+12       2.275689142357e+12      -2.164627020141e+13       2.058528798657e-04       5.863988859894e-02 
