# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.00946e-05 to 124.492 h/Mpc,
# number of wavenumbers equal to 713
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_nudm                 5:d_ur                   6:d_tot                  7:phi                    8:psi                
       4.549936480402e-03      -1.673435118902e+00      -1.823145369693e+02      -1.823685423010e+02      -1.669657809382e+00      -1.823048785997e+02       4.174144523454e-01       4.174144523454e-01 
       4.668766998006e-03      -1.667762314693e+00      -1.912333929954e+02      -1.912914918489e+02      -1.663997814417e+00      -1.912244521214e+02       4.159994536042e-01       4.159994536042e-01 
       4.787876091995e-03      -1.662081233159e+00      -2.003541865104e+02      -2.004166383215e+02      -1.658329559425e+00      -2.003461191697e+02       4.145823898563e-01       4.145823898563e-01 
       4.907245628250e-03      -1.656393731347e+00      -2.096746271288e+02      -2.097416951879e+02      -1.652654897021e+00      -2.096675932865e+02       4.131637242552e-01       4.131637242552e-01 
       5.026858988601e-03      -1.650700629633e+00      -2.191921144781e+02      -2.192640655770e+02      -1.646974647819e+00      -2.191862778249e+02       4.117436619548e-01       4.117436619548e-01 
       5.146700925436e-03      -1.645003352246e+00      -2.289041988542e+02      -2.289812993179e+02      -1.641290231283e+00      -2.288997234346e+02       4.103225578207e-01       4.103225578207e-01 
       5.266757431696e-03      -1.639303775408e+00      -2.388084089526e+02      -2.388909331956e+02      -1.635603520232e+00      -2.388054663430e+02       4.089008800581e-01       4.089008800581e-01 
       5.387015624539e-03      -1.633603287846e+00      -2.489022709669e+02      -2.489904919291e+02      -1.629915900594e+00      -2.489010322602e+02       4.074789751485e-01       4.074789751485e-01 
       5.507463641157e-03      -1.627903631663e+00      -2.591833654764e+02      -2.592775656904e+02      -1.624229110725e+00      -2.591840105415e+02       4.060572776812e-01       4.060572776812e-01 
       5.628090545409e-03      -1.622205869357e+00      -2.696492654448e+02      -2.697497363241e+02      -1.618544210408e+00      -2.696519823318e+02       4.046360526019e-01       4.046360526019e-01 
       5.748886244053e-03      -1.616510979425e+00      -2.802974464763e+02      -2.804044895385e+02      -1.612862176484e+00      -2.803024324717e+02       4.032155441209e-01       4.032155441209e-01 
       5.869841411523e-03      -1.610820741839e+00      -2.911255413365e+02      -2.912394795018e+02      -1.607184785430e+00      -2.911330123844e+02       4.017961963576e-01       4.017961963576e-01 
       5.990947422313e-03      -1.605134476922e+00      -3.021311969410e+02      -3.022523653966e+02      -1.601511356424e+00      -3.021413799819e+02       4.003778391061e-01       4.003778391061e-01 
       6.112196290122e-03      -1.599453829798e+00      -3.133119310021e+02      -3.134406879670e+02      -1.595843532481e+00      -3.133250730349e+02       3.989608831203e-01       3.989608831203e-01 
       6.233580613033e-03      -1.593780458422e+00      -3.246653982281e+02      -3.248021202525e+02      -1.590182968077e+00      -3.246817623286e+02       3.975457420193e-01       3.975457420193e-01 
