# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   73       6.562142585960e-10       2.899970669554e-14      -1.249148482726e-12       5.130964865960e-18       3.016025424841e-12       2.859565846290e-12      -6.603299177244e-15 
   74       6.651200259814e-10       3.021454495142e-14      -1.316186418008e-12       5.277955806980e-18       2.877742786714e-12       2.780667159334e-12      -6.568211495519e-15 
   75       6.740240131059e-10       3.145674469002e-14      -1.384874875412e-12       5.424595994116e-18       2.746648889717e-12       2.704615498637e-12      -6.526348683211e-15 
   76       6.829248718050e-10       3.272611283302e-14      -1.455205029344e-12       5.570641487131e-18       2.621801915747e-12       2.631017683287e-12      -6.475126086809e-15 
   77       6.918234405104e-10       3.402243743641e-14      -1.527165938671e-12       5.716192028527e-18       2.502999906654e-12       2.559846035809e-12      -6.415335833376e-15 
   78       7.007208845472e-10       3.534548024096e-14      -1.600745292016e-12       5.861464674261e-18       2.390180116188e-12       2.491144440433e-12      -6.348810083177e-15 
   79       7.096180118462e-10       3.669497367759e-14      -1.675929677742e-12       6.006713410233e-18       2.283201243974e-12       2.424921780676e-12      -6.277586615414e-15 
   80       7.185152465388e-10       3.807062036596e-14      -1.752704587893e-12       6.152230477219e-18       2.181839969149e-12       2.361150253395e-12      -6.203915272045e-15 
   81       7.274126025520e-10       3.947209261314e-14      -1.831054422142e-12       6.298347695801e-18       2.085787483987e-12       2.299763682844e-12      -6.130264401606e-15 
   82       7.363096572032e-10       4.089903191218e-14      -1.910962491732e-12       6.445437791307e-18       1.994646027532e-12       2.240655834728e-12      -6.059327303029e-15 
   83       7.452055247953e-10       4.235104844079e-14      -1.992411023425e-12       6.593915718740e-18       1.907925419232e-12       2.183678730263e-12      -5.994028669464e-15 
   84       7.540993392370e-10       4.382772744377e-14      -2.075381080749e-12       6.744184062897e-18       1.825150200877e-12       2.128680898184e-12      -5.936852951953e-15 
   85       7.629918516748e-10       4.532865069418e-14      -2.159852304115e-12       6.896455936508e-18       1.746209063431e-12       2.075633109912e-12      -5.887687404704e-15 
   86       7.718840505332e-10       4.685337768727e-14      -2.245803134652e-12       7.050905015052e-18       1.671057261686e-12       2.024520494436e-12      -5.845631614286e-15 
   87       7.807766584511e-10       4.840143869307e-14      -2.333210895583e-12       7.207719230504e-18       1.599609572660e-12       1.975303453882e-12      -5.809638907568e-15 
   88       7.896701144309e-10       4.997233437060e-14      -2.422051794784e-12       7.367101156359e-18       1.531738688183e-12       1.927916648797e-12      -5.778511399239e-15 
