# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.00946e-05 to 163.221 h/Mpc,
# number of wavenumbers equal to 626
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_tot                  7:phi                    8:psi                
       3.442978126809e-02      -6.744929390232e-01      -4.152938536160e+03      -4.180137651074e+03      -6.729706049214e-01      -4.174471571733e+03       1.682426512304e-01       1.682426512304e-01 
       3.458804475084e-02      -6.714742998314e-01      -4.172350877719e+03      -4.199788637168e+03      -6.699587791863e-01      -4.194078018665e+03       1.674896947966e-01       1.674896947966e-01 
       3.474717865108e-02      -6.684615052168e-01      -4.191842866641e+03      -4.219517751792e+03      -6.669527858618e-01      -4.213762815795e+03       1.667381964654e-01       1.667381964654e-01 
       3.490720982455e-02      -6.654563352861e-01      -4.211426120166e+03      -4.239337757266e+03      -6.639543994201e-01      -4.233538536530e+03       1.659885998550e-01       1.659885998550e-01 
       3.506816619873e-02      -6.624589799223e-01      -4.231103453276e+03      -4.259254325987e+03      -6.609638115756e-01      -4.253410389817e+03       1.652409528939e-01       1.652409528939e-01 
       3.523007682849e-02      -6.594633122234e-01      -4.250871625376e+03      -4.279260844586e+03      -6.579749016091e-01      -4.273372309299e+03       1.644937254023e-01       1.644937254023e-01 
       3.539297195542e-02      -6.564747929918e-01      -4.270734669873e+03      -4.299361653705e+03      -6.549931298732e-01      -4.293428584653e+03       1.637482824683e-01       1.637482824683e-01 
       3.555688307112e-02      -6.534928932762e-01      -4.290715398428e+03      -4.319579854768e+03      -6.520179586123e-01      -4.313602263454e+03       1.630044896531e-01       1.630044896531e-01 
       3.572184298463e-02      -6.505182028265e-01      -4.310808500776e+03      -4.339910067254e+03      -6.490499843966e-01      -4.333887978172e+03       1.622624960991e-01       1.622624960991e-01 
       3.588788589457e-02      -6.475440815253e-01      -4.330999435937e+03      -4.360336923961e+03      -6.460825759778e-01      -4.354270499784e+03       1.615206439944e-01       1.615206439944e-01 
       3.605504746615e-02      -6.445771338275e-01      -4.351325810021e+03      -4.380899911178e+03      -6.431223228266e-01      -4.374788998755e+03       1.607805807066e-01       1.607805807066e-01 
       3.622336491361e-02      -6.416166376193e-01      -4.371781589241e+03      -4.401591774261e+03      -6.401685110564e-01      -4.395436419927e+03       1.600421277641e-01       1.600421277641e-01 
       3.639287708845e-02      -6.386552562907e-01      -4.392349833049e+03      -4.422394114674e+03      -6.372138131189e-01      -4.416194605948e+03       1.593034532797e-01       1.593034532797e-01 
       3.656362457404e-02      -6.357010845311e-01      -4.413074703227e+03      -4.443354564818e+03      -6.342663071526e-01      -4.437110613926e+03       1.585665767881e-01       1.585665767881e-01 
       3.673564978707e-02      -6.327508119581e-01      -4.433944862384e+03      -4.464459428339e+03      -6.313226931654e-01      -4.458171132851e+03       1.578306732914e-01       1.578306732914e-01 
       3.690899708648e-02      -6.298037335141e-01      -4.454964040551e+03      -4.485712499570e+03      -6.283822663853e-01      -4.479379945513e+03       1.570955665963e-01       1.570955665963e-01 
       3.708371289055e-02      -6.268594078816e-01      -4.476134305380e+03      -4.507115496187e+03      -6.254445879050e-01      -4.500738825616e+03       1.563611469762e-01       1.563611469762e-01 
       3.725984580290e-02      -6.239195481514e-01      -4.497483543254e+03      -4.528696143839e+03      -6.225113645997e-01      -4.522275516350e+03       1.556278411499e-01       1.556278411499e-01 
       3.743744674815e-02      -6.209802802230e-01      -4.519007395957e+03      -4.550451805999e+03      -6.195787279954e-01      -4.543987103786e+03       1.548946819989e-01       1.548946819989e-01 
       3.761656911821e-02      -6.180475804007e-01      -4.540719925954e+03      -4.572394557297e+03      -6.166526505174e-01      -4.565885980094e+03       1.541631626294e-01       1.541631626294e-01 
       3.779726893013e-02      -6.151105072826e-01      -4.562601727699e+03      -4.594504515150e+03      -6.137222059456e-01      -4.587952345816e+03       1.534305514864e-01       1.534305514864e-01 
       3.797960499676e-02      -6.121777175040e-01      -4.584706022350e+03      -4.616838037153e+03      -6.107960328797e-01      -4.610242034602e+03       1.526990082199e-01       1.526990082199e-01 
       3.816363911128e-02      -6.092463584830e-01      -4.607013885722e+03      -4.639373153093e+03      -6.078712899980e-01      -4.632733575119e+03       1.519678224995e-01       1.519678224995e-01 
       3.834943624708e-02      -6.063168004275e-01      -4.629542799784e+03      -4.662128816262e+03      -6.049483449457e-01      -4.655445677150e+03       1.512370862364e-01       1.512370862364e-01 
       3.853706477458e-02      -6.033865484540e-01      -4.652302367446e+03      -4.685113108085e+03      -6.020247065720e-01      -4.678386665512e+03       1.505061766430e-01       1.505061766430e-01 
       3.872659669653e-02      -6.004569609597e-01      -4.675303811842e+03      -4.708338454789e+03      -5.991017332657e-01      -4.701568768251e+03       1.497754333164e-01       1.497754333164e-01 
       3.891810790398e-02      -5.975244475152e-01      -4.698552420489e+03      -4.731808320761e+03      -5.961758374628e-01      -4.724995743294e+03       1.490439593657e-01       1.490439593657e-01 
       3.911167845479e-02      -5.945935860414e-01      -4.722082084659e+03      -4.755558576193e+03      -5.932515898102e-01      -4.748703130156e+03       1.483128974526e-01       1.483128974526e-01 
       3.930739287740e-02      -5.916599750660e-01      -4.745877471941e+03      -4.779571410032e+03      -5.903246018808e-01      -4.772673523719e+03       1.475811504702e-01       1.475811504702e-01 
       3.950534050234e-02      -5.887256765978e-01      -4.769981627611e+03      -4.803893527693e+03      -5.873969241429e-01      -4.796953023759e+03       1.468492310357e-01       1.468492310357e-01 
       3.970561582476e-02      -5.857883609656e-01      -4.794386792998e+03      -4.828514462714e+03      -5.844662379734e-01      -4.821531604543e+03       1.461165594933e-01       1.461165594933e-01 
       3.990831890138e-02      -5.828478963511e-01      -4.819115039004e+03      -4.853456007388e+03      -5.815324099031e-01      -4.846431096758e+03       1.453831024758e-01       1.453831024758e-01 
       4.011355578580e-02      -5.799037241523e-01      -4.844182717151e+03      -4.878734776423e+03      -5.785948826058e-01      -4.871668067531e+03       1.446487206514e-01       1.446487206514e-01 
       4.032143900672e-02      -5.769552541915e-01      -4.869608338627e+03      -4.904369454334e+03      -5.756530672179e-01      -4.897261167686e+03       1.439132668045e-01       1.439132668045e-01 
       4.053208809411e-02      -5.740021249763e-01      -4.895409548964e+03      -4.930375704232e+03      -5.727066044607e-01      -4.923226375907e+03       1.431766511152e-01       1.431766511152e-01 
       4.074563015923e-02      -5.710443776333e-01      -4.921615291395e+03      -4.956783854470e+03      -5.697555329577e-01      -4.949593787506e+03       1.424388832394e-01       1.424388832394e-01 
       4.096220053497e-02      -5.680790464097e-01      -4.948232918289e+03      -4.983604557935e+03      -5.667968923948e-01      -4.976373518803e+03       1.416992230987e-01       1.416992230987e-01 
       4.118194348439e-02      -5.651073096631e-01      -4.975291038531e+03      -5.010861938911e+03      -5.638318627350e-01      -5.003590411406e+03       1.409579656838e-01       1.409579656838e-01 
       4.140501298594e-02      -5.621275341728e-01      -5.002813386961e+03      -5.038579177115e+03      -5.608588123232e-01      -5.031267727682e+03       1.402147030808e-01       1.402147030808e-01 
       4.163157360554e-02      -5.591374241223e-01      -5.030819707400e+03      -5.066777114142e+03      -5.578754497378e-01      -5.059426125502e+03       1.394688624345e-01       1.394688624345e-01 
       4.186180146709e-02      -5.561412906075e-01      -5.059358723661e+03      -5.095504478422e+03      -5.548860791335e-01      -5.088114317730e+03       1.387215197834e-01       1.387215197834e-01 
       4.209588533489e-02      -5.531365265081e-01      -5.088457958957e+03      -5.124782446743e+03      -5.518880994568e-01      -5.117354500221e+03       1.379720248642e-01       1.379720248642e-01 
       4.233402782341e-02      -5.501125966268e-01      -5.118095810196e+03      -5.154606594610e+03      -5.488709909461e-01      -5.147139473965e+03       1.372177477365e-01       1.372177477365e-01 
       4.257644675264e-02      -5.470812573074e-01      -5.148377498834e+03      -5.185064528480e+03      -5.458464932487e-01      -5.177559665156e+03       1.364616233122e-01       1.364616233122e-01 
       4.282337667010e-02      -5.440349329385e-01      -5.179304332398e+03      -5.216163724597e+03      -5.428070437775e-01      -5.208621550970e+03       1.357017609444e-01       1.357017609444e-01 
       4.307507056429e-02      -5.409742181716e-01      -5.210924693073e+03      -5.247950680031e+03      -5.397532369230e-01      -5.240371918951e+03       1.349383092307e-01       1.349383092307e-01 
       4.333180179852e-02      -5.378951454170e-01      -5.243272708508e+03      -5.280459718969e+03      -5.366811121305e-01      -5.272845051086e+03       1.341702780326e-01       1.341702780326e-01 
       4.359386629955e-02      -5.348007933788e-01      -5.276417954451e+03      -5.313759092103e+03      -5.335937434691e-01      -5.306109391426e+03       1.333984358673e-01       1.333984358673e-01 
       4.386158504121e-02      -5.316880017238e-01      -5.310394364223e+03      -5.347886697926e+03      -5.304879779008e-01      -5.340202186213e+03       1.326219944752e-01       1.326219944752e-01 
       4.413530687126e-02      -5.285529914413e-01      -5.345257941422e+03      -5.382893680040e+03      -5.273600428385e-01      -5.375175348812e+03       1.318400107096e-01       1.318400107096e-01 
       4.441541173831e-02      -5.253952048562e-01      -5.381070967084e+03      -5.418842484245e+03      -5.242093826605e-01      -5.411091279410e+03       1.310523456651e-01       1.310523456651e-01 
       4.470231438732e-02      -5.222140927209e-01      -5.417912325833e+03      -5.455812425819e+03      -5.210354497634e-01      -5.448029199575e+03       1.302588624408e-01       1.302588624408e-01 
       4.499646860526e-02      -5.190058587750e-01      -5.455838406893e+03      -5.493859456523e+03      -5.178344561942e-01      -5.486045114740e+03       1.294586140486e-01       1.294586140486e-01 
       4.529837211566e-02      -5.157688679439e-01      -5.494940445532e+03      -5.533072310855e+03      -5.146047705413e-01      -5.525228136513e+03       1.286511926353e-01       1.286511926353e-01 
       4.560857224110e-02      -5.125009454773e-01      -5.535308290385e+03      -5.573538214082e+03      -5.113442226355e-01      -5.565665887538e+03       1.278360556589e-01       1.278360556589e-01 
       4.592767247825e-02      -5.091972057914e-01      -5.577014926289e+03      -5.615338808467e+03      -5.080479382128e-01      -5.607438586311e+03       1.270119845532e-01       1.270119845532e-01 
       4.625634016185e-02      -5.058599930745e-01      -5.620212189814e+03      -5.658616109434e+03      -5.047182573286e-01      -5.650689792051e+03       1.261795643321e-01       1.261795643321e-01 
       4.659531543350e-02      -5.024832496886e-01      -5.664997462475e+03      -5.703468205223e+03      -5.013491370139e-01      -5.695517448968e+03       1.253372842535e-01       1.253372842535e-01 
       4.694542178077e-02      -4.990600371294e-01      -5.711497909027e+03      -5.750022912016e+03      -4.979336473133e-01      -5.742049229107e+03       1.244834118283e-01       1.244834118283e-01 
       4.730757847439e-02      -4.955911037279e-01      -5.759877620743e+03      -5.798441528150e+03      -4.944725423367e-01      -5.790446833059e+03       1.236181355842e-01       1.236181355842e-01 
       4.768281531055e-02      -4.920716701607e-01      -5.810312231291e+03      -5.848897934982e+03      -4.909610511254e-01      -5.840884372455e+03       1.227402627813e-01       1.227402627813e-01 
       4.807229016462e-02      -4.884940075420e-01      -5.862958715012e+03      -5.901549682047e+03      -4.873914625691e-01      -5.893519255967e+03       1.218478656423e-01       1.218478656423e-01 
       4.847730999025e-02      -4.848551097769e-01      -5.918067109808e+03      -5.956642775796e+03      -4.837607761165e-01      -5.948598066672e+03       1.209401940291e-01       1.209401940291e-01 
       4.889935605909e-02      -4.811496205453e-01      -5.975874841389e+03      -6.014412744743e+03      -4.800636497276e-01      -6.006356568016e+03       1.200159124319e-01       1.200159124319e-01 
       4.934011444291e-02      -4.773680801375e-01      -6.036646996149e+03      -6.075124862366e+03      -4.762906424227e-01      -6.067059922573e+03       1.190726606057e-01       1.190726606057e-01 
       4.980151300247e-02      -4.735054313721e-01      -6.100713512556e+03      -6.139104548730e+03      -4.724367107667e-01      -6.131034181563e+03       1.181091776917e-01       1.181091776917e-01 
       5.028576648100e-02      -4.695512497804e-01      -6.168435859194e+03      -6.206709980556e+03      -4.684914523814e-01      -6.198637944706e+03       1.171228630954e-01       1.171228630954e-01 
       5.079543172049e-02      -4.654945959351e-01      -6.240229019719e+03      -6.278352996919e+03      -4.644439519739e-01      -6.270283433955e+03       1.161109879935e-01       1.161109879935e-01 
       5.133347554157e-02      -4.613263795583e-01      -6.316591756496e+03      -6.354528215048e+03      -4.602851422613e-01      -6.346465785925e+03       1.150712855653e-01       1.150712855653e-01 
       5.190335846157e-02      -4.570325392978e-01      -6.398096516968e+03      -6.435807422407e+03      -4.560009920141e-01      -6.427756720833e+03       1.140002480035e-01       1.140002480035e-01 
       5.250913816182e-02      -4.525953447528e-01      -6.485386520326e+03      -6.522826190431e+03      -4.515738105548e-01      -6.514792852611e+03       1.128934526387e-01       1.128934526387e-01 
       5.315559739997e-02      -4.479965473349e-01      -6.579239126109e+03      -6.616356723460e+03      -4.469853908633e-01      -6.608346983779e+03       1.117463477158e-01       1.117463477158e-01 
       5.384840174606e-02      -4.432139378774e-01      -6.680565681345e+03      -6.717304337117e+03      -4.422135731467e-01      -6.709325129242e+03       1.105533932867e-01       1.105533932867e-01 
       5.459429275101e-02      -4.382211584836e-01      -6.790430611567e+03      -6.826728386473e+03      -4.372320607317e-01      -6.818787141228e+03       1.093080151829e-01       1.093080151829e-01 
       5.540132118813e-02      -4.329861642164e-01      -6.910081071148e+03      -6.945876964524e+03      -4.320088794435e-01      -6.937980581493e+03       1.080022198609e-01       1.080022198609e-01 
       5.627912134401e-02      -4.274708270633e-01      -7.040981840931e+03      -7.076203285582e+03      -4.265059888922e-01      -7.068360091418e+03       1.066264972230e-01       1.066264972230e-01 
       5.723921812462e-02      -4.216250037589e-01      -7.184790967116e+03      -7.219364216947e+03      -4.206733576596e-01      -7.211582224911e+03       1.051683394149e-01       1.051683394149e-01 
       5.829533888791e-02      -4.153916531419e-01      -7.343415554864e+03      -7.377271828706e+03      -4.144540735186e-01      -7.369557668286e+03       1.036135183797e-01       1.036135183797e-01 
       5.946366316084e-02      -4.086998364508e-01      -7.518922809387e+03      -7.552004606400e+03      -4.077773585001e-01      -7.544362452204e+03       1.019443396250e-01       1.019443396250e-01 
       6.076287477250e-02      -4.014603676085e-01      -7.713380118024e+03      -7.745654670043e+03      -4.005542271078e-01      -7.738084063904e+03       1.001385567770e-01       1.001385567770e-01 
       6.221377477332e-02      -3.935706663219e-01      -7.928626663779e+03      -7.960112049052e+03      -3.926823312106e-01      -7.952603741809e+03       9.817058280264e-02       9.817058280264e-02 
       6.383808653706e-02      -3.849142211108e-01      -8.165772094087e+03      -8.196573838530e+03      -3.840454223154e-01      -8.189104086414e+03       9.601135557886e-02       9.601135557886e-02 
       6.565602496941e-02      -3.753661674393e-01      -8.424382832727e+03      -8.454746327844e+03      -3.745189180856e-01      -8.447268875726e+03       9.362972952141e-02       9.362972952141e-02 
       6.768242463036e-02      -3.648155263540e-01      -8.701598225735e+03      -8.731969372063e+03      -3.639920905495e-01      -8.724406373847e+03       9.099802263737e-02       9.099802263737e-02 
       6.992200317225e-02      -3.531941452019e-01      -8.991362766217e+03      -9.022446573308e+03      -3.523969411130e-01      -9.014680076634e+03       8.809923527826e-02       8.809923527826e-02 
       7.236559228078e-02      -3.405135938938e-01      -9.284434290055e+03      -9.317210504089e+03      -3.397450128897e-01      -9.309080889471e+03       8.493625322241e-02       8.493625322241e-02 
       7.498984568261e-02      -3.269065412996e-01      -9.570025620670e+03      -9.605697585571e+03      -3.261686754586e-01      -9.597012315281e+03       8.154216886466e-02       8.154216886466e-02 
       7.776155275890e-02      -3.126275776924e-01      -9.838354467207e+03      -9.878221659145e+03      -3.119219451856e-01      -9.868775607350e+03       7.798048629641e-02       7.798048629641e-02 
       8.064469471418e-02      -2.980246852602e-01      -1.008347261401e+04      -1.012872036253e+04      -2.973520178543e-01      -1.011832869190e+04       7.433800446358e-02       7.433800446358e-02 
       8.360672489059e-02      -2.834954393410e-01      -1.030501296432e+04      -1.035651753189e+04      -2.828555705044e-01      -1.034504555245e+04       7.071389262611e-02       7.071389262611e-02 
       8.662184939970e-02      -2.694307863057e-01      -1.050815272303e+04      -1.056631347241e+04      -2.688226678976e-01      -1.055370212633e+04       6.720566697439e-02       6.720566697439e-02 
       8.967143568363e-02      -2.561721125722e-01      -1.070239967293e+04      -1.076703761866e+04      -2.555939231139e-01      -1.075331858697e+04       6.389848077847e-02       6.389848077847e-02 
       9.274284782583e-02      -2.439821993276e-01      -1.089954727794e+04      -1.096992758654e+04      -2.434315254420e-01      -1.095521895142e+04       6.085788136049e-02       6.085788136049e-02 
       9.582786511770e-02      -2.330271657640e-01      -1.111161442852e+04      -1.118648840094e+04      -2.325012194697e-01      -1.117098778046e+04       5.812530486743e-02       5.812530486743e-02 
       9.892127945262e-02      -2.233727293117e-01      -1.134896227197e+04      -1.142670744845e+04      -2.228685732994e-01      -1.141066981882e+04       5.571714332486e-02       5.571714332486e-02 
       1.020198457548e-01      -2.149904109623e-01      -1.161872899761e+04      -1.169754433485e+04      -2.145051733145e-01      -1.168125141275e+04       5.362629332862e-02       5.362629332862e-02 
       1.051215627200e-01      -2.077680619785e-01      -1.192386221542e+04      -1.200196207526e+04      -2.072991232655e-01      -1.198569218701e+04       5.182478081637e-02       5.182478081637e-02 
       1.082252037712e-01      -2.015329868320e-01      -1.226281743873e+04      -1.233863313733e+04      -2.010781183934e-01      -1.232262995558e+04       5.026952959834e-02       5.026952959834e-02 
       1.113300199271e-01      -1.960712302503e-01      -1.262962590516e+04      -1.270197492741e+04      -1.956286856538e-01      -1.268642142216e+04       4.890717141345e-02       4.890717141345e-02 
       1.144355547896e-01      -1.911519754573e-01      -1.301454301642e+04      -1.308276160374e+04      -1.907205308590e-01      -1.306775972561e+04       4.768013271475e-02       4.768013271475e-02 
       1.175415305295e-01      -1.865514593827e-01      -1.340535602408e+04      -1.346936951900e+04      -1.861303956832e-01      -1.345492956154e+04       4.653259892081e-02       4.653259892081e-02 
       1.206477780580e-01      -1.820702577179e-01      -1.378857099055e+04      -1.384890018060e+04      -1.816593066797e-01      -1.383494014295e+04       4.541482666993e-02       4.541482666993e-02 
       1.237541944217e-01      -1.775499605597e-01      -1.415110119773e+04      -1.420879537047e+04      -1.771492104382e-01      -1.419515167138e+04       4.428730260954e-02       4.428730260954e-02 
       1.268607168638e-01      -1.728848869792e-01      -1.448184932057e+04      -1.453837024862e+04      -1.724946656533e-01      -1.452481590343e+04       4.312366641331e-02       4.312366641331e-02 
       1.299673070550e-01      -1.680206705919e-01      -1.477263964193e+04      -1.482969816717e+04      -1.676414283909e-01      -1.481596835509e+04       4.191035709773e-02       4.191035709773e-02 
       1.330739415121e-01      -1.629570393196e-01      -1.501944095177e+04      -1.507881100077e+04      -1.625892269675e-01      -1.506463191402e+04       4.064730674187e-02       4.064730674187e-02 
       1.361806057802e-01      -1.577398552421e-01      -1.522266412815e+04      -1.528599670991e+04      -1.573838200205e-01      -1.527111431519e+04       3.934595500514e-02       3.934595500514e-02 
       1.392872908993e-01      -1.524465185406e-01      -1.538686431747e+04      -1.545550495925e+04      -1.521024325341e-01      -1.543971329319e+04       3.802560813353e-02       3.802560813353e-02 
       1.423939912590e-01      -1.471773295051e-01      -1.552037945474e+04      -1.559522979117e+04      -1.468451383564e-01      -1.557839221763e+04       3.671128458911e-02       3.671128458911e-02 
       1.455007032953e-01      -1.420389817520e-01      -1.563416858497e+04      -1.571562935495e+04      -1.417183901823e-01      -1.569768699628e+04       3.542959754558e-02       3.542959754558e-02 
       1.486074246983e-01      -1.371331428635e-01      -1.574074516961e+04      -1.582862852628e+04      -1.368236257576e-01      -1.580961398694e+04       3.420590643940e-02       3.420590643940e-02 
       1.517141539308e-01      -1.325473065922e-01      -1.585289730812e+04      -1.594649207021e+04      -1.322481412493e-01      -1.592651878957e+04       3.306203531231e-02       3.306203531231e-02 
       1.548208899347e-01      -1.283443052353e-01      -1.598214287893e+04      -1.608030224764e+04      -1.280546271146e-01      -1.605955068555e+04       3.201365677865e-02       3.201365677865e-02 
       1.579276319521e-01      -1.245590904695e-01      -1.613773063637e+04      -1.623898394410e+04      -1.242779562336e-01      -1.621768417966e+04       3.106948905839e-02       3.106948905839e-02 
       1.610343794161e-01      -1.211952957738e-01      -1.632554944977e+04      -1.642825155731e+04      -1.209217535600e-01      -1.640666012440e+04       3.023043839000e-02       3.023043839000e-02 
       1.641411318831e-01      -1.182293450763e-01      -1.654774528630e+04      -1.665027168331e+04      -1.179624968932e-01      -1.662864112352e+04       2.949062422331e-02       2.949062422331e-02 
       1.672478889920e-01      -1.156123508368e-01      -1.680249407483e+04      -1.690338815479e+04      -1.153514082040e-01      -1.688194438208e+04       2.883785205099e-02       2.883785205099e-02 
       1.703546504380e-01      -1.132788922138e-01      -1.708442085023e+04      -1.718253122560e+04      -1.130232152541e-01      -1.716145237584e+04       2.825580381352e-02       2.825580381352e-02 
       1.734614159563e-01      -1.111541851318e-01      -1.738537205999e+04      -1.747995750180e+04      -1.109033028356e-01      -1.745935778886e+04       2.772582570889e-02       2.772582570889e-02 
       1.765681853122e-01      -1.091618252720e-01      -1.769539825713e+04      -1.778620351172e+04      -1.089154385337e-01      -1.776612149947e+04       2.722885963341e-02       2.722885963341e-02 
       1.796749582939e-01      -1.072434077867e-01      -1.800586835140e+04      -1.809309177816e+04      -1.070013500963e-01      -1.807349521875e+04       2.675033752407e-02       2.675033752407e-02 
       1.827817347084e-01      -1.053196004542e-01      -1.830329460317e+04      -1.838761535390e+04      -1.050818841900e-01      -1.836839826458e+04       2.627047104751e-02       2.627047104751e-02 
       1.858885143781e-01      -1.033420302397e-01      -1.857795820736e+04      -1.866039632880e+04      -1.031087770235e-01      -1.864140049410e+04       2.577719425588e-02       2.577719425588e-02 
       1.889952971387e-01      -1.012805069177e-01      -1.882244329133e+04      -1.890426420269e+04      -1.010519067794e-01      -1.888529393841e+04       2.526297669485e-02       2.526297669485e-02 
       1.921020828376e-01      -9.912371589824e-02      -1.903241210417e+04      -1.911499375984e+04      -9.889998356967e-02      -1.909583648237e+04       2.472499589242e-02       2.472499589242e-02 
       1.952088713323e-01      -9.688130070709e-02      -1.920727756060e+04      -1.929196600661e+04      -9.666263007478e-02      -1.927241447659e+04       2.416565751869e-02       2.416565751869e-02 
       1.983156624901e-01      -9.457897575588e-02      -1.935016575358e+04      -1.943813749119e+04      -9.436550248691e-02      -1.941801096660e+04       2.359137562173e-02       2.359137562173e-02 
       2.014224561863e-01      -9.225065440805e-02      -1.946676749200e+04      -1.955892609737e+04      -9.204243673892e-02      -1.953808629008e+04       2.301060918473e-02       2.301060918473e-02 
       2.045292523042e-01      -8.993772129707e-02      -1.956510008759e+04      -1.966199005605e+04      -8.973472481888e-02      -1.964035437224e+04       2.243368120472e-02       2.243368120472e-02 
       2.076360507342e-01      -8.767886329551e-02      -1.965381720430e+04      -1.975560009922e+04      -8.748096611288e-02      -1.973314530719e+04       2.187024152822e-02       2.187024152822e-02 
       2.107428513731e-01      -8.550815269252e-02      -1.974163015202e+04      -1.984807497499e+04      -8.531515528952e-02      -1.982483874664e+04       2.132878882238e-02       2.132878882238e-02 
       2.138496541241e-01      -8.345408543887e-02      -1.983666891774e+04      -1.994719970014e+04      -8.326572474266e-02      -1.992327308300e+04       2.081643118567e-02       2.081643118567e-02 
       2.169564588956e-01      -8.153600487718e-02      -1.994579035508e+04      -2.005953224509e+04      -8.135197368786e-02      -2.003505258837e+04       2.033799342196e-02       2.033799342196e-02 
       2.200632656016e-01      -7.976510770278e-02      -2.007422995055e+04      -2.019014078614e+04      -7.958507361323e-02      -2.016527093317e+04       1.989626840331e-02       1.989626840331e-02 
       2.231700741606e-01      -7.814442276153e-02      -2.022539829009e+04      -2.034236182282e+04      -7.796804678775e-02      -2.031727557374e+04       1.949201169694e-02       1.949201169694e-02 
       2.262768844957e-01      -7.666683256738e-02      -2.040019126733e+04      -2.051712018061e+04      -7.649379124415e-02      -2.049198637926e+04       1.912344781104e-02       1.912344781104e-02 
       2.293836965344e-01      -7.531859038926e-02      -2.059731290125e+04      -2.071326362311e+04      -7.514859184595e-02      -2.068822823628e+04       1.878714796149e-02       1.878714796149e-02 
       2.324905102078e-01      -7.407671635433e-02      -2.081265780680e+04      -2.092688330640e+04      -7.390952031868e-02      -2.090206173086e+04       1.847738007967e-02       1.847738007967e-02 
       2.355973254510e-01      -7.291656624948e-02      -2.104067218316e+04      -2.115273563845e+04      -7.275198862729e-02      -2.112819473948e+04       1.818799715682e-02       1.818799715682e-02 
       2.387041422021e-01      -7.180854053789e-02      -2.127401730254e+04      -2.138376934307e+04      -7.164646328484e-02      -2.135953168149e+04       1.791161582121e-02       1.791161582121e-02 
       2.418109604027e-01      -7.072723080060e-02      -2.150544263449e+04      -2.161303649690e+04      -7.056759390009e-02      -2.158907784870e+04       1.764189847502e-02       1.764189847502e-02 
       2.449177799973e-01      -6.965025589933e-02      -2.172803360935e+04      -2.183390059700e+04      -6.949304955550e-02      -2.181015382406e+04       1.737326238887e-02       1.737326238887e-02 
       2.480246009332e-01      -6.856128923837e-02      -2.193616619081e+04      -2.204095305546e+04      -6.840654041951e-02      -2.201731785053e+04       1.710163510488e-02       1.710163510488e-02 
       2.511314231603e-01      -6.745064521574e-02      -2.212586523279e+04      -2.223035747128e+04      -6.729840311941e-02      -2.220671227421e+04       1.682460077985e-02       1.682460077985e-02 
       2.542382466309e-01      -6.631436263829e-02      -2.229487167704e+04      -2.239991503860e+04      -6.616468526313e-02      -2.237612922183e+04       1.654117131578e-02       1.654117131578e-02 
       2.573450712998e-01      -6.515302406937e-02      -2.244249985556e+04      -2.254891975232e+04      -6.500596800369e-02      -2.252486618925e+04       1.625149200092e-02       1.625149200092e-02 
       2.604518971239e-01      -6.397321098196e-02      -2.257011361114e+04      -2.267863224570e+04      -6.382881806522e-02      -2.265420010381e+04       1.595720451630e-02       1.595720451630e-02 
       2.635587240619e-01      -6.278432362315e-02      -2.268048107288e+04      -2.279164421412e+04      -6.264261445760e-02      -2.276675038234e+04       1.566065361440e-02       1.566065361440e-02 
       2.666655520749e-01      -6.159883746717e-02      -2.277785532819e+04      -2.289202187323e+04      -6.145980413424e-02      -2.286661220023e+04       1.536495103356e-02       1.536495103356e-02 
       2.697723811254e-01      -6.043142495342e-02      -2.286768132857e+04      -2.298496110773e+04      -6.029502679661e-02      -2.295902010831e+04       1.507375669915e-02       1.507375669915e-02 
       2.728792111777e-01      -5.929623155208e-02      -2.295580412604e+04      -2.307607480475e+04      -5.916239579416e-02      -2.304962280193e+04       1.479059894854e-02       1.479059894854e-02 
       2.759860421979e-01      -5.820605514678e-02      -2.304795741613e+04      -2.317090674381e+04      -5.807468016294e-02      -2.314399306289e+04       1.451867004073e-02       1.451867004073e-02 
       2.790928741535e-01      -5.717008969505e-02      -2.314889838741e+04      -2.327404433863e+04      -5.704105306899e-02      -2.324674434345e+04       1.426026326725e-02       1.426026326725e-02 
       2.821997070134e-01      -5.619302091671e-02      -2.326182562230e+04      -2.338857272013e+04      -5.606618968769e-02      -2.336097916876e+04       1.401654742192e-02       1.401654742192e-02 
       2.853065407479e-01      -5.527555117706e-02      -2.338838136238e+04      -2.351610205506e+04      -5.515079076302e-02      -2.348831239881e+04       1.378769769075e-02       1.378769769075e-02 
       2.884133753286e-01      -5.441429008498e-02      -2.352850530502e+04      -2.365655686210e+04      -5.429147350435e-02      -2.362867102793e+04       1.357286837609e-02       1.357286837609e-02 
       2.915202107282e-01      -5.360392340269e-02      -2.368102076028e+04      -2.380885876492e+04      -5.348293578171e-02      -2.378096112142e+04       1.337073394543e-02       1.337073394543e-02 
