# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_nudm           12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)A_nudm[0]          15:(.)rho_ncdm[1]        16:(.)p_ncdm[1]          17:(.)A_nudm[1]          18:(.)rho_ncdm[2]        19:(.)p_ncdm[2]          20:(.)A_nudm[2]          21:(.)rho_lambda         22:(.)rho_ur             23:(.)rho_crit           24:(.)rho_tot            25:(.)p_tot              26:(.)p_tot_prime        27:gr.fac. D             28:gr.fac. f          
       4.950321157561e+02       1.377957193667e-03       4.967092091814e+02       1.466712414091e+00       1.375195356685e+04       2.772391772636e+01       6.821410623546e+06       2.341100193060e+02       1.665782348057e-01       3.018752061296e-01       1.565731500978e+00       3.893927604553e-02       1.258685819423e-02      -4.883811811266e-02       3.893927604553e-02       1.258685819423e-02      -4.883811811266e-02       3.893927604553e-02       1.258685819423e-02      -4.883811811266e-02       3.801735975007e-08       2.424975823196e-04       2.151245305650e+00       2.151245305650e+00       9.336744736135e-02      -1.107418501991e-03       2.932568116859e-03       9.082861843129e-01 
       4.915788156030e+02       1.393577799046e-03       4.990765613473e+02       1.450764604311e+00       1.374958621469e+04       2.791347451241e+01       6.772754892661e+06       2.349989869183e+02       1.619876826286e-01       2.956141696953e-01       1.533257479346e+00       3.787425086113e-02       1.223759486109e-02      -4.816047806371e-02       3.787425086113e-02       1.223759486109e-02      -4.816047806371e-02       3.787425086113e-02       1.223759486109e-02      -4.816047806371e-02       3.801735975007e-08       2.358148496940e-04       2.104717937121e+00       2.104717937121e+00       9.078724572536e-02      -1.072610766783e-03       2.951241698417e-03       9.088590226135e-01 
       4.881495520434e+02       1.409370116994e-03       5.014532747707e+02       1.434994172779e+00       1.374720950126e+04       2.810430765772e+01       6.724441369390e+06       2.358896702167e+02       1.575236304628e-01       2.894829817115e-01       1.501456940681e+00       3.683845625533e-02       1.189799366056e-02      -4.749223950159e-02       3.683845625533e-02       1.189799366056e-02      -4.749223950159e-02       3.683845625533e-02       1.189799366056e-02      -4.749223950159e-02       3.801735975007e-08       2.293162704599e-04       2.059208275909e+00       2.059208275909e+00       8.827825854209e-02      -1.038899321892e-03       2.970046064991e-03       9.094285718870e-01 
       4.847441578286e+02       1.425335990869e-03       5.038393798360e+02       1.419399084416e+00       1.374482339620e+04       2.829642554558e+01       6.676467665089e+06       2.367820647199e+02       1.531825925971e-01       2.834789494515e-01       1.470315918658e+00       3.583108844931e-02       1.156778779724e-02      -4.683327200877e-02       3.583108844931e-02       1.156778779724e-02      -4.683327200877e-02       3.583108844931e-02       1.156778779724e-02      -4.683327200877e-02       3.801735975007e-08       2.229967702658e-04       2.014693760842e+00       2.014693760842e+00       8.583852183017e-02      -1.006249547577e-03       2.988982132150e-03       9.099948457870e-01 
       4.813624668728e+02       1.441477283546e-03       5.062349070292e+02       1.403977328425e+00       1.374242786901e+04       2.848983661208e+01       6.628831407715e+06       2.376761659262e+02       1.489611793630e-01       2.775994360233e-01       1.439820736549e+00       3.485136578773e-02       1.124671783454e-02      -4.618344697659e-02       3.485136578773e-02       1.124671783454e-02      -4.618344697659e-02       3.485136578773e-02       1.124671783454e-02      -4.618344697659e-02       3.801735975007e-08       2.168514145749e-04       1.971152338731e+00       1.971152338731e+00       8.346612574547e-02      -9.746279208546e-04       3.008050821859e-03       9.105578579701e-01 
       4.780043142453e+02       1.457795877626e-03       5.086398869386e+02       1.388726917984e+00       1.374002288910e+04       2.868454934637e+01       6.581530241706e+06       2.385719693143e+02       1.448560944883e-01       2.718418592123e-01       1.409958001223e+00       3.389852812951e-02       1.093453149184e-02      -4.554263758012e-02       3.389852812951e-02       1.093453149184e-02      -4.554263758012e-02       3.389852812951e-02       1.093453149184e-02      -4.554263758012e-02       3.801735975007e-08       2.108754048128e-04       1.928562452734e+00       1.928562452734e+00       8.115921308919e-02      -9.440019806268e-04       3.027253062519e-03       9.111176220956e-01 
       4.746695361623e+02       1.474293675643e-03       5.110543502549e+02       1.373645889954e+00       1.373760842578e+04       2.888057229104e+01       6.534561827870e+06       2.394694703438e+02       1.408641325237e-01       2.662036903473e-01       1.380714597258e+00       3.297183625536e-02       1.063098344724e-02      -4.491071875343e-02       3.297183625536e-02       1.063098344724e-02      -4.491071875343e-02       3.297183625536e-02       1.063098344724e-02      -4.491071875343e-02       3.801735975007e-08       2.050640746217e-04       1.886903030987e+00       1.886903030987e+00       7.891597785715e-02      -9.143402939187e-04       3.046589789017e-03       9.116741518243e-01 
       4.713579699790e+02       1.490972600273e-03       5.134783277715e+02       1.358732304577e+00       1.373518444826e+04       2.907791404234e+01       6.487923843269e+06       2.403686644545e+02       1.369821763413e-01       2.606824531906e-01       1.352077681191e+00       3.207057129176e-02       1.033583514573e-02      -4.428756716525e-02       3.207057129176e-02       1.033583514573e-02      -4.428756716525e-02       3.207057129176e-02       1.033583514573e-02      -4.428756716525e-02       3.801735975007e-08       1.994128862177e-04       1.846153475502e+00       1.846153475502e+00       7.673466382900e-02      -8.856124231953e-04       3.066061942768e-03       9.122274608176e-01 
       4.680694541819e+02       1.507834594546e-03       5.159118503858e+02       1.343984245191e+00       1.373275092565e+04       2.927658325055e+01       6.441613981110e+06       2.412695470678e+02       1.332071947005e-01       2.552757228507e-01       1.324034675874e+00       3.119403415061e-02       1.004885461264e-02      -4.367306119485e-02       3.119403415061e-02       1.004885461264e-02      -4.367306119485e-02       3.119403415061e-02       1.004885461264e-02      -4.367306119485e-02       3.801735975007e-08       1.939174268482e-04       1.806293651322e+00       1.806293651322e+00       7.461356319632e-02      -8.577888947218e-04       3.085670471761e-03       9.127775627368e-01 
       4.648038283805e+02       1.524881622063e-03       5.183549490984e+02       1.329399817938e+00       1.373030782694e+04       2.947658862031e+01       6.395629950629e+06       2.421721135863e+02       1.295362398818e-01       2.499811247181e-01       1.296573264957e+00       3.034154498453e-02       9.769816272270e-03      -4.306708090837e-02       3.034154498453e-02       9.769816272270e-03      -4.306708090837e-02       3.034154498453e-02       9.769816272270e-03      -4.306708090837e-02       3.801735975007e-08       1.885734053476e-04       1.767303875933e+00       1.767303875933e+00       7.255101522850e-02      -8.308411679328e-04       3.105416330606e-03       9.133244712420e-01 
       4.615609332998e+02       1.542115667211e-03       5.208076550148e+02       1.314977151482e+00       1.372785512102e+04       2.967793891085e+01       6.349969476983e+06       2.430763593942e+02       1.259664453861e-01       2.447963334222e-01       1.269681387476e+00       2.951244265694e-02       9.498500771483e-03      -4.246950803541e-02       2.951244265694e-02       9.498500771483e-03      -4.246950803541e-02       2.951244265694e-02       9.498500771483e-03      -4.246950803541e-02       3.801735975007e-08       1.833766487870e-04       1.729164908921e+00       1.729164908921e+00       7.054540497538e-02      -8.047416057804e-04       3.125300480580e-03       9.138681999910e-01 
       4.583406107726e+02       1.559538735382e-03       5.232699993448e+02       1.300714396732e+00       1.372539277669e+04       2.988064293641e+01       6.304630301139e+06       2.439822798575e+02       1.224950236965e-01       2.397190718111e-01       1.243347232561e+00       2.870608422696e-02       9.234694808155e-03      -4.188022594595e-02       2.870608422696e-02       9.234694808155e-03      -4.188022594595e-02       2.870608422696e-02       9.234694808155e-03      -4.188022594595e-02       3.801735975007e-08       1.783230992166e-04       1.691857941866e+00       1.691857941866e+00       6.859516200568e-02      -7.794634460274e-04       3.145323889671e-03       9.144087626392e-01 
       4.551427037317e+02       1.577152853194e-03       5.257420134038e+02       1.286609726559e+00       1.372292076263e+04       3.008470956647e+01       6.259610179761e+06       2.448898703247e+02       1.191192641025e-01       2.347471099514e-01       1.217559234251e+00       2.792184444826e-02       8.978190964379e-03      -4.129911962764e-02       2.792184444826e-02       8.978190964379e-03      -4.129911962764e-02       2.792184444826e-02       8.978190964379e-03      -4.129911962764e-02       3.801735975007e-08       1.734088104982e-04       1.655364588477e+00       1.655364588477e+00       6.669875918010e-02      -7.549807734563e-04       3.165487532627e-03       9.149461728380e-01 
       4.519670562019e+02       1.594960068717e-03       5.282237286125e+02       1.272661335531e+00       1.372043904742e+04       3.029014772612e+01       6.214906885108e+06       2.457991261263e+02       1.158365305836e-01       2.298782641491e-01       1.192306066414e+00       2.715911528195e-02       8.728787544247e-03      -4.072607566331e-02       2.715911528195e-02       8.728787544247e-03      -4.072607566331e-02       2.715911528195e-02       8.728787544247e-03      -4.072607566331e-02       3.801735975007e-08       1.686299452241e-04       1.619666874956e+00       1.619666874956e+00       6.485471145833e-02      -7.312684929656e-04       3.185792391004e-03       9.154804442341e-01 
       4.488135132932e+02       1.612962451695e-03       5.307151764981e+02       1.258867439637e+00       1.371794759954e+04       3.049696639637e+01       6.170518204919e+06       2.467100425759e+02       1.126442597519e-01       2.251103959915e-01       1.167576637779e+00       2.641730542269e-02       8.486288416109e-03      -4.016098220892e-02       2.641730542269e-02       8.486288416109e-03      -4.016098220892e-02       2.641730542269e-02       8.486288416109e-03      -4.016098220892e-02       3.801735975007e-08       1.639827717221e-04       1.584747230579e+00       1.584747230579e+00       6.306157473883e-02      -7.083023035231e-04       3.206239453210e-03       9.160115904691e-01 
       4.456819211926e+02       1.631162093780e-03       5.332163886940e+02       1.245226276027e+00       1.371544638734e+04       3.070517461446e+01       6.126441942311e+06       2.476226149699e+02       1.095399588503e-01       2.204414114076e-01       1.143360087058e+00       2.569583983796e-02       8.250502859176e-03      -3.960372897169e-02       2.569583983796e-02       8.250502859176e-03      -3.960372897169e-02       2.569583983796e-02       8.250502859176e-03      -3.960372897169e-02       3.801735975007e-08       1.594636611414e-04       1.550588478508e+00       1.550588478508e+00       6.131794473064e-02      -6.860586729506e-04       3.226829714556e-03       9.165396251781e-01 
       4.425721271567e+02       1.649561108758e-03       5.357273969409e+02       1.231736102745e+00       1.371293537909e+04       3.091478147419e+01       6.082675915667e+06       2.485368385880e+02       1.065212038071e-01       2.158692597494e-01       1.119645778187e+00       2.499415931999e-02       8.021245414351e-03      -3.905420718862e-02       2.499415931999e-02       8.021245414351e-03      -3.905420718862e-02       2.499415931999e-02       8.021245414351e-03      -3.905420718862e-02       3.801735975007e-08       1.550690846204e-04       1.517173826806e+00       1.517173826806e+00       5.962245585628e-02      -6.645148135119e-04       3.247564177305e-03       9.170645619893e-01 
       4.394839795047e+02       1.668161632784e-03       5.382482330868e+02       1.218395198474e+00       1.371041454295e+04       3.112579612626e+01       6.039217958537e+06       2.494527086933e+02       1.035856373434e-01       2.113919328911e-01       1.096423295652e+00       2.431172005002e-02       7.798335739173e-03      -3.851230960525e-02       2.431172005002e-02       7.798335739173e-03      -3.851230960525e-02       2.431172005002e-02       7.798335739173e-03      -3.851230960525e-02       3.801735975007e-08       1.507956105317e-04       1.484486859664e+00       1.484486859664e+00       5.797378018482e-02      -6.436486582797e-04       3.268443850713e-03       9.175864145231e-01 
       4.364173276106e+02       1.686965824617e-03       5.407789290879e+02       1.205201862278e+00       1.370788384695e+04       3.133822777856e+01       5.996065919527e+06       2.503702205328e+02       1.007309671327e-01       2.070074643477e-01       1.073682439914e+00       2.364799317458e-02       7.581598466752e-03      -3.797793045478e-02       2.364799317458e-02       7.581598466752e-03      -3.797793045478e-02       2.364799317458e-02       7.581598466752e-03      -3.797793045478e-02       3.801735975007e-08       1.466399018028e-04       1.452511528837e+00       1.452511528837e+00       5.637062639439e-02      -6.234388382554e-04       3.289469751088e-03       9.181051963911e-01 
       4.333720218957e+02       1.705975865861e-03       5.433195170086e+02       1.192154413350e+00       1.370534325903e+04       3.155208569653e+01       5.953217662197e+06       2.512893693377e+02       9.795496401125e-02       2.027139284116e-01       1.051413222935e+00       2.300246439344e-02       7.370863068603e-03      -3.745096543738e-02       2.300246439344e-02       7.370863068603e-03      -3.745096543738e-02       2.300246439344e-02       7.370863068603e-03      -3.745096543738e-02       3.801735975007e-08       1.425987133111e-04       1.421232145269e+00       1.421232145269e+00       5.481173876330e-02      -6.038646602177e-04       3.310642901833e-03       9.186209211959e-01 
       4.303479138220e+02       1.725193961202e-03       5.458700290222e+02       1.179251190765e+00       1.370279274701e+04       3.176737920348e+01       5.910671064958e+06       2.522101503233e+02       9.525546023820e-02       1.985094393070e-01       1.029605863792e+00       2.237463355886e-02       7.165963721245e-03      -3.693131169993e-02       2.237463355886e-02       7.165963721245e-03      -3.693131169993e-02       2.237463355886e-02       7.165963721245e-03      -3.693131169993e-02       3.801735975007e-08       1.386688893507e-04       1.390633370920e+00       1.390633370920e+00       5.329589618889e-02      -5.849060852780e-04       3.331964333494e-03       9.191336025295e-01 
       4.273448558843e+02       1.744622338654e-03       5.484304974113e+02       1.166490553233e+00       1.370023227862e+04       3.198411768093e+01       5.868424020968e+06       2.531325586897e+02       9.263034780288e-02       1.943921503622e-01       1.008250784380e+00       2.176401428598e-02       6.966739176491e-03      -3.641886781587e-02       2.176401428598e-02       6.966739176491e-03      -3.641886781587e-02       2.176401428598e-02       6.966739176491e-03      -3.641886781587e-02       3.801735975007e-08       1.348473611683e-04       1.360700210781e+00       1.360700210781e+00       5.182191123346e-02      -5.665437081180e-04       3.353435083817e-03       9.196432539732e-01 
       4.243627016035e+02       1.764263249803e-03       5.510009545683e+02       1.153870878855e+00       1.369766182147e+04       3.220231056891e+01       5.826474438029e+06       2.540565896216e+02       9.007757677929e-02       1.903602531986e-01       9.873386052092e-01       2.117013357379e-02       6.773032635301e-03      -3.591353376548e-02       2.117013357379e-02       6.773032635301e-03      -3.591353376548e-02       2.117013357379e-02       6.773032635301e-03      -3.591353376548e-02       3.801735975007e-08       1.311311445680e-04       1.331418005070e+00       1.331418005070e+00       5.038862919650e-02      -5.487587368895e-04       3.375056197788e-03       9.201498890968e-01 
       4.214013055190e+02       1.784118970056e-03       5.535814329960e+02       1.141390564888e+00       1.369508134304e+04       3.242196736634e+01       5.784820238488e+06       2.549822382893e+02       8.759515372565e-02       1.864119769368e-01       9.668601412872e-01       2.059253143671e-02       6.584691625121e-03      -3.541521091636e-02       2.059253143671e-02       6.584691625121e-03      -3.541521091636e-02       2.059253143671e-02       6.584691625121e-03      -3.541521091636e-02       3.801735975007e-08       1.275173375811e-04       1.302772421615e+00       1.302772421615e+00       4.899492721241e-02      -5.315329737540e-04       3.396828727694e-03       9.206535214574e-01 
       4.184605231822e+02       1.804191798893e-03       5.561719653077e+02       1.129048027502e+00       1.369249081073e+04       3.264309763133e+01       5.743459359135e+06       2.559094998480e+02       8.518114012819e-02       1.825455874191e-01       9.468063980846e-01       2.003076054616e-02       6.401567880592e-03      -3.492380200415e-02       2.003076054616e-02       6.401567880592e-03      -3.492380200415e-02       2.003076054616e-02       6.401567880592e-03      -3.492380200415e-02       3.801735975007e-08       1.240031182009e-04       1.274749448406e+00       1.274749448406e+00       4.763971337321e-02      -5.148487960420e-04       3.418753733165e-03       9.211541645994e-01 
       4.155402111489e+02       1.824484060119e-03       5.587725842280e+02       1.116841701553e+00       1.368989019181e+04       3.286571098153e+01       5.702389751100e+06       2.568383694390e+02       8.283365088771e-02       1.787593864480e-01       9.271685675870e-01       1.948438588213e-02       6.223517227558e-03      -3.443921111362e-02       1.948438588213e-02       6.223517227558e-03      -3.443921111362e-02       1.948438588213e-02       6.223517227558e-03      -3.443921111362e-02       3.801735975007e-08       1.205857421794e-04       1.247335386329e+00       1.247335386329e+00       4.632192587528e-02      -4.986891380124e-04       3.440832281232e-03       9.216518320532e-01 
       4.126402269726e+02       1.844998102123e-03       5.613833225932e+02       1.104770040351e+00       1.368727945344e+04       3.308981709447e+01       5.661609379759e+06       2.577688421895e+02       8.055085284789e-02       1.750517110409e-01       9.079380244273e-01       1.895298439424e-02       6.050399470261e-03      -3.396134365992e-02       1.895298439424e-02       6.050399470261e-03      -3.396134365992e-02       1.895298439424e-02       6.050399470261e-03      -3.396134365992e-02       3.801735975007e-08       1.172625408846e-04       1.220516842057e+00       1.220516842057e+00       4.504053218968e-02      -4.830374731927e-04       3.463065446373e-03       9.221465373346e-01 
       4.097604291977e+02       1.865736298132e-03       5.640042133515e+02       1.092831515430e+00       1.368465856268e+04       3.331542570790e+01       5.621116224632e+06       2.587009132127e+02       7.833096336416e-02       1.714209326996e-01       8.891063220991e-01       1.843614467222e-02       5.882078281651e-03      -3.349010637014e-02       1.843614467222e-02       5.882078281651e-03      -3.349010637014e-02       1.843614467222e-02       5.882078281651e-03      -3.349010637014e-02       3.801735975007e-08       1.140309192178e-04       1.194280721116e+00       1.194280721116e+00       4.379452825539e-02      -4.678777972810e-04       3.485454310569e-03       9.226382939444e-01 
       4.069006773523e+02       1.886701046480e-03       5.666352895639e+02       1.081024616326e+00       1.368202748647e+04       3.354254662012e+01       5.580908279284e+06       2.596345776085e+02       7.617224891191e-02       1.678654566954e-01       8.706651892477e-01       1.793346662540e-02       5.718421096717e-03      -3.302540726512e-02       1.793346662540e-02       5.718421096717e-03      -3.302540726512e-02       1.793346662540e-02       5.718421096717e-03      -3.302540726512e-02       3.801735975007e-08       1.108883535867e-04       1.168614221102e+00       1.168614221102e+00       4.258293769462e-02      -4.531946115925e-04       3.507999963354e-03       9.231271153676e-01 
       4.040608319415e+02       1.907894770865e-03       5.692765844043e+02       1.069347850356e+00       1.367938619163e+04       3.377118969036e+01       5.540983551231e+06       2.605698304636e+02       7.407302373317e-02       1.643837213689e-01       8.526065260386e-01       1.744456117107e-02       5.559299008754e-03      -3.256715564150e-02       1.744456117107e-02       5.559299008754e-03      -3.256715564150e-02       1.744456117107e-02       5.559299008754e-03      -3.256715564150e-02       3.801735975007e-08       1.078323899359e-04       1.143504825061e+00       1.143504825061e+00       4.140481104994e-02      -4.389729070328e-04       3.530703501868e-03       9.236130150725e-01 
       4.012407544407e+02       1.929319920623e-03       5.719281311602e+02       1.057799742399e+00       1.367673464487e+04       3.400136483905e+01       5.501340061839e+06       2.615066668516e+02       7.203164852047e-02       1.609741974447e-01       8.349224006014e-01       1.696904993139e-02       5.404586668498e-03      -3.211526205406e-02       1.696904993139e-02       5.404586668498e-03      -3.211526205406e-02       1.696904993139e-02       5.404586668498e-03      -3.211526205406e-02       3.801735975007e-08       1.048606418305e-04       1.118940295020e+00       1.118940295020e+00       4.025922504224e-02      -4.251981485808e-04       3.553566030910e-03       9.240960065103e-01 
       3.984403072887e+02       1.950978970991e-03       5.745899632332e+02       1.046378834679e+00       1.367407281280e+04       3.423308204827e+01       5.461975846234e+06       2.624450818335e+02       7.004652913703e-02       1.576353873591e-01       8.176050455465e-01       1.650656493870e-02       5.254162186030e-03      -3.166963829822e-02       1.650656493870e-02       5.254162186030e-03      -3.166963829822e-02       1.650656493870e-02       5.254162186030e-03      -3.166963829822e-02       3.801735975007e-08       1.019707885933e-04       1.094908665665e+00       1.094908665665e+00       3.914528184927e-02      -4.118562602659e-04       3.576588662992e-03       9.245761031145e-01 
       3.956593538812e+02       1.972874423389e-03       5.772621141391e+02       1.035083686553e+00       1.367140066190e+04       3.446635136200e+01       5.422888953199e+06       2.633850704579e+02       6.811611537214e-02       1.543658246034e-01       8.006468545554e-01       1.605674834885e-02       5.107907035394e-03      -3.123019739287e-02       1.605674834885e-02       5.107907035394e-03      -3.123019739287e-02       1.605674834885e-02       5.107907035394e-03      -3.123019739287e-02       3.801735975007e-08       9.916057349277e-05       1.071398238168e+00       1.071398238168e+00       3.806210840403e-02      -3.989336106220e-04       3.599772518393e-03       9.250533183000e-01 
       3.928977585639e+02       1.995008805686e-03       5.799446175089e+02       1.023912874300e+00       1.366871815853e+04       3.470118288654e+01       5.384077445085e+06       2.643266277613e+02       6.623889973090e-02       1.511640730795e-01       7.840403790404e-01       1.561925216256e-02       4.965705961832e-03      -3.079685356341e-02       1.561925216256e-02       4.965705961832e-03      -3.079685356341e-02       1.561925216256e-02       4.965705961832e-03      -3.079685356341e-02       3.801735975007e-08       9.642780198138e-05       1.048397574158e+00       1.048397574158e+00       3.700885571243e-02      -3.864169986059e-04       3.623118725211e-03       9.255276654627e-01 
       3.901553866261e+02       2.017384672486e-03       5.826375070888e+02       1.012864990915e+00       1.366602526895e+04       3.493758679081e+01       5.345539397717e+06       2.652697487681e+02       6.441341625726e-02       1.480287264697e-01       7.677783248745e-01       1.519373795431e-02       4.827446891591e-03      -3.036952222498e-02       1.519373795431e-02       4.827446891591e-03      -3.036952222498e-02       1.519373795431e-02       4.827446891591e-03      -3.036952222498e-02       3.801735975007e-08       9.377033998199e-05       1.025895489822e+00       1.025895489822e+00       3.598469818983e-02      -3.742936399612e-04       3.646628419419e-03       9.259991579789e-01 
       3.874321042941e+02       2.040004605408e-03       5.853408167411e+02       1.001938645902e+00       1.366332195929e+04       3.517557330675e+01       5.307272900296e+06       2.662144284914e+02       6.263823938952e-02       1.449584076189e-01       7.518535491885e-01       1.477987660881e-02       4.693020844200e-03      -2.994811996600e-02       1.477987660881e-02       4.693020844200e-03      -2.994811996600e-02       1.477987660881e-02       4.693020844200e-03      -2.994811996600e-02       3.801735975007e-08       9.118611222187e-05       1.003881050153e+00       1.003881050153e+00       3.498883301582e-02      -3.625511540180e-04       3.670302744920e-03       9.264678092045e-01 
       3.847277787246e+02       2.062871213367e-03       5.880545804442e+02       9.911324650740e-01       1.366060819559e+04       3.541515272962e+01       5.269276055312e+06       2.671606619328e+02       6.091198284731e-02       1.419517679299e-01       7.362590572345e-01       1.437734806465e-02       4.562321847174e-03      -2.953256453187e-02       1.437734806465e-02       4.562321847174e-03      -2.953256453187e-02       1.437734806465e-02       4.562321847174e-03      -2.953256453187e-02       3.801735975007e-08       8.867310061242e-05       9.823435633237e-01       9.823435633237e-01       3.402047950680e-02      -3.511775509110e-04       3.694142853602e-03       9.269336324746e-01 
       3.820422779983e+02       2.085987132868e-03       5.907788322937e+02       9.804450903500e-01       1.365788394374e+04       3.565633541842e+01       5.231546978446e+06       2.681084440827e+02       5.923329854929e-02       1.390074867717e-01       7.209879993152e-01       1.398584106507e-02       4.435246853068e-03      -2.912277480896e-02       1.398584106507e-02       4.435246853068e-03      -2.912277480896e-02       1.398584106507e-02       4.435246853068e-03      -2.912277480896e-02       3.801735975007e-08       8.622934267356e-05       9.612725751914e-01       9.612725751914e-01       3.307887850583e-02      -3.401612192037e-04       3.718149905392e-03       9.273966411028e-01 
       3.793754711134e+02       2.109355028291e-03       5.935136065023e+02       9.698751795614e-01       1.365514916953e+04       3.589913179618e+01       5.194083798484e+06       2.690577699209e+02       5.760087556063e-02       1.361242708990e-01       7.060336677757e-01       1.360505291555e-02       4.311695658816e-03      -2.871867080875e-02       1.360505291555e-02       4.311695658816e-03      -2.871867080875e-02       1.360505291555e-02       4.311695658816e-03      -2.871867080875e-02       3.801735975007e-08       8.385293000155e-05       9.406578639294e-01       9.406578639294e-01       3.216329178930e-02      -3.294909139073e-04       3.742325068316e-03       9.278568483806e-01 
       3.767272279795e+02       2.132977592187e-03       5.962589374004e+02       9.594214062556e-01       1.365240383863e+04       3.614355235036e+01       5.156884657224e+06       2.700086344166e+02       5.601343906952e-02       1.333008538849e-01       6.913894940587e-01       1.323468924810e-02       4.191570827291e-03      -2.832017365224e-02       1.323468924810e-02       4.191570827291e-03      -2.832017365224e-02       1.323468924810e-02       4.191570827291e-03      -2.832017365224e-02       3.801735975007e-08       8.154200677902e-05       9.204894347816e-01       9.204894347816e-01       3.127300148995e-02      -3.191557448788e-04       3.766669518549e-03       9.283142675771e-01 
       3.740974194108e+02       2.156857545576e-03       5.990148594370e+02       9.490824595040e-01       1.364964791660e+04       3.638960763323e+01       5.119947709382e+06       2.709610325286e+02       5.446974939184e-02       1.305359955644e-01       6.770490458201e-01       1.287446379202e-02       4.074777611031e-03      -2.792720555457e-02       1.287446379202e-02       4.074777611031e-03      -2.792720555457e-02       1.287446379202e-02       4.074777611031e-03      -2.792720555457e-02       3.801735975007e-08       7.929476832602e-05       9.007575149381e-01       9.007575149381e-01       3.040730953579e-02      -3.091451655887e-04       3.791184440480e-03       9.287689119382e-01 
       3.714859171204e+02       2.180997638244e-03       6.017814071796e+02       9.388570437123e-01       1.364688136885e+04       3.663730826217e+01       5.083271122511e+06       2.719149592059e+02       5.296860100328e-02       1.278284814904e-01       6.630060241046e-01       1.252409815099e-02       3.961223878064e-03      -2.753968980983e-02       1.252409815099e-02       3.961223878064e-03      -2.753968980983e-02       1.252409815099e-02       3.961223878064e-03      -2.753968980983e-02       3.801735975007e-08       7.710945969100e-05       8.814525485283e-01       8.814525485283e-01       2.956553710449e-02      -2.994489622453e-04       3.815871026762e-03       9.292207946859e-01 
       3.688925937133e+02       2.205400649050e-03       6.045586153151e+02       9.287438784338e-01       1.364410416072e+04       3.688666492007e+01       5.046853076903e+06       2.728704093877e+02       5.150882159815e-02       1.251771223997e-01       6.492542605798e-01       1.218332158632e-02       3.850820039780e-03      -2.715755077614e-02       1.218332158632e-02       3.850820039780e-03      -2.715755077614e-02       1.218332158632e-02       3.850820039780e-03      -2.715755077614e-02       3.801735975007e-08       7.498437428066e-05       8.625651917283e-01       8.625651917283e-01       2.874702409279e-02      -2.900572432643e-04       3.840730478371e-03       9.296699290184e-01 
       3.663173226810e+02       2.230069386227e-03       6.073465186500e+02       9.187416981839e-01       1.364131625738e+04       3.713768835572e+01       5.010691765507e+06       2.738273780035e+02       5.008927117402e-02       1.225807536915e-01       6.357877148282e-01       1.185187080609e-02       3.743478980787e-03      -2.678071386081e-02       1.185187080609e-02       3.743478980787e-03      -2.678071386081e-02       1.185187080609e-02       3.743478980787e-03      -2.678071386081e-02       3.801735975007e-08       7.291785252748e-05       8.440863079819e-01       8.440863079819e-01       2.795112860052e-02      -2.809604290734e-04       3.865764004669e-03       9.301163281087e-01 
       3.637599783947e+02       2.255006687699e-03       6.101451521112e+02       9.088492522581e-01       1.363851762392e+04       3.739038938412e+01       4.974785393838e+06       2.747858599738e+02       4.870884114173e-02       1.200382349155e-01       6.226004716942e-01       1.152948976021e-02       3.639115990709e-03      -2.640910550589e-02       1.152948976021e-02       3.639115990709e-03      -2.640910550589e-02       1.152948976021e-02       3.639115990709e-03      -2.640910550589e-02       3.801735975007e-08       7.090828059401e-05       8.260069633300e-01       8.260069633300e-01       2.717722642888e-02      -2.721492422398e-04       3.890972823456e-03       9.305600051048e-01 
       3.612204360997e+02       2.280215421385e-03       6.129545507463e+02       8.990653045513e-01       1.363570822529e+04       3.764477888690e+01       4.939132179892e+06       2.757458502102e+02       4.736645345979e-02       1.175484492716e-01       6.096867386871e-01       1.121592944102e-02       3.537648697852e-03      -2.604265317375e-02       1.121592944102e-02       3.537648697852e-03      -2.604265317375e-02       1.121592944102e-02       3.537648697852e-03      -2.604265317375e-02       3.801735975007e-08       6.895408911284e-05       8.083184218480e-01       8.083184218480e-01       2.642471059249e-02      -2.636146979122e-04       3.916358161030e-03       9.310009731290e-01 
       3.586985719088e+02       2.305698485523e-03       6.157747497239e+02       8.893886333808e-01       1.363288802631e+04       3.790086781264e+01       4.903730354057e+06       2.767073436154e+02       4.606105979269e-02       1.151103031190e-01       5.970408434376e-01       1.091094768947e-02       3.438997004706e-03      -2.568128533293e-02       1.091094768947e-02       3.438997004706e-03      -2.568128533293e-02       1.091094768947e-02       3.438997004706e-03      -2.568128533293e-02       3.801735975007e-08       6.705375196126e-05       7.910121411870e-01       7.910121411870e-01       2.569299084497e-02      -2.553480945652e-04       3.941921252252e-03       9.314392452772e-01 
