# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_nudm           12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       1.944905800952e+10       1.998198636413e-18       2.383094943070e-05       8.161260365535e+14       1.429059279266e+04       7.347704338653e-07       2.779385682290e+14       1.375880532184e-05       3.937072014152e+29       1.819674763018e+22       9.438079180206e+22       3.815882356171e-08       2.723543935478e+29       6.660617075406e+29       6.660617075406e+29       2.220205316544e+29      -3.726591517895e+34       9.981415459890e-05       1.170259569326e-01 
       1.931386098259e+10       2.026271328265e-18       2.399776712991e-05       8.048191330330e+14       1.429059279249e+04       7.399138268952e-07       2.760065225672e+14       1.385511695418e-05       3.828736481882e+29       1.781990400779e+22       9.242622276644e+22       3.815882356171e-08       2.648600784616e+29       6.477338368960e+29       6.477338368960e+29       2.159112422166e+29      -3.598855742423e+34       9.989563567600e-05       1.169305050076e-01 
       1.917960375625e+10       2.054738413348e-18       2.416575080133e-05       7.936688794221e+14       1.429059279232e+04       7.450932236763e-07       2.740879072129e+14       1.395210276788e-05       3.723381994284e+29       1.745086458858e+22       9.051213167175e+22       3.815882356171e-08       2.575719827717e+29       6.299102901631e+29       6.299102901631e+29       2.099700607334e+29      -3.475498345506e+34       9.997711675430e-05       1.168352086808e-01 
       1.904627979762e+10       2.083605432493e-18       2.433491135889e-05       7.826731054366e+14       1.429059279215e+04       7.503088762347e-07       2.721826288075e+14       1.404976748221e-05       3.620926522617e+29       1.708946775222e+22       8.863768024433e+22       3.815882356171e-08       2.504844319849e+29       6.125771899738e+29       6.125771899738e+29       2.041923614156e+29      -3.356369250170e+34       1.000585978338e-04       1.167400675721e-01 
       1.891388261924e+10       2.112878004372e-18       2.450525607856e-05       7.718296708602e+14       1.429059279198e+04       7.555610383609e-07       2.702905946412e+14       1.414811584946e-05       3.521290295307e+29       1.673555522547e+22       8.680204757069e+22       3.815882356171e-08       2.435919077519e+29       5.957210408202e+29       5.957210408202e+29       1.985736457609e+29      -3.241323523603e+34       1.001400789145e-04       1.166450813026e-01 
       1.878240577874e+10       2.142561826595e-18       2.467679223628e-05       7.611364651279e+14       1.429059279181e+04       7.608499656219e-07       2.684117126488e+14       1.424715265522e-05       3.424395735834e+29       1.638897201279e+22       8.500442973795e+22       3.815882356171e-08       2.368890435705e+29       5.793287185474e+29       5.793287185474e+29       1.931095390513e+29      -3.130221200834e+34       1.002215599965e-04       1.165502494948e-01 
       1.865184287854e+10       2.172662676819e-18       2.484953074600e-05       7.505914069151e+14       1.429059279164e+04       7.661759153736e-07       2.665458914052e+14       1.434688271854e-05       3.330167402338e+29       1.604956632853e+22       8.324403948178e+22       3.815882356171e-08       2.303706206074e+29       5.633874601348e+29       5.633874601348e+29       1.877957869471e+29      -3.022927114445e+34       1.003030410796e-04       1.164555717725e-01 
       1.852218756554e+10       2.203186413869e-18       2.502347706468e-05       7.401924437329e+14       1.429059279146e+04       7.715391467735e-07       2.646930401205e+14       1.444731089223e-05       3.238531928872e+29       1.571718953044e+22       8.152010584162e+22       3.815882356171e-08       2.240315636348e+29       5.478848537593e+29       5.478848537593e+29       1.826282521740e+29      -2.919310730134e+34       1.003845221640e-04       1.163610477604e-01 
       1.839343353077e+10       2.234138978882e-18       2.519864028727e-05       7.299375515281e+14       1.429059279129e+04       7.769399207931e-07       2.628530686362e+14       1.454844206306e-05       3.149417968286e+29       1.539169605452e+22       7.983187382302e+22       3.815882356171e-08       2.178669370786e+29       5.328088291308e+29       5.328088291308e+29       1.776029113024e+29      -2.819245987899e+34       1.004660032497e-04       1.162666770847e-01 
       1.826557450916e+10       2.265526396461e-18       2.537503132771e-05       7.198247342895e+14       1.429059279111e+04       7.823785002307e-07       2.610258874205e+14       1.465028115201e-05       3.062756136673e+29       1.507294335135e+22       7.817860406703e+22       3.815882356171e-08       2.118719411761e+29       5.181476480949e+29       5.181476480949e+29       1.727158516145e+29      -2.722611148678e+34       1.005474843366e-04       1.161724593727e-01 
       1.813860427916e+10       2.297354775851e-18       2.555265746196e-05       7.098520236593e+14       1.429059279094e+04       7.878551497242e-07       2.592114075637e+14       1.475283311451e-05       2.978478959346e+29       1.476079182360e+22       7.655957252637e+22       3.815882356171e-08       2.060419082383e+29       5.038898954933e+29       5.038898954933e+29       1.679632680576e+29      -2.629288646239e+34       1.006289654248e-04       1.160783942530e-01 
       1.801251666248e+10       2.329630312122e-18       2.573152596597e-05       7.000174785503e+14       1.429059279076e+04       7.933701357641e-07       2.574095407745e+14       1.485610294066e-05       2.896520818305e+29       1.445510476494e+22       7.497407014833e+22       3.815882356171e-08       2.003722990162e+29       4.900244702760e+29       4.900244702760e+29       1.633414602823e+29      -2.539164944149e+34       1.007104465142e-04       1.159844813552e-01 
       1.788730552376e+10       2.362359287381e-18       2.591164593468e-05       6.903191847676e+14       1.429059279058e+04       7.989237267062e-07       2.556201993750e+14       1.496009565552e-05       2.816817901147e+29       1.415574830012e+22       7.342140256427e+22       3.815882356171e-08       1.948586991663e+29       4.765405768581e+29       4.765405768581e+29       1.588468297603e+29      -2.452130397644e+34       1.007919276050e-04       1.158907203103e-01 
       1.776296477032e+10       2.395548071993e-18       2.609302828205e-05       6.807552546361e+14       1.429059279039e+04       8.045161927847e-07       2.538432962971e+14       1.506481631931e-05       2.739308151379e+29       1.386259132638e+22       7.190088978548e+22       3.815882356171e-08       1.894968158133e+29       4.634277167147e+29       4.634277167147e+29       1.544758769837e+29      -2.368079120237e+34       1.008734086970e-04       1.157971107504e-01 
       1.763948835182e+10       2.429203125819e-18       2.627567846503e-05       6.713238266336e+14       1.429059279021e+04       8.101478061257e-07       2.520787450778e+14       1.517027002766e-05       2.663931220103e+29       1.357550545601e+22       7.041186590542e+22       3.815882356171e-08       1.842824742083e+29       4.506756802060e+29       4.506756802060e+29       1.502251987395e+29      -2.286908854894e+34       1.009548897904e-04       1.157036523089e-01 
       1.751687025995e+10       2.463330999473e-18       2.645960921654e-05       6.620230650279e+14       1.429059279003e+04       8.158188407599e-07       2.503264598550e+14       1.527646191188e-05       2.590628419029e+29       1.329436496013e+22       6.895367880807e+22       3.815882356171e-08       1.792116144780e+29       4.382745386289e+29       4.382745386289e+29       1.460914854603e+29      -2.208520849629e+34       1.010363708851e-04       1.156103446202e-01 
       1.739510452820e+10       2.497938335602e-18       2.664482599357e-05       6.528511595196e+14       1.429059278984e+04       8.215295726364e-07       2.485863553636e+14       1.538339713921e-05       2.519342674778e+29       1.301904671366e+22       6.752568988235e+22       3.815882356171e-08       1.742802884636e+29       4.262146364861e+29       4.262146364861e+29       1.420715186471e+29      -2.132819737364e+34       1.011178519811e-04       1.155171873200e-01 
       1.727418523154e+10       2.533031870174e-18       2.683133971004e-05       6.438063248900e+14       1.429059278966e+04       8.272802796360e-07       2.468583469313e+14       1.549108091305e-05       2.450018484448e+29       1.274943014131e+22       6.612727374240e+22       3.815882356171e-08       1.694846566469e+29       4.144865839684e+29       4.144865839684e+29       1.381621683639e+29      -2.059713419899e+34       1.011993330785e-04       1.154241800451e-01 
       1.715410648609e+10       2.568618433789e-18       2.701915946091e-05       6.348868006535e+14       1.429059278947e+04       8.330712415844e-07       2.451423504741e+14       1.559951847321e-05       2.382601872397e+29       1.248539716489e+22       6.475781795374e+22       3.815882356171e-08       1.648209851611e+29       4.030812496440e+29       4.030812496440e+29       1.343603908003e+29      -1.989112955873e+34       1.012808141772e-04       1.153313224336e-01 
       1.703486244890e+10       2.604704953013e-18       2.720829252212e-05       6.260908507146e+14       1.429059278928e+04       8.389027402664e-07       2.434382824929e+14       1.570871509622e-05       2.317040348220e+29       1.222683215149e+22       6.341672276504e+22       3.815882356171e-08       1.602856428830e+29       3.919897533486e+29       3.919897533486e+29       1.306632259017e+29      -1.920932452551e+34       1.013622952772e-04       1.152386141247e-01 
       1.691644731763e+10       2.641298451721e-18       2.739875162661e-05       6.174167630307e+14       1.429059278909e+04       8.447750594390e-07       2.417460600686e+14       1.581867609549e-05       2.253282865877e+29       1.197362186292e+22       6.210340084544e+22       3.815882356171e-08       1.558750986067e+29       3.812034592714e+29       3.812034592714e+29       1.270677950648e+29      -1.855088961332e+34       1.014437763787e-04       1.151460547586e-01 
       1.679885533027e+10       2.678406052468e-18       2.759054223134e-05       6.088628492782e+14       1.429059278890e+04       8.506884848456e-07       2.400656008588e+14       1.592940682167e-05       2.191279783951e+29       1.172565540606e+22       6.081727702738e+22       3.815882356171e-08       1.515859182932e+29       3.707139692312e+29       3.707139692312e+29       1.235712988961e+29      -1.791502376828e+34       1.015252574815e-04       1.150536439769e-01 
       1.668208076487e+10       2.716034977872e-18       2.778367525025e-05       6.004274445242e+14       1.429059278870e+04       8.566433042300e-07       2.383968230933e+14       1.604091266284e-05       2.130982826998e+29       1.148282418434e+22       5.955778805463e+22       3.815882356171e-08       1.474147623975e+29       3.605131161379e+29       3.605131161379e+29       1.201710150324e+29      -1.730095339412e+34       1.016067385857e-04       1.149613814223e-01 
       1.656611793925e+10       2.754192552022e-18       2.797816159728e-05       5.921089069024e+14       1.429059278851e+04       8.626398073499e-07       2.367396455705e+14       1.615319904480e-05       2.072345047958e+29       1.124502185015e+22       5.832438233569e+22       3.815882356171e-08       1.433583832680e+29       3.505929576331e+29       3.505929576331e+29       1.168642960212e+29      -1.670793141100e+34       1.016882196914e-04       1.148692667385e-01 
       1.645096121072e+10       2.792886201906e-18       2.817400854838e-05       5.839056172934e+14       1.429059278831e+04       8.686782859916e-07       2.350939876531e+14       1.626627143135e-05       2.015320791601e+29       1.101214425827e+22       5.711651970216e+22       3.815882356171e-08       1.394136226180e+29       3.409457699068e+29       3.409457699068e+29       1.136485672594e+29      -1.613523634663e+34       1.017697007984e-04       1.147772995705e-01 
       1.633660497585e+10       2.832123458850e-18       2.837122701749e-05       5.758159790098e+14       1.429059278812e+04       8.747590339836e-07       2.334597692644e+14       1.638013532450e-05       1.959865658985e+29       1.078408942028e+22       5.593367117221e+22       3.815882356171e-08       1.355774090668e+29       3.315640416830e+29       3.315640416830e+29       1.105213249884e+29      -1.558217145848e+34       1.018511819069e-04       1.146854795643e-01 
       1.622304367011e+10       2.871911959989e-18       2.856982609956e-05       5.678384174853e+14       1.429059278792e+04       8.808823472114e-07       2.318369108844e+14       1.649479626482e-05       1.905936472881e+29       1.056075745986e+22       5.477531871892e+22       3.815882356171e-08       1.318467557480e+29       3.224404683722e+29       3.224404683722e+29       1.074801343454e+29      -1.504806388618e+34       1.019326630168e-04       1.145938063671e-01 
       1.611027176769e+10       2.912259449752e-18       2.876981488953e-05       5.599713799680e+14       1.429059278772e+04       8.870485236316e-07       2.302253335458e+14       1.661025983161e-05       1.853491244160e+29       1.034205056907e+22       5.364095504337e+22       3.815882356171e-08       1.282187579843e+29       3.135679463833e+29       3.135679463833e+29       1.045226274668e+29      -1.453226383287e+34       1.020141441282e-04       1.145022796274e-01 
       1.599828378117e+10       2.953173781371e-18       2.897120248235e-05       5.522133352187e+14       1.429059278752e+04       8.932578632867e-07       2.286249588302e+14       1.672653164328e-05       1.802489139097e+29       1.012787296553e+22       5.253008335249e+22       3.815882356171e-08       1.246905910257e+29       3.049395675933e+29       3.049395675933e+29       1.016465016451e+29      -1.403414377468e+34       1.020956252410e-04       1.144108989944e-01 
       1.588707426130e+10       2.994662918404e-18       2.917400161095e-05       5.445627732122e+14       1.429059278731e+04       8.995106683192e-07       2.270357088643e+14       1.684361735752e-05       1.752890447581e+29       9.918130850443e+21       5.144221714153e+22       3.815882356171e-08       1.212595078501e+29       2.965486139686e+29       2.965486139686e+29       9.884951753607e+28      -1.355309769726e+34       1.021771063553e-04       1.143196641189e-01 
       1.577663779667e+10       3.036734936294e-18       2.937821955129e-05       5.370182048440e+14       1.429059278711e+04       9.058072429867e-07       2.254575063163e+14       1.696152267167e-05       1.704656552194e+29       9.712732367525e+21       5.037687998091e+22       3.815882356171e-08       1.179228370249e+29       2.883885523338e+29       2.883885523338e+29       9.612949741474e+28      -1.308854035854e+34       1.022585874711e-04       1.142285746525e-01 
       1.566696901353e+10       3.079398023933e-18       2.958386721730e-05       5.295781616400e+14       1.429059278690e+04       9.121478936768e-07       2.238902743917e+14       1.708025332291e-05       1.657749898145e+29       9.511587562787e+21       4.933360530766e+22       3.815882356171e-08       1.146779806263e+29       2.804530292860e+29       2.804530292860e+29       9.348432348027e+28      -1.263990657668e+34       1.023400685883e-04       1.141376302480e-01 
       1.555806257546e+10       3.122660485258e-18       2.979095370392e-05       5.222411954710e+14       1.429059278670e+04       9.185329289216e-07       2.223339368301e+14       1.719981508860e-05       1.612133964031e+29       9.314608345129e+21       4.831193622102e+22       3.815882356171e-08       1.115224122173e+29       2.727358662470e+29       2.727358662470e+29       9.091193620682e+28      -1.220665054249e+34       1.024215497071e-04       1.140468305593e-01 
       1.544991318313e+10       3.166530740870e-18       2.999948992510e-05       5.150058782707e+14       1.429059278649e+04       9.249626594129e-07       2.207884179009e+14       1.732021378655e-05       1.567773233400e+29       9.121708447766e+21       4.731142528238e+22       3.815882356171e-08       1.084536748803e+29       2.652310546534e+29       2.652310546534e+29       8.841033274009e+28      -1.178824515540e+34       1.025030308274e-04       1.139561752415e-01 
       1.534251557406e+10       3.211017329671e-18       3.020948679477e-05       5.078708017577e+14       1.429059278628e+04       9.314373980175e-07       2.192536424003e+14       1.744145527527e-05       1.524633167097e+29       8.932803390446e+21       4.633163431932e+22       3.815882356171e-08       1.054693793039e+29       2.579327512780e+29       2.579327512780e+29       8.597756533786e+28      -1.138418138217e+34       1.025845119493e-04       1.138656639505e-01 
       1.523586452236e+10       3.256128910525e-18       3.042095340788e-05       5.008345771614e+14       1.429059278607e+04       9.379574597922e-07       2.177295356470e+14       1.756354545431e-05       1.482680176373e+29       8.747810442450e+21       4.537213423367e+22       3.815882356171e-08       1.025672019231e+29       2.508352736804e+29       2.508352736804e+29       8.361173985349e+28      -1.099396763762e+34       1.026659930726e-04       1.137752963437e-01 
       1.512995483844e+10       3.301874263944e-18       3.063390067837e-05       4.938958349517e+14       1.429059278585e+04       9.445231619992e-07       2.162160234788e+14       1.768649026449e-05       1.441881596736e+29       8.566648586365e+21       4.443250481367e+22       3.815882356171e-08       9.974488310988e+28       2.439330957826e+29       2.439330957826e+29       8.131101426116e+28      -1.061712918656e+34       1.027474741976e-04       1.136850720793e-01 
       1.502478136881e+10       3.348262293798e-18       3.084833770117e-05       4.870532245727e+14       1.429059278564e+04       9.511348241214e-07       2.147130322493e+14       1.781029568823e-05       1.402205662513e+29       8.389238482597e+21       4.351233454986e+22       3.815882356171e-08       9.700022541376e+28       2.372208435666e+29       2.372208435666e+29       7.907359722168e+28      -1.025320756620e+34       1.028289553241e-04       1.135949908167e-01 
       1.492033899580e+10       3.395302029049e-18       3.106427539024e-05       4.803054141792e+14       1.429059278542e+04       9.577927678783e-07       2.132204888237e+14       1.793496774982e-05       1.363621482120e+29       8.215502434628e+21       4.261122045491e+22       3.815882356171e-08       9.433109185115e+28       2.306932908899e+29       2.306932908899e+29       7.689774668772e+28      -9.901760028436e+33       1.029104364522e-04       1.135050522164e-01 
       1.481662263729e+10       3.443002625503e-18       3.128172647848e-05       4.736510903783e+14       1.429059278521e+04       9.644973172414e-07       2.117383205758e+14       1.806051251572e-05       1.326099014011e+29       8.045364354987e+21       4.172876788709e+22       3.815882356171e-08       9.173540424130e+28       2.243453554166e+29       2.243453554166e+29       7.478176854747e+28      -9.562359001140e+33       1.029919175818e-04       1.134152559397e-01 
       1.471362724651e+10       3.491373367600e-18       3.150069824187e-05       4.670889579730e+14       1.429059278499e+04       9.712487984498e-07       2.102664553843e+14       1.818693609487e-05       1.289609043286e+29       7.878749731929e+21       4.086459037748e+22       3.815882356171e-08       8.921114158833e+28       2.181720946603e+29       2.181720946603e+29       7.272401530565e+28      -9.234591568021e+33       1.030733987131e-04       1.133256016495e-01 
       1.461134781179e+10       3.540423670216e-18       3.172120341333e-05       4.606177397105e+14       1.429059278477e+04       9.780475400266e-07       2.088048216291e+14       1.831424463896e-05       1.254123158945e+29       7.715585596804e+21       4.001830946070e+22       3.815882356171e-08       8.675633850763e+28       2.121687021360e+29       2.121687021360e+29       7.072288480070e+28      -8.918058966251e+33       1.031548798460e-04       1.132360890092e-01 
       1.450977935624e+10       3.590163080493e-18       3.194325108780e-05       4.542361760336e+14       1.429059278454e+04       9.848938727941e-07       2.073533481880e+14       1.844244434273e-05       1.219613731766e+29       7.555800492094e+21       3.918955450915e+22       3.815882356171e-08       8.436908369564e+28       2.063305036176e+29       2.063305036176e+29       6.877681895742e+28      -8.612376101329e+33       1.032363609805e-04       1.131467176837e-01 
       1.440891693763e+10       3.640601279707e-18       3.216685399821e-05       4.479430248354e+14       1.429059278432e+04       9.917881298909e-07       2.059119644331e+14       1.857154144431e-05       1.186053892796e+29       7.399324440128e+21       3.837796257071e+22       3.815882356171e-08       8.204751844173e+28       2.006529534986e+29       2.006529534986e+29       6.688430257379e+28      -8.317171078577e+33       1.033178421167e-04       1.130574873387e-01 
       1.430875564805e+10       3.691748085141e-18       3.239202123950e-05       4.417370612175e+14       1.429059278410e+04       9.987306467872e-07       2.044806002277e+14       1.870154222547e-05       1.153417512428e+29       7.246088912427e+21       3.758317820975e+22       3.815882356171e-08       7.978983518098e+28       1.951316312531e+29       1.951316312531e+29       6.504386214127e+28      -8.032084750690e+33       1.033993232545e-04       1.129683976411e-01 
       1.420929061371e+10       3.743613452003e-18       3.261876554461e-05       4.356170772519e+14       1.429059278387e+04       1.005721761302e-06       2.030591859224e+14       1.883245301198e-05       1.121679180058e+29       7.096026799696e+21       3.680485335155e+22       3.815882356171e-08       7.759427608683e+28       1.897622379935e+29       1.897622379935e+29       6.325406469754e+28      -7.756770280798e+33       1.034808043940e-04       1.128794482588e-01 
       1.411051699470e+10       3.796207475362e-18       3.284709782747e-05       4.295818817455e+14       1.429059278364e+04       1.012761813617e-06       2.016476523522e+14       1.896428017386e-05       1.090814184299e+29       6.949072382433e+21       3.604264712976e+22       3.815882356171e-08       7.545913170246e+28       1.845405931240e+29       1.845405931240e+29       6.151351671077e+28      -7.490892720503e+33       1.035622855352e-04       1.127906388606e-01 
       1.401242998476e+10       3.849540392113e-18       3.307702718303e-05       4.236303000086e+14       1.429059278341e+04       1.019851146299e-06       2.002459308325e+14       1.909703012575e-05       1.060798493742e+29       6.805161302147e+21       3.529622573718e+22       3.815882356171e-08       7.338273960978e+28       1.794626310853e+29       1.794626310853e+29       5.982086299465e+28      -7.234128602378e+33       1.036437666781e-04       1.127019691167e-01 
       1.391502481103e+10       3.903622582967e-18       3.330856634420e-05       4.177611736257e+14       1.429059278318e+04       1.026990104310e-06       1.988539531566e+14       1.923070932717e-05       1.031608738246e+29       6.664230533173e+21       3.456526227957e+22       3.815882356171e-08       7.136348313507e+28       1.745243981891e+29       1.745243981891e+29       5.817478565321e+28      -6.986165546437e+33       1.037252478227e-04       1.126134386979e-01 
       1.381829673385e+10       3.958464574476e-18       3.354172622494e-05       4.119733602309e+14       1.429059278295e+04       1.034179035026e-06       1.974716515916e+14       1.936532428287e-05       1.003222190739e+29       6.526218355068e+21       3.384943663245e+22       3.815882356171e-08       6.939979009030e+28       1.697220495399e+29       1.697220495399e+29       5.657400305475e+28      -6.746701880094e+33       1.038067289690e-04       1.125250472763e-01 
       1.372224104648e+10       4.014077041078e-18       3.377651773917e-05       4.062657332846e+14       1.429059278271e+04       1.041418288257e-06       1.960989588757e+14       1.950088154312e-05       9.756167495281e+28       6.391064325583e+21       3.314843530093e+22       3.815882356171e-08       6.749013154894e+28       1.650518460413e+29       1.650518460413e+29       5.501726883392e+28      -6.515446271143e+33       1.038882101170e-04       1.124367945251e-01 
       1.362685307491e+10       4.070470807176e-18       3.401295361982e-05       4.006371818550e+14       1.429059278248e+04       1.048708216260e-06       1.947358082144e+14       1.963738770406e-05       9.487709210838e+28       6.258709254191e+21       3.246195128242e+22       3.815882356171e-08       6.563302065564e+28       1.605101514847e+29       1.605101514847e+29       5.350337092134e+28      -6.292117373326e+33       1.039696912668e-04       1.123486801183e-01 
       1.353212817762e+10       4.127656849247e-18       3.425104478083e-05       3.950866104013e+14       1.429059278224e+04       1.056049173760e-06       1.933821332776e+14       1.977484940799e-05       9.226638033118e+28       6.129095176166e+21       3.178968393216e+22       3.815882356171e-08       6.382701146847e+28       1.560934297184e+29       1.560934297184e+29       5.203113059988e+28      -6.076443484046e+33       1.040511724183e-04       1.122607037311e-01 
       1.343806174535e+10       4.185646297975e-18       3.449080213613e-05       3.896129385611e+14       1.429059278200e+04       1.063441517961e-06       1.920378681964e+14       1.991327334370e-05       8.972750692750e+28       6.002165327195e+21       3.113133883156e+22       3.815882356171e-08       6.207069783319e+28       1.517982418942e+29       1.517982418942e+29       5.059940158690e+28      -5.868162213813e+33       1.041326535717e-04       1.121728650395e-01 
       1.334464920090e+10       4.244450440417e-18       3.473223659967e-05       3.842151009392e+14       1.429059278176e+04       1.070885608572e-06       1.907029475597e+14       2.005266624682e-05       8.725849513687e+28       5.877864118520e+21       3.048662765926e+22       3.815882356171e-08       6.036271228840e+28       1.476212437898e+29       1.476212437898e+29       4.920706914175e+28      -5.667020167015e+33       1.042141347268e-04       1.120851637208e-01 
       1.325188599886e+10       4.304080722207e-18       3.497536272334e-05       3.788920469013e+14       1.429059278151e+04       1.078381807817e-06       1.893773064110e+14       2.019303490012e-05       8.485742259285e+28       5.756137112592e+21       2.985526806486e+22       3.815882356171e-08       5.870172500079e+28       1.435591832050e+29       1.435591832050e+29       4.785304919788e+28      -5.472772633645e+33       1.042956158837e-04       1.119975994532e-01 
       1.315976762543e+10       4.364548749773e-18       3.522018960211e-05       3.736427403685e+14       1.429059278127e+04       1.085930480456e-06       1.880608802455e+14       2.033438613384e-05       8.252241982637e+28       5.636930999232e+21       2.923698354527e+22       3.815882356171e-08       5.708644272982e+28       1.396088974301e+29       1.396088974301e+29       4.653628751873e+28      -5.285183291580e+33       1.043770970424e-04       1.119101719157e-01 
       1.306828959820e+10       4.425866292606e-18       3.546673178789e-05       3.684661596165e+14       1.429059278102e+04       1.093531993804e-06       1.867536050066e+14       2.047672682606e-05       8.025166881008e+28       5.520193572281e+21       2.863150332362e+22       3.815882356171e-08       5.551560782074e+28       1.357673107825e+29       1.357673107825e+29       4.525575887694e+28      -5.104023919071e+33       1.044585782030e-04       1.118228807886e-01 
       1.297744746589e+10       4.488045285544e-18       3.571499837562e-05       3.633612970760e+14       1.429059278077e+04       1.101186717745e-06       1.854554170832e+14       2.062006390296e-05       7.804340154291e+28       5.405873706739e+21       2.803856223063e+22       3.815882356171e-08       5.398799722541e+28       1.320314322128e+29       1.320314322128e+29       4.401046625611e+28      -4.929074117090e+33       1.045400593654e-04       1.117357257531e-01 
       1.288723680819e+10       4.551097831099e-18       3.596500391723e-05       3.583271591372e+14       1.429059278052e+04       1.108895024753e-06       1.841662533063e+14       2.076440433925e-05       7.589589867348e+28       5.293921336374e+21       2.745790058857e+22       3.815882356171e-08       5.250242155002e+28       1.283983529753e+29       1.283983529753e+29       4.279944007450e+28      -4.760121041192e+33       1.046215405297e-04       1.116487064913e-01 
       1.279765323549e+10       4.615036201810e-18       3.621675932663e-05       3.533627659560e+14       1.429059278027e+04       1.116657289910e-06       1.828860509458e+14       2.090975515845e-05       7.380748816142e+28       5.184287431794e+21       2.688926409743e+22       3.815882356171e-08       5.105772412908e+28       1.248652443640e+29       1.248652443640e+29       4.162173743016e+28      -4.596959142565e+33       1.047030216959e-04       1.115618226864e-01 
       1.270869238872e+10       4.679872842633e-18       3.647027551779e-05       3.484671512633e+14       1.429059278002e+04       1.124473890923e-06       1.816147477080e+14       2.105612343321e-05       7.177654397550e+28       5.076923978977e+21       2.633240372362e+22       3.815882356171e-08       4.965278012476e+28       1.214293555096e+29       1.214293555096e+29       4.047644136675e+28      -4.439389917960e+33       1.047845028639e-04       1.114750740225e-01 
       1.262034993910e+10       4.745620373365e-18       3.672556886158e-05       3.436393621774e+14       1.429059277976e+04       1.132345208143e-06       1.803522817321e+14       2.120351628575e-05       6.980148482765e+28       4.971783958242e+21       2.578707559088e+22       3.815882356171e-08       4.828649565117e+28       1.180880112377e+29       1.180880112377e+29       3.936266015961e+28      -4.287221668195e+33       1.048659840338e-04       1.113884601847e-01 
       1.253262158794e+10       4.812291591096e-18       3.698264663399e-05       3.388784590177e+14       1.429059277951e+04       1.140271624583e-06       1.790985915872e+14       2.135194088809e-05       6.788077294175e+28       4.868821323658e+21       2.525304087349e+22       3.815882356171e-08       4.695780692263e+28       1.148386099862e+29       1.148386099862e+29       3.827952662146e+28      -4.140269264926e+33       1.049474652057e-04       1.113019808593e-01 
       1.244550306643e+10       4.879899472704e-18       3.724152520590e-05       3.341835151227e+14       1.429059277925e+04       1.148253525938e-06       1.778536162695e+14       2.150140446248e-05       6.601291285631e+28       4.767990982875e+21       2.473006569166e+22       3.815882356171e-08       4.566567942542e+28       1.116786217798e+29       1.116786217798e+29       3.722619742724e+28      -3.998353925426e+33       1.050289463795e-04       1.112156357332e-01 
       1.235899013543e+10       4.948457177378e-18       3.750221549126e-05       3.295536166689e+14       1.429059277899e+04       1.156291300602e-06       1.766172951993e+14       2.165191428172e-05       6.419645026014e+28       4.669248777382e+21       2.421792100909e+22       3.815882356171e-08       4.440910711227e+28       1.086055862596e+29       1.086055862596e+29       3.620185245747e+28      -3.861302995074e+33       1.051104275553e-04       1.111294244945e-01 
       1.227307858529e+10       5.017978049181e-18       3.776473204198e-05       3.249878624934e+14       1.429059277872e+04       1.164385339689e-06       1.753895682179e+14       2.180347766954e-05       6.242997085998e+28       4.572551463160e+21       2.371638253272e+22       3.815882356171e-08       4.318711161914e+28       1.056171107681e+29       1.056171107681e+29       3.520569415971e+28      -3.728949737303e+33       1.051919087330e-04       1.110433468322e-01 
       1.218776423559e+10       5.088475619647e-18       3.802908395301e-05       3.204853639183e+14       1.429059277846e+04       1.172536037049e-06       1.741703755850e+14       2.195610200089e-05       6.071209927939e+28       4.477856691750e+21       2.322523061443e+22       3.815882356171e-08       4.199874150337e+28       1.027108684858e+29       1.027108684858e+29       3.423694692758e+28      -3.601133130749e+33       1.052733899127e-04       1.109574024364e-01 
       1.210304293500e+10       5.159963610414e-18       3.829528759525e-05       3.160452445777e+14       1.429059277819e+04       1.180743789290e-06       1.729596579754e+14       2.210979470240e-05       5.904149798783e+28       4.385122991703e+21       2.274425015490e+22       3.815882356171e-08       4.084307150295e+28       9.988459662015e+28       9.988459662015e+28       3.329485649693e+28      -3.477697673351e+33       1.053548710944e-04       1.108715909979e-01 
       1.201891056103e+10       5.232455935895e-18       3.856335570163e-05       3.116666402472e+14       1.429059277792e+04       1.189008995797e-06       1.717573564762e+14       2.226456325263e-05       5.741686625931e+28       4.294309750419e+21       2.227323050937e+22       3.815882356171e-08       3.971920181612e+28       9.713609464296e+28       9.713609464296e+28       3.237868935847e+28      -3.358493193167e+33       1.054363522781e-04       1.107859122086e-01 
       1.193536301984e+10       5.305966705988e-18       3.883329918608e-05       3.073486986758e+14       1.429059277765e+04       1.197332058749e-06       1.705634125843e+14       2.242041518254e-05       5.583693915962e+28       4.205377196360e+21       2.181196539543e+22       3.815882356171e-08       3.862625740072e+28       9.446322257768e+28       9.446322257768e+28       3.148773218678e+28      -3.243374665675e+33       1.055178334638e-04       1.107003657616e-01 
